model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
Q2.5-7B,global,-10,0.8649462684988976,15.765923835579077,0.8886514827609062,23.27197265625,-0.08641815185546875,0.781097412109375,0.0,0,16,0.0
Q2.5-7B,global,-8,0.8672647811472416,24.0149897431082,0.9175802916288376,19.27392578125,-0.10161590576171875,0.852691650390625,0.0,0,16,0.0
Q2.5-7B,global,-6,0.8710005655884743,21.59341229405757,0.9140671119093895,19.45166015625,-0.1064300537109375,0.851806640625,0.0,0,16,0.0
Q2.5-7B,global,-4,0.8889909833669662,23.865872395853167,0.9142795130610466,17.396484375,-0.0876007080078125,0.877593994140625,0.0,0,16,0.0
Q2.5-7B,global,-2,0.9277999438345432,18.462953122264885,0.9032456912100315,24.89208984375,-0.088470458984375,0.896820068359375,0.0625,1,16,0.0625
Q2.5-7B,global,0,1.0000000074505806,100.00000000000004,0.9999999813735485,0.0,0.0,0.999847412109375,0.0,0,16,0.0
Q2.5-7B,global,2,0.9263353534042835,42.762318781808325,0.928526371717453,4.26708984375,0.01213836669921875,0.85748291015625,0.1875,3,16,0.1875
Q2.5-7B,global,4,0.9069052189588547,39.78521107776921,0.9236154854297638,6.66455078125,0.016937255859375,0.811798095703125,0.625,10,16,0.625
Q2.5-7B,global,6,0.8789215311408043,30.67386615998046,0.9030348062515259,15.24560546875,0.03249359130859375,0.694183349609375,0.625,10,16,0.625
Q2.5-7B,global,8,0.8778203725814819,30.202549077483983,0.9040203429758549,17.06103515625,0.0399169921875,0.666473388671875,0.75,12,16,0.75
Q2.5-7B,global,10,0.8635805696249008,27.967558985037375,0.898622889071703,25.47216796875,0.0297088623046875,0.6064300537109375,0.75,12,16,0.75
Q2.5-7B,prefix,-10,0.8906909711658955,20.274354462241106,0.9008195213973522,17.75439453125,-0.0825653076171875,0.841339111328125,0.0,0,16,0.0
Q2.5-7B,prefix,-8,0.8903329186141491,21.692547381616134,0.912600938230753,14.59716796875,-0.09881591796875,0.89111328125,0.0,0,16,0.0
Q2.5-7B,prefix,-6,0.895222682505846,21.290464044305473,0.9095236174762249,14.3046875,-0.10501861572265625,0.900177001953125,0.0,0,16,0.0
Q2.5-7B,prefix,-4,0.9132031388580799,22.1789620911064,0.9133173674345016,14.0419921875,-0.09326934814453125,0.912384033203125,0.0,0,16,0.0
Q2.5-7B,prefix,-2,0.9459996819496155,21.66163101750793,0.9109960645437241,21.12744140625,-0.090972900390625,0.915618896484375,0.0625,1,16,0.0625
Q2.5-7B,prefix,0,1.0000000074505806,100.00000000000004,0.9999999813735485,0.0,0.0,0.999847412109375,0.0,0,16,0.0
Q2.5-7B,prefix,2,0.9503233321011066,57.39348994773287,0.9476532153785229,2.501953125,-0.0091705322265625,0.93414306640625,0.125,2,16,0.125
Q2.5-7B,prefix,4,0.9229813553392887,40.60749373157578,0.9182922169566154,5.87939453125,0.0157928466796875,0.855743408203125,0.4375,7,16,0.4375
Q2.5-7B,prefix,6,0.89103564620018,37.61714832956231,0.921399712562561,9.55615234375,0.03105926513671875,0.785614013671875,0.625,10,16,0.625
Q2.5-7B,prefix,8,0.8873001001775265,35.54377082237231,0.9208058752119541,10.41748046875,0.0350494384765625,0.7750244140625,0.5625,9,16,0.5625
Q2.5-7B,prefix,10,0.8801500387489796,32.548014727186995,0.907696507871151,14.90673828125,0.0386505126953125,0.715606689453125,0.6875,11,16,0.6875
Q2.5-7B,suffix,-10,0.8865560069680214,29.455459114595953,0.9042673520743847,11.20361328125,-0.052337646484375,0.78460693359375,0.0,0,16,0.0
Q2.5-7B,suffix,-8,0.8927233293652534,27.15897004652307,0.9143142104148865,9.09814453125,-0.06360626220703125,0.848907470703125,0.0,0,16,0.0
Q2.5-7B,suffix,-6,0.8978350684046745,26.919225543251624,0.9148962199687958,9.68798828125,-0.0655975341796875,0.8720703125,0.0,0,16,0.0
Q2.5-7B,suffix,-4,0.9135307185351849,32.20577927005367,0.9228238426148891,6.43359375,-0.051177978515625,0.93035888671875,0.0,0,16,0.0
Q2.5-7B,suffix,-2,0.9586566276848316,44.28833126280735,0.9332657679915428,3.56396484375,-0.02667236328125,0.98089599609375,0.0,0,16,0.0
Q2.5-7B,suffix,0,1.0000000074505806,100.00000000000004,0.9999999813735485,0.0,0.0,0.999847412109375,0.0,0,16,0.0
Q2.5-7B,suffix,2,0.9601531326770782,52.90923589717208,0.9461994618177414,0.88232421875,-0.01502227783203125,0.9522705078125,0.125,2,16,0.125
Q2.5-7B,suffix,4,0.926574494689703,47.89585846787893,0.9361093267798424,2.1064453125,-0.00431060791015625,0.909393310546875,0.3125,5,16,0.3125
Q2.5-7B,suffix,6,0.8996900022029877,44.211211349334754,0.9261013232171535,3.1611328125,0.01537322998046875,0.855804443359375,0.25,4,16,0.25
Q2.5-7B,suffix,8,0.8959431052207947,42.96323939177395,0.925044521689415,3.02587890625,0.01729583740234375,0.847412109375,0.3125,5,16,0.3125
Q2.5-7B,suffix,10,0.8890741802752018,43.2815189354043,0.9201672896742821,7.173828125,0.02349090576171875,0.76458740234375,0.6875,11,16,0.6875
