model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
G-2B,global,-10,0.8815377429127693,7.9751435796344365,0.8489536270499229,23.5413818359375,-0.02362823486328125,0.72540283203125,0.0,0,16,0.0
G-2B,global,-8,0.8872907571494579,9.839951740708125,0.860675223171711,16.8553466796875,-0.02373504638671875,0.83746337890625,0.0,0,16,0.0
G-2B,global,-6,0.8907727710902691,19.185180602940445,0.8775247596204281,14.5032958984375,-0.02074432373046875,0.864715576171875,0.0,0,16,0.0
G-2B,global,-4,0.905128326267004,27.951846953263015,0.898121640086174,8.9652099609375,-0.02629852294921875,0.911529541015625,0.0,0,16,0.0
G-2B,global,-2,0.9401278086006641,33.933895988043254,0.9109032228589058,3.8182373046875,-0.04633331298828125,0.940704345703125,0.0,0,16,0.0
G-2B,global,0,1.0,100.00000000000004,0.9999999776482582,0.0,0.0,0.999847412109375,0.0,0,16,0.0
G-2B,global,2,0.9420168958604336,33.87177130191722,0.9008168578147888,7.5672607421875,-0.0222015380859375,0.948944091796875,0.0,0,16,0.0
G-2B,global,4,0.9258332923054695,23.189015061001818,0.8882468715310097,12.4788818359375,-0.04241943359375,0.930206298828125,0.0,0,16,0.0
G-2B,global,6,0.8972638435661793,34.18399465843523,0.9041486009955406,8.6666259765625,-0.04622650146484375,0.91754150390625,0.0,0,16,0.0
G-2B,global,8,0.8949382156133652,18.938430951920886,0.8736618608236313,15.3167724609375,-0.0606689453125,0.87506103515625,0.0,0,16,0.0
G-2B,global,10,0.8813916929066181,11.813653395680044,0.8612795546650887,11.6573486328125,-0.02817535400390625,0.85260009765625,0.0,0,16,0.0
G-2B,prefix,-10,0.907844889909029,37.52667179384161,0.9131636619567871,11.9171142578125,-0.01025390625,0.87603759765625,0.0,0,16,0.0
G-2B,prefix,-8,0.9102467335760593,42.00255790307779,0.9221580997109413,7.7703857421875,-0.02295684814453125,0.88079833984375,0.0,0,16,0.0
G-2B,prefix,-6,0.9137805998325348,47.095359276116135,0.934555895626545,6.3712158203125,-0.0180206298828125,0.885162353515625,0.0,0,16,0.0
G-2B,prefix,-4,0.9288413189351559,50.388430786402466,0.9441841952502728,4.96435546875,-0.01543426513671875,0.924560546875,0.0,0,16,0.0
G-2B,prefix,-2,0.952181987464428,49.11259672858511,0.9415043629705906,4.9122314453125,-0.04355621337890625,0.952056884765625,0.0,0,16,0.0
G-2B,prefix,0,1.0,100.00000000000004,0.9999999776482582,0.0,0.0,0.999847412109375,0.0,0,16,0.0
G-2B,prefix,2,0.9583017863333225,57.62892494953297,0.9489503540098667,1.595458984375,-0.0261688232421875,0.980926513671875,0.0,0,16,0.0
G-2B,prefix,4,0.9380521215498447,51.677823706860764,0.9464861676096916,9.129638671875,-0.03549957275390625,0.952667236328125,0.0,0,16,0.0
G-2B,prefix,6,0.9053362384438515,46.25600958907428,0.9288755171000957,7.7288818359375,-0.04830169677734375,0.935791015625,0.0,0,16,0.0
G-2B,prefix,8,0.9029203616082668,48.41114643842836,0.9347214065492153,9.0267333984375,-0.05179595947265625,0.922637939453125,0.0,0,16,0.0
G-2B,prefix,10,0.8943689912557602,44.72992812822823,0.9368855021893978,7.0333251953125,-0.03850555419921875,0.8990478515625,0.0,0,16,0.0
G-2B,suffix,-10,0.9126185104250908,9.837157874712394,0.8538328260183334,23.2215576171875,-0.01012420654296875,0.781097412109375,0.0,0,16,0.0
G-2B,suffix,-8,0.9191522374749184,25.016269343897346,0.8848489597439766,13.6173095703125,0.00152587890625,0.904449462890625,0.0,0,16,0.0
G-2B,suffix,-6,0.9236713647842407,24.696731876549364,0.888392698019743,11.4158935546875,0.0119781494140625,0.926605224609375,0.0,0,16,0.0
G-2B,suffix,-4,0.9388361237943172,41.961322267735895,0.9142941273748875,6.1016845703125,0.0023040771484375,0.9600830078125,0.0,0,16,0.0
G-2B,suffix,-2,0.9719030112028122,49.64226026545843,0.9327177181839943,3.6336669921875,-0.0266876220703125,0.96771240234375,0.0,0,16,0.0
G-2B,suffix,0,1.0,100.00000000000004,0.9999999776482582,0.0,0.0,0.999847412109375,0.0,0,16,0.0
G-2B,suffix,2,0.9756737872958183,54.52433783620369,0.9325480498373508,4.4913330078125,-0.00553131103515625,0.974609375,0.0,0,16,0.0
G-2B,suffix,4,0.9499726295471191,23.711890180187133,0.8795468173921108,12.3482666015625,-0.02993011474609375,0.9244384765625,0.0,0,16,0.0
G-2B,suffix,6,0.9205999635159969,22.41326291795148,0.8785760626196861,12.0052490234375,-0.03000640869140625,0.91229248046875,0.0,0,16,0.0
G-2B,suffix,8,0.9166279397904873,23.79470114361295,0.8781290501356125,13.4310302734375,-0.02793121337890625,0.899017333984375,0.0,0,16,0.0
G-2B,suffix,10,0.9070549495518208,12.06905464333508,0.8692988567054272,16.7322998046875,-0.02503204345703125,0.843048095703125,0.0,0,16,0.0
