model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
L3.1-8B,global,0,0.9999999850988388,100.00000000000004,0.9999999962747097,0.0,0.0,0.99981689453125
L3.1-8B,global,10,0.8941344730556011,52.3385207293605,0.9374348856508732,1.41015625,0.072235107421875,0.887481689453125
L3.1-8B,global,25,0.8349858745932579,39.08547425770862,0.9115695245563984,3.44140625,0.0823974609375,0.8055419921875
L3.1-8B,global,50,0.792863953858614,36.280075833376145,0.8951172977685928,4.390625,0.13323974609375,0.76800537109375
L3.1-8B,global,75,0.8085944801568985,39.388735969985554,0.8957875035703182,3.64111328125,0.152313232421875,0.810699462890625
L3.1-8B,global,100,0.9035241790115833,52.005947448079425,0.9394810609519482,1.99658203125,0.1065521240234375,0.914764404296875
L3.1-8B,prefix,0,0.9999999850988388,100.00000000000004,0.9999999962747097,0.0,0.0,0.99981689453125
L3.1-8B,prefix,10,0.9442270398139954,68.82828111543452,0.9592668190598488,-1.2060546875,0.05926513671875,0.95648193359375
L3.1-8B,prefix,25,0.9029915817081928,59.6693375287913,0.9461637400090694,-0.316650390625,0.063507080078125,0.88836669921875
L3.1-8B,prefix,50,0.8718305677175522,50.560087728140175,0.9363556168973446,-0.109130859375,0.0659027099609375,0.8502197265625
L3.1-8B,prefix,75,0.8801874667406082,54.76714406291791,0.9456243105232716,-0.161376953125,0.0855712890625,0.883575439453125
L3.1-8B,prefix,100,0.9367887489497662,68.18653121758238,0.9628900922834873,0.12939453125,0.060760498046875,0.949249267578125
L3.1-8B,suffix,0,0.9999999850988388,100.00000000000004,0.9999999962747097,0.0,0.0,0.99981689453125
L3.1-8B,suffix,10,0.9414269514381886,57.8037065300075,0.9463568218052387,1.3310546875,0.061767578125,0.942840576171875
L3.1-8B,suffix,25,0.8946718983352184,38.95489445692493,0.9144769161939621,3.2666015625,0.089813232421875,0.86102294921875
L3.1-8B,suffix,50,0.8651711940765381,43.098189217669564,0.9058446548879147,3.02197265625,0.071197509765625,0.8465576171875
L3.1-8B,suffix,75,0.874327540397644,40.570865746599885,0.9119977876543999,2.12255859375,0.091400146484375,0.8521728515625
L3.1-8B,suffix,100,0.9232489503920078,51.37058124962175,0.9380032271146774,2.1748046875,0.090484619140625,0.932708740234375
