model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,jsd_drift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
Q2.5-1.5B,global,0,1.0,100.00000000000004,1.0,0.0,0.0,,1.00048828125,0.0,0,2,0.0
Q2.5-1.5B,global,10,0.9334632456302643,11.592401258665749,0.8564481139183044,2.625,0.0078125,,0.723876953125,0.0,0,2,0.0
Q2.5-1.5B,global,25,0.8562421798706055,13.927750214127974,0.8902557194232941,8.46875,-0.01806640625,,0.4505157470703125,0.0,0,2,0.0
Q2.5-1.5B,global,50,0.8011031746864319,8.628728764418998,0.875066339969635,9.5,-0.0185546875,,0.415618896484375,0.0,0,2,0.0
Q2.5-1.5B,global,75,0.805926501750946,2.2900129428909843,0.8487588763237,8.21875,-0.02001953125,,0.44667816162109375,0.0,0,2,0.0
Q2.5-1.5B,global,100,0.9303891658782958,17.3659453830185,0.903770923614502,3.84375,0.001953125,,0.6878662109375,0.0,0,2,0.0
Q2.5-1.5B,prefix,0,1.0,100.00000000000004,1.0,0.0,0.0,,1.00048828125,0.0,0,2,0.0
Q2.5-1.5B,prefix,10,0.9664668440818787,61.65630769672403,0.953810453414917,0.15625,-0.00048828125,,0.42608642578125,0.0,0,2,0.0
Q2.5-1.5B,prefix,25,0.9119884967803956,9.666390924681181,0.876731276512146,4.28125,-0.01953125,,0.6588134765625,0.0,0,2,0.0
Q2.5-1.5B,prefix,50,0.909952849149704,5.9105953879253175,0.8591990172863007,6.09375,-0.00732421875,,0.425201416015625,0.0,0,2,0.0
Q2.5-1.5B,prefix,75,0.8894513547420502,5.568247083526987,0.8765073418617249,4.65625,-0.0146484375,,0.433074951171875,0.0,0,2,0.0
Q2.5-1.5B,prefix,100,0.9645907878875732,14.494927358299371,0.9049367308616638,3.0625,-0.00830078125,,0.68798828125,0.0,0,2,0.0
Q2.5-1.5B,suffix,0,1.0,100.00000000000004,1.0,0.0,0.0,,1.00048828125,0.0,0,2,0.0
Q2.5-1.5B,suffix,10,0.9631033539772034,42.38460715148369,0.9434704780578613,-0.03125,-0.01025390625,,0.70751953125,0.0,0,2,0.0
Q2.5-1.5B,suffix,25,0.9191453456878662,16.432264791303254,0.8909315466880798,2.75,0.001953125,,0.997802734375,0.0,0,2,0.0
Q2.5-1.5B,suffix,50,0.8764006793498993,5.462100540949695,0.8546917736530304,12.6875,0.01904296875,,0.43389892578125,0.0,0,2,0.0
Q2.5-1.5B,suffix,75,0.8841094672679901,11.909852938321084,0.8695127665996552,12.875,0.02197265625,,0.411651611328125,0.0,0,2,0.0
Q2.5-1.5B,suffix,100,0.9436877965927124,9.28837361118771,0.8720851838588715,8.3125,-0.00244140625,,0.6944580078125,0.0,0,2,0.0
