model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
Q3.5-9B,global,-10,0.8773961821570992,30.780607142821278,0.8890320993959904,52.44970703125,0.082183837890625,0.7435302734375,0.007812499999999997,1,128,0.0078125
Q3.5-9B,global,-8,0.8827787819318473,33.150256327399724,0.8929561553522944,50.65283203125,0.06128692626953125,0.775726318359375,0.0,0,128,0.0
Q3.5-9B,global,-6,0.885994375217706,34.24137797221722,0.8960250136442482,51.69580078125,0.0606536865234375,0.774169921875,0.0,0,128,0.0
Q3.5-9B,global,-4,0.9033267516642809,33.05637118264943,0.8955888650380075,49.27197265625,0.050628662109375,0.78106689453125,0.0,0,128,0.0
Q3.5-9B,global,-2,0.9421983468346298,38.39738522496357,0.9118328779004514,41.4052734375,0.0233612060546875,0.788604736328125,0.0,0,128,0.0
Q3.5-9B,global,0,1.0000000013969839,100.00000000000004,0.9999999818392098,0.0,0.0,1.000732421875,0.0,0,128,0.0
Q3.5-9B,global,2,0.9295243420638144,55.734602426982505,0.9396318597719073,7.86865234375,0.02198028564453125,0.92633056640625,0.18749999999999994,24,128,0.1875
Q3.5-9B,global,4,0.9215914425440133,46.30004160207836,0.9217517040669918,14.4384765625,0.02207183837890625,0.90106201171875,0.27343749999999994,35,128,0.2734375
Q3.5-9B,global,6,0.8946203691884875,40.06433716943101,0.9063642756082118,22.92529296875,0.01679229736328125,0.886566162109375,0.34374999999999994,44,128,0.34375
Q3.5-9B,global,8,0.8924015974625945,38.07389667936523,0.9004361773841083,26.3798828125,0.01898956298828125,0.8828125,0.35156249999999994,45,128,0.3515625
Q3.5-9B,global,10,0.8804060602560639,33.80394527356787,0.8946150573901832,29.82763671875,0.0314483642578125,0.874969482421875,0.625,80,128,0.625
Q3.5-9B,prefix,-10,0.901684433221817,35.881311838380185,0.8969222386367619,43.14404296875,0.0608367919921875,0.76544189453125,0.0,0,128,0.0
Q3.5-9B,prefix,-8,0.9026169599965215,38.180190997549616,0.9058026103302836,43.4326171875,0.05205535888671875,0.777252197265625,0.0,0,128,0.0
Q3.5-9B,prefix,-6,0.9030965496785939,38.137232112882636,0.9063871861435473,43.47216796875,0.04221343994140625,0.77911376953125,0.0,0,128,0.0
Q3.5-9B,prefix,-4,0.9258311693556607,36.66689903654296,0.9039480634965003,41.73779296875,0.03929901123046875,0.790283203125,0.0,0,128,0.0
Q3.5-9B,prefix,-2,0.9583447030745447,41.67639842052482,0.9194828639738262,40.9501953125,0.0113372802734375,0.794525146484375,0.0,0,128,0.0
Q3.5-9B,prefix,0,1.0000000013969839,100.00000000000004,0.9999999818392098,0.0,0.0,1.000732421875,0.0,0,128,0.0
Q3.5-9B,prefix,2,0.952051202300936,57.425805805938815,0.9427604274824262,2.70947265625,0.0089569091796875,0.935394287109375,0.007812499999999997,1,128,0.0078125
Q3.5-9B,prefix,4,0.9334751963615417,50.69294183959245,0.9312881724908948,8.6865234375,0.01654815673828125,0.912841796875,0.1875,24,128,0.1875
Q3.5-9B,prefix,6,0.90328683052212,42.910547307944945,0.9111667149700224,16.87109375,0.0161590576171875,0.8934326171875,0.17968749999999997,23,128,0.1796875
Q3.5-9B,prefix,8,0.9003635877743363,41.53418921337392,0.9070410025306046,18.52001953125,0.0151214599609375,0.891845703125,0.24999999999999997,32,128,0.25
Q3.5-9B,prefix,10,0.8923069117590785,40.41132054792845,0.9086047373712063,22.29736328125,0.02265167236328125,0.8843994140625,0.48437499999999994,62,128,0.484375
Q3.5-9B,suffix,-10,0.8974537984468043,35.19686839829604,0.8967420691624284,50.60595703125,0.03708648681640625,0.82550048828125,0.0,0,128,0.0
Q3.5-9B,suffix,-8,0.9054285194724798,35.94786204258428,0.8951865993440151,43.595703125,0.0330963134765625,0.869903564453125,0.0,0,128,0.0
Q3.5-9B,suffix,-6,0.9080165941268206,36.28097514124899,0.8951546964235604,43.70751953125,0.0351715087890625,0.872161865234375,0.0,0,128,0.0
Q3.5-9B,suffix,-4,0.9225760479457676,37.22231100138278,0.9010426015593112,40.3935546875,0.02532958984375,0.876800537109375,0.0,0,128,0.0
Q3.5-9B,suffix,-2,0.9618965000845492,51.493477156899395,0.9331571431830525,10.026611328125,-0.00424957275390625,0.93743896484375,0.0,0,128,0.0
Q3.5-9B,suffix,0,1.0000000013969839,100.00000000000004,0.9999999818392098,0.0,0.0,1.000732421875,0.0,0,128,0.0
Q3.5-9B,suffix,2,0.9655620795674622,59.28712357318646,0.9441857575438917,9.33837890625,0.01320648193359375,0.95819091796875,0.32031249999999994,41,128,0.3203125
Q3.5-9B,suffix,4,0.9356397311203182,49.91884014568005,0.9279259801842272,17.54931640625,0.01679229736328125,0.927947998046875,0.37499999999999994,48,128,0.375
Q3.5-9B,suffix,6,0.9103250438347459,42.431660939264276,0.9049537791870534,22.10205078125,0.02124786376953125,0.90252685546875,0.22656249999999994,29,128,0.2265625
Q3.5-9B,suffix,8,0.9066156661137938,39.183557245374935,0.8965854439884424,22.73291015625,0.01800537109375,0.899566650390625,0.3046874999999999,39,128,0.3046875
Q3.5-9B,suffix,10,0.8949436321854591,35.94235585722659,0.8915964867919683,27.512939453125,0.0303802490234375,0.883758544921875,0.46874999999999994,60,128,0.46875
