model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
Q2.5-7B,global,0,0.9999999739229679,100.00000000000004,0.9999999515712261,0.0,0.0,0.999908447265625
Q2.5-7B,global,1,0.9852749891579151,83.04790023941052,0.9784449338912964,-0.7412109375,-0.0066986083984375,0.997589111328125
Q2.5-7B,global,5,0.9524820819497108,58.51951236277824,0.9402970895171165,0.142578125,-0.0148773193359375,0.989959716796875
Q2.5-7B,global,20,0.8693001344799995,52.492391680813625,0.9295762926340103,1.349609375,-0.02750396728515625,0.98095703125
Q2.5-7B,global,50,0.7869291678071022,54.49873335406303,0.905419897288084,2.7578125,-0.0493927001953125,0.97320556640625
Q2.5-7B,global,100,0.7135115787386894,53.20011779045209,0.8771349899470806,1.89453125,-0.0504913330078125,0.96807861328125
Q2.5-7B,prefix,0,0.9999999739229679,100.00000000000004,0.9999999515712261,0.0,0.0,0.999908447265625
Q2.5-7B,prefix,1,0.9999999813735485,89.64080929291838,0.9858999513089657,0.203125,-0.0084381103515625,0.9986572265625
Q2.5-7B,prefix,5,0.9999999813735485,70.45057714776142,0.9594408199191093,2.330078125,-0.01409149169921875,0.99462890625
Q2.5-7B,prefix,20,0.9999999813735485,71.22453926188257,0.9614871256053448,1.205078125,-0.0060577392578125,0.994415283203125
Q2.5-7B,prefix,50,0.9999999813735485,67.02032519925686,0.9511259831488132,1.341796875,-0.01792144775390625,0.99017333984375
Q2.5-7B,prefix,100,0.9999999813735485,62.3987995943655,0.9431130923330784,0.783203125,-0.01123046875,0.9930419921875
Q2.5-7B,suffix,0,0.9999999739229679,100.00000000000004,0.9999999515712261,0.0,0.0,0.999908447265625
Q2.5-7B,suffix,1,0.9999999813735485,76.84445399917121,0.9625341147184372,0.291015625,-0.000274658203125,0.99822998046875
Q2.5-7B,suffix,5,0.9999999813735485,77.35052581035777,0.955018050968647,0.984375,-0.00821685791015625,0.99615478515625
Q2.5-7B,suffix,20,0.9999999813735485,75.03517957635341,0.9262047931551933,-0.0234375,-0.0118865966796875,0.996490478515625
Q2.5-7B,suffix,50,0.9999999813735485,76.79641848652385,0.8919427953660488,-0.35546875,-0.00986480712890625,0.99700927734375
Q2.5-7B,suffix,100,0.9999999813735485,71.24654852525424,0.861407708376646,-0.2890625,-0.00482177734375,0.9957275390625
