model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,jsd_drift
G-7B,0,prefix,0,natural_questions,who did deion sanders go in the hall of fame as,who did deion sanders go in the hall of fame as,1.0,Deion Sanders went into the Pro Football Hall of Fame in 2019.,Deion Sanders went into the Pro Football Hall of Fame in 2019.,100.00000000000004,1.0,0.99951171875,0.0,0.0,
G-7B,1,prefix,0,natural_questions,what is the title of the person who runs the house of representatives,what is the title of the person who runs the house of representatives,1.0,The title of the person who runs the House of Representatives is Speaker of the House.,The title of the person who runs the House of Representatives is Speaker of the House.,100.00000000000004,0.9999997615814209,1.0,0.0,0.0,
G-7B,2,prefix,0,natural_questions,why did france decide to aid the united states in its war for independence,why did france decide to aid the united states in its war for independence,1.0,France did not decide to aid the United States in its war for independence. France was not a participant in the war for independence.,France did not decide to aid the United States in its war for independence. France was not a participant in the war for independence.,100.00000000000004,0.9999998807907104,1.0,0.0,0.0,
G-7B,3,prefix,0,natural_questions,yo la tengo theres a riot going on release date,yo la tengo theres a riot going on release date,1.0000001192092896,"model
I do not have access to real-time information, therefore I am unable to provide the release date for the riot going on.","model
I do not have access to real-time information, therefore I am unable to provide the release date for the riot going on.",100.00000000000004,1.000000238418579,0.9990234375,0.0,0.0,
G-7B,0,prefix,1,natural_questions,who did deion sanders go in the hall of fame as, who did deion sanders go in the hall of fame as,0.9999998807907104,Deion Sanders went into the Pro Football Hall of Fame in 2019.,Deion Sanders went into the Pro Football Hall of Fame in 2019.,100.00000000000004,1.0,0.99951171875,0.0,0.0,
G-7B,1,prefix,1,natural_questions,what is the title of the person who runs the house of representatives, what is the title of the person who runs the house of representatives,1.0,The title of the person who runs the House of Representatives is Speaker of the House.,The title of the person who runs the House of Representatives is Speaker of the House.,100.00000000000004,0.9999997615814209,1.0,0.0,0.0,
G-7B,2,prefix,1,natural_questions,why did france decide to aid the united states in its war for independence, why did france decide to aid the united states in its war for independence,1.0000001192092896,France did not decide to aid the United States in its war for independence. France was not a participant in the war for independence.,France did not decide to aid the United States in its war for independence. France was not a participant in the war for independence.,100.00000000000004,0.9999998807907104,1.0,0.0,0.0,
G-7B,3,prefix,1,natural_questions,yo la tengo theres a riot going on release date, yo la tengo theres a riot going on release date,1.0000001192092896,"model
I do not have access to real-time information, therefore I am unable to provide the release date for the riot going on.","model
I do not have access to real-time information, therefore I am unable to provide the release date for the riot going on.",100.00000000000004,1.000000238418579,0.9990234375,0.0,0.0,
G-7B,0,prefix,5,natural_questions,who did deion sanders go in the hall of fame as,     who did deion sanders go in the hall of fame as,0.9999998807907104,Deion Sanders went into the Pro Football Hall of Fame in 2019.,Deion Sanders went into the Pro Football Hall of Fame in 2019.,100.00000000000004,1.0,0.99951171875,0.0,0.0,
G-7B,1,prefix,5,natural_questions,what is the title of the person who runs the house of representatives,     what is the title of the person who runs the house of representatives,1.0,The title of the person who runs the House of Representatives is Speaker of the House.,The title of the person who runs the House of Representatives is Speaker of the House.,100.00000000000004,0.9999997615814209,1.0,0.0,0.0,
