model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
L3.2-3B,global,0,1.0,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,global,10,0.9035145752131939,38.3596302279311,0.9011644050478935,-0.1468505859375,-0.00846099853515625,0.872894287109375
L3.2-3B,global,25,0.8311216309666634,29.7848741068831,0.8916401006281376,6.0303955078125,-0.01336669921875,0.75384521484375
L3.2-3B,global,50,0.7948455475270748,21.803733983243884,0.8814028613269329,6.7930908203125,-0.04047393798828125,0.7075347900390625
L3.2-3B,global,75,0.814042691141367,32.78632223500827,0.8900857381522655,5.527099609375,-0.01580810546875,0.7277984619140625
L3.2-3B,global,100,0.9160836786031723,53.09184665337736,0.9285701513290405,0.741943359375,-0.00640869140625,0.930206298828125
L3.2-3B,prefix,0,1.0,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,prefix,10,0.950682744383812,45.161730372541356,0.911275789141655,-1.4173583984375,-0.0185089111328125,0.935638427734375
L3.2-3B,prefix,25,0.8959383107721806,25.828218038642905,0.8882540054619312,2.2254638671875,-0.01923370361328125,0.8497314453125
L3.2-3B,prefix,50,0.8610148727893829,28.607730162087,0.8907987289130688,1.77484130859375,-0.0283660888671875,0.78656005859375
L3.2-3B,prefix,75,0.8744990564882755,24.550431840981563,0.8861096389591694,0.6630859375,-0.00833892822265625,0.822540283203125
L3.2-3B,prefix,100,0.9292944297194481,48.441775528643866,0.9144009947776794,0.6282958984375,-0.0193328857421875,0.945892333984375
L3.2-3B,suffix,0,1.0,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,suffix,10,0.9449623301625252,51.28728610436143,0.9255476966500282,0.70849609375,0.01904296875,0.963409423828125
L3.2-3B,suffix,25,0.8842272944748402,45.91344869554006,0.9156047068536282,1.2503662109375,-0.0066070556640625,0.885162353515625
L3.2-3B,suffix,50,0.8677088208496571,36.20127385849012,0.8967274390161037,3.885986328125,0.0069122314453125,0.846038818359375
L3.2-3B,suffix,75,0.8627495802938938,29.224889895431115,0.9002490751445293,2.317626953125,-0.02016448974609375,0.84991455078125
L3.2-3B,suffix,100,0.9237462244927883,45.32690244630933,0.9220839329063892,-0.364013671875,-0.0139007568359375,0.931304931640625
