model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
G-7B,global,0,0.9999999925494194,100.00000000000004,0.999999962747097,0.0,0.0,0.999908447265625
G-7B,global,1,0.975299559533596,70.11674369105425,0.9599990285933018,1.5396728515625,-0.001773834228515625,0.991485595703125
G-7B,global,3,0.9474066160619259,47.91404708198947,0.9286649487912655,4.1334228515625,-0.03031158447265625,0.974945068359375
G-7B,global,5,0.9197521470487118,33.72820443233972,0.8993963822722435,7.165771484375,-0.01358795166015625,0.9600830078125
G-7B,global,10,0.8928962424397469,25.228315803987165,0.8898922316730022,16.2618408203125,-0.03339385986328125,0.912841796875
G-7B,global,20,0.8576052971184254,15.10349196773901,0.8615455664694309,39.5738525390625,0.033969879150390625,0.881439208984375
G-7B,prefix,0,0.9999999925494194,100.00000000000004,0.999999962747097,0.0,0.0,0.999908447265625
G-7B,prefix,1,0.9891711249947548,85.82212101304229,0.9849789887666702,2.6778564453125,-0.041530609130859375,0.990753173828125
G-7B,prefix,3,0.9784341342747211,64.67850011049023,0.9514834992587566,7.4615478515625,-0.062007904052734375,0.96875
G-7B,prefix,5,0.9682652242481709,50.15871200945512,0.9338530227541924,2.6387939453125,-0.06146049499511719,0.968475341796875
G-7B,prefix,10,0.9521168172359467,55.67941465060092,0.9447883665561676,5.1583251953125,-0.07119941711425781,0.961181640625
G-7B,prefix,20,0.9233682975172997,51.69277418587425,0.9361518286168575,8.7618408203125,-0.07403564453125,0.93463134765625
G-7B,suffix,0,0.9999999925494194,100.00000000000004,0.999999962747097,0.0,0.0,0.999908447265625
G-7B,suffix,1,0.9845550805330276,79.10066874567131,0.9733791127800941,-0.1141357421875,-0.008758544921875,0.995025634765625
G-7B,suffix,3,0.9699688777327538,60.49874579388486,0.9498841986060143,0.7010498046875,-0.027515411376953125,0.991485595703125
G-7B,suffix,5,0.9625085033476353,61.65292340423035,0.9430045522749424,1.1636962890625,-0.016239166259765625,0.986572265625
G-7B,suffix,10,0.9480177946388721,49.10957120831367,0.9169933088123798,6.4864501953125,-0.03316497802734375,0.95654296875
G-7B,suffix,20,0.9186939522624016,39.75723020184233,0.9001059271395206,8.6873779296875,-0.04265594482421875,0.949676513671875
