model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
Q3.5-9B,global,0,0.9999999962747097,100.00000000000004,0.9999999739229679,0.0,0.0,1.001708984375
Q3.5-9B,global,1,0.9736866168677807,82.92154256896397,0.9797285050153732,0.73046875,0.00335693359375,0.99853515625
Q3.5-9B,global,5,0.9236540421843529,63.97554776882889,0.9543364681303501,1.67578125,6.103515625e-05,0.987548828125
Q3.5-9B,global,20,0.8171778060495853,49.03380537919083,0.9233250208199024,8.04296875,0.01263427734375,0.94970703125
Q3.5-9B,global,50,0.7334412112832069,45.277842730943945,0.9130853414535522,13.28515625,0.03619384765625,0.91552734375
Q3.5-9B,global,100,0.7060432396829128,38.09330843007527,0.8915550000965595,16.8671875,0.04296875,0.9033203125
Q3.5-9B,prefix,0,0.9999999962747097,100.00000000000004,0.9999999739229679,0.0,0.0,1.001708984375
Q3.5-9B,prefix,1,1.0000000074505806,100.00000000000004,0.9999999739229679,0.0,0.0,1.001708984375
Q3.5-9B,prefix,5,1.0000000074505806,100.00000000000004,0.9999999739229679,0.0,0.0,1.001708984375
Q3.5-9B,prefix,20,1.0000000074505806,100.00000000000004,0.9999999739229679,0.0,0.0,1.001708984375
Q3.5-9B,prefix,50,1.0000000074505806,100.00000000000004,0.9999999739229679,0.0,0.0,1.001708984375
Q3.5-9B,prefix,100,1.0000000074505806,100.00000000000004,0.9999999739229679,0.0,0.0,1.001708984375
Q3.5-9B,suffix,0,0.9999999962747097,100.00000000000004,0.9999999739229679,0.0,0.0,1.001708984375
Q3.5-9B,suffix,1,1.0000000074505806,100.00000000000004,0.9999999739229679,0.0,0.0,1.001708984375
Q3.5-9B,suffix,5,1.0000000074505806,100.00000000000004,0.9999999739229679,0.0,0.0,1.001708984375
Q3.5-9B,suffix,20,1.0000000074505806,100.00000000000004,0.9999999739229679,0.0,0.0,1.001708984375
Q3.5-9B,suffix,50,1.0000000074505806,100.00000000000004,0.9999999739229679,0.0,0.0,1.001708984375
Q3.5-9B,suffix,100,1.0000000074505806,100.00000000000004,0.9999999739229679,0.0,0.0,1.001708984375
