model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate,delta_entropy
gpt-5.4,0,global,0,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,What general name is given to a rotating star which emits a regular beat of radiation?,1.0000001192092896,A rotating star that emits a regular beat of radiation is generally called a **pulsar**.,A rotating star that emits a regular beat of radiation is called a **pulsar**.,86.06031405392808,0.9912840723991394,,-0.0,0.2683796063763245,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,1,global,0,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""","""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""",1.0000001192092896,"The Gilbert and Sullivan operetta subtitled **“The Witch’s Curse”** is **_Ruddigore_**.

Its full original title is **_Ruddygore; or, The Witch’s Curse_**, later revised to **_Ruddigore_**.","The Gilbert and Sullivan operetta subtitled **“The Witch’s Curse”** is **_Ruddigore_**.

Its full original title is **_Ruddygore; or, The Witch’s Curse_**, later revised to **_Ruddigore_**.",100.00000000000004,1.0,,-0.0,-0.0533469927555314,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,2,global,0,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,1.0,"That was **Jim Laker**.

He took **10 wickets for 53 runs** in an innings against Australia at **Old Trafford in 1956**, one of the most famous bowling performances in Test cricket history.","That was **Jim Laker**.

He took **10 wickets for 53 runs** in an innings against Australia at **Old Trafford in 1956** — one of the most famous bowling performances in cricket history.",88.77550965129934,0.9948565363883972,,-0.0,-0.4531799343947971,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,3,global,0,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,1.0,"Wolf Mankowitz wrote the 1953 novel **_A Kid for Two Farthings_**.

So the missing word is: **Farthings**.","Wolf Mankowitz wrote the 1953 novel **_A Kid for Two Farthings_**.

So the missing word is: **Farthings**.",100.00000000000004,1.0,,-0.0,-0.1299441583761305,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,4,global,0,trivia_qa,Who is the patron saint of dancers?,Who is the patron saint of dancers?,1.0,"The patron saint most commonly associated with dancers is **Saint Vitus**.

He became linked with dancing because of the medieval phenomenon called **“St. Vitus’ dance,”** a term once used for certain involuntary movement disorders.

Some also associate **Saint Genesius of Rome** with actors and performers more broadly, but for **dancers specifically**, **Saint Vitus** is the usual answer.","The patron saint most commonly associated with dancers is **Saint Vitus**.

He became linked with dancing partly because of the medieval phenomenon called **“St. Vitus’ Dance,”** a term once used for certain involuntary movement disorders.

Some people also associate **Saint Genesius** with actors and performers more broadly, but for **dancers specifically**, **Saint Vitus** is the usual answer.",88.97754729056746,0.99288809299469,,-0.0,-0.055015050864231,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,5,global,0,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?","Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?",1.0,"The *Communist Manifesto*, published on **February 21, 1848**, was written by **Karl Marx** and **Friedrich Engels**.","The *Communist Manifesto*, published on **February 21, 1848**, was written by **Karl Marx** and **Friedrich Engels**.",100.00000000000004,1.0,,-0.0,-0.2883465429086707,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,6,global,0,trivia_qa,The fortified wine drink Sherry is named after what town?,The fortified wine drink Sherry is named after what town?,0.9999998211860656,"Sherry is named after **Jerez de la Frontera** in **Andalusia, Spain**. The name “Sherry” is the English form of “Jerez.”","Sherry is named after **Jerez de la Frontera** in **Andalusia, Spain**.

The name “Sherry” is an anglicized form of **Jerez**.",72.86339775213077,0.9716045260429382,,-0.0,-0.3036612784301074,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,7,global,0,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,The nickname for Dumfries became the name of which Scottish football club?,1.0,"The nickname for **Dumfries** is **“Queen of the South”**, and that became the name of the Scottish football club **Queen of the South F.C.**","The nickname for **Dumfries** is **“Queen of the South”**, and that became the name of the Scottish football club **Queen of the South F.C.**",100.00000000000004,1.0,,-0.0,0.0671138009492323,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,8,global,0,trivia_qa,The revolutionary group the Sandinistas were active in which country?,The revolutionary group the Sandinistas were active in which country?,1.0,The Sandinistas were active in **Nicaragua**.,The Sandinistas were active in **Nicaragua**.,100.00000000000004,1.0,,-0.0,-2.288591358090564e-05,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,9,global,0,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,1.0,"Ken Livingstone beat **Steven Norris**, the **Conservative** candidate, in both the **2000** and **2004** London mayoral elections.","Ken Livingstone beat **Steven Norris**, the Conservative candidate, in both the **2000** and **2004** London mayoral elections.",81.45512150254453,0.9951949119567872,,-0.0,-0.075151213337957,0.0,0.0,0.0,0.0,,0.0,0.0
