model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
Q2.5-1.5B,global,0,0.9999999813735485,100.00000000000004,0.9999999701976776,0.0,0.0,0.999908447265625
Q2.5-1.5B,global,10,0.8932590968906879,12.050085602657202,0.865567322820425,7.029296875,0.05401611328125,0.97650146484375
Q2.5-1.5B,global,25,0.8266863860189915,11.50618428310667,0.8557877354323864,12.87109375,0.049835205078125,0.963775634765625
Q2.5-1.5B,global,50,0.7977979965507984,6.431511076864329,0.8325481750071049,15.904296875,0.090667724609375,0.94183349609375
Q2.5-1.5B,global,75,0.8126487918198109,8.202730259017041,0.8535072915256023,15.310546875,0.074798583984375,0.94696044921875
Q2.5-1.5B,global,100,0.9061695747077465,14.465459142415568,0.8731168434023857,6.123046875,0.044647216796875,0.96539306640625
Q2.5-1.5B,prefix,0,0.9999999813735485,100.00000000000004,0.9999999701976776,0.0,0.0,0.999908447265625
Q2.5-1.5B,prefix,10,0.9401660859584808,38.46129609834563,0.9129675775766373,2.248046875,0.01544189453125,0.990234375
Q2.5-1.5B,prefix,25,0.8885433487594128,21.434693610387313,0.8847639746963978,7.59375,0.043731689453125,0.976165771484375
Q2.5-1.5B,prefix,50,0.8666778057813644,21.18191444282367,0.8825816586613655,7.431640625,0.049285888671875,0.965728759765625
Q2.5-1.5B,prefix,75,0.8794811181724072,20.078884328292077,0.8848779089748859,8.01171875,0.06671142578125,0.964324951171875
Q2.5-1.5B,prefix,100,0.9352765642106533,25.87756513868483,0.8919387832283974,2.916015625,0.027984619140625,0.976165771484375
Q2.5-1.5B,suffix,0,0.9999999813735485,100.00000000000004,0.9999999701976776,0.0,0.0,0.999908447265625
Q2.5-1.5B,suffix,10,0.9353386983275414,29.445971776307193,0.8932054564356804,3.607421875,0.022735595703125,0.989105224609375
Q2.5-1.5B,suffix,25,0.8854852169752121,17.617712033034245,0.8739298433065414,4.947265625,0.0427398681640625,0.985137939453125
Q2.5-1.5B,suffix,50,0.8654959872364998,10.91803313417501,0.8633741661906242,6.36328125,0.052825927734375,0.976348876953125
Q2.5-1.5B,suffix,75,0.8733918480575085,13.268024941322562,0.8631622716784477,5.55859375,0.036712646484375,0.9765625
Q2.5-1.5B,suffix,100,0.9320347905158997,22.352502706465014,0.8891278356313705,4.44140625,0.03790283203125,0.98028564453125
