model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,jsd_drift
Q2.5-7B,0,prefix,0,natural_questions,who did deion sanders go in the hall of fame as,who did deion sanders go in the hall of fame as,1.0,"Deion Sanders, also known as ""Prime Time,"" was inducted into the Pro Football Hall of Fame in 2010 and the College Football Hall of Fame in 2014.

For the Pro Football Hall of Fame, he was elected as a wide receiver and defensive back. He was selected based on his outstanding career in the National Football League (NFL), where he played for the Atlanta Falcons, Dallas Cowboys, San Francisco 49ers, and Washington Redskins.

For the","Deion Sanders, also known as ""Prime Time,"" was inducted into the Pro Football Hall of Fame in 2010 and the College Football Hall of Fame in 2014.

For the Pro Football Hall of Fame, he was elected as a wide receiver and defensive back. He was selected based on his outstanding career in the National Football League (NFL), where he played for the Atlanta Falcons, Dallas Cowboys, San Francisco 49ers, and Washington Redskins.

For the",100.00000000000004,0.9999999403953552,1.0,0.0,0.0,
Q2.5-7B,1,prefix,0,natural_questions,what is the title of the person who runs the house of representatives,what is the title of the person who runs the house of representatives,1.0,"The person who runs the House of Representatives is officially titled as the ""Speaker of the House."" This individual is the highest-ranking officer of the United States House of Representatives and plays a crucial role in setting the legislative agenda and presiding over the chamber.","The person who runs the House of Representatives is officially titled as the ""Speaker of the House."" This individual is the highest-ranking officer of the United States House of Representatives and plays a crucial role in setting the legislative agenda and presiding over the chamber.",100.00000000000004,1.0,1.0009765625,0.0,0.0,
Q2.5-7B,2,prefix,0,natural_questions,why did france decide to aid the united states in its war for independence,why did france decide to aid the united states in its war for independence,1.0,"France decided to aid the United States in its War for Independence (1775-1783) for several strategic and ideological reasons:

1. **Ideological Support for Republicanism**: France was influenced by the Enlightenment ideals of liberty, equality, and fraternity, which were also central to the American Revolution. The French public and government sympathized with the American cause as a struggle against monarchical tyranny.

2. **Strategic Interests**: France saw an opportunity to weaken Britain, its","France decided to aid the United States in its War for Independence (1775-1783) for several strategic and ideological reasons:

1. **Ideological Support for Republicanism**: France was influenced by the Enlightenment ideals of liberty, equality, and fraternity, which were also central to the American Revolution. The French public and government sympathized with the American cause as a struggle against monarchical tyranny.

2. **Strategic Interests**: France saw an opportunity to weaken Britain, its",100.00000000000004,1.0,1.0,0.0,0.0,
Q2.5-7B,3,prefix,0,natural_questions,yo la tengo theres a riot going on release date,yo la tengo theres a riot going on release date,1.0000001192092896,"assistant
It seems like you might be referring to the song ""Theres a Riot Going On"" by Yo La Tengo. The song was released in 1989 as part of their album ""I Can Hear the Heart Beating As One."" If you're looking for more specific information about a recent or upcoming release, could you please provide more details?","assistant
It seems like you might be referring to the song ""Theres a Riot Going On"" by Yo La Tengo. The song was released in 1989 as part of their album ""I Can Hear the Heart Beating As One."" If you're looking for more specific information about a recent or upcoming release, could you please provide more details?",100.00000000000004,1.0,1.0,0.0,0.0,
Q2.5-7B,0,prefix,1,natural_questions,who did deion sanders go in the hall of fame as, who did deion sanders go in the hall of fame as,0.9999998807907104,"Deion Sanders, also known as ""Prime Time,"" was inducted into the Pro Football Hall of Fame in 2010 and the College Football Hall of Fame in 2014.

For the Pro Football Hall of Fame, he was elected as a wide receiver and defensive back. He was selected based on his outstanding career in the National Football League (NFL), where he played for the Atlanta Falcons, Dallas Cowboys, San Francisco 49ers, and Washington Redskins.

For the","Deion Sanders, also known as ""Prime Time,"" was inducted into the Pro Football Hall of Fame in 2010 and the College Football Hall of Fame in 2014.

For the Pro Football Hall of Fame, he was elected as a wide receiver and defensive back. He was selected based on his outstanding career in the National Football League (NFL), where he played for the Atlanta Falcons, Dallas Cowboys, San Francisco 49ers, and Washington Redskins.

For the",100.00000000000004,0.9999999403953552,0.99755859375,0.15625,0.00439453125,
Q2.5-7B,1,prefix,1,natural_questions,what is the title of the person who runs the house of representatives, what is the title of the person who runs the house of representatives,1.0,"The person who runs the House of Representatives is officially titled as the ""Speaker of the House."" This individual is the highest-ranking officer of the United States House of Representatives and plays a crucial role in setting the legislative agenda and presiding over the chamber.","The person who runs the House of Representatives is officially titled as the ""Speaker of the House."" This individual is the highest-ranking officer of the United States House of Representatives and plays a crucial role in setting the agenda for legislative business and presiding over the chamber.",89.72652576249541,0.996101438999176,0.998046875,-0.078125,-0.000244140625,
Q2.5-7B,2,prefix,1,natural_questions,why did france decide to aid the united states in its war for independence, why did france decide to aid the united states in its war for independence,1.0000001192092896,"France decided to aid the United States in its War for Independence (1775-1783) for several strategic and ideological reasons:

1. **Ideological Support for Republicanism**: France was influenced by the Enlightenment ideals of liberty, equality, and fraternity, which were also central to the American Revolution. The French public and government sympathized with the American cause as a struggle against monarchical tyranny.

2. **Strategic Interests**: France saw an opportunity to weaken Britain, its","France decided to aid the United States in its War for Independence (1775-1783) for several strategic and ideological reasons:

1. **Ideological Support for Republicanism**: France was influenced by the Enlightenment ideals of liberty, equality, and fraternity, which were also central to the American Revolution. The French public and government sympathized with the American cause as a struggle against monarchical tyranny.

2. **Strategic Interests**: France saw an opportunity to weaken Britain, its",100.00000000000004,1.0,1.0,-0.21875,-0.001953125,
Q2.5-7B,3,prefix,1,natural_questions,yo la tengo theres a riot going on release date, yo la tengo theres a riot going on release date,1.0000001192092896,"assistant
It seems like you might be referring to the song ""Theres a Riot Going On"" by Yo La Tengo. The song was released in 1989 as part of their album ""I Can Hear the Heart Beating As One."" If you're looking for more specific information about a recent or upcoming release, could you please provide more details?","assistant
It seems like you might be referring to the song ""Theres a Riot Going On"" by La Roux, but there's no specific album or single titled ""Yo La Tengo"" that I can find related to this. Could you clarify if you're asking about a different song or artist? If you meant ""You La tengo,"" it could be a typo. 

If you're looking for the release date of ""Theres a Riot Going On"" by La Roux, it was released",27.330999859764677,0.8993151187896729,0.9970703125,0.84375,-0.0048828125,
Q2.5-7B,0,prefix,5,natural_questions,who did deion sanders go in the hall of fame as,     who did deion sanders go in the hall of fame as,0.9999998807907104,"Deion Sanders, also known as ""Prime Time,"" was inducted into the Pro Football Hall of Fame in 2010 and the College Football Hall of Fame in 2014.

For the Pro Football Hall of Fame, he was elected as a wide receiver and defensive back. He was selected based on his outstanding career in the National Football League (NFL), where he played for the Atlanta Falcons, Dallas Cowboys, San Francisco 49ers, and Washington Redskins.

For the","Deion Sanders, also known as ""Prime Time,"" was inducted into the Pro Football Hall of Fame in 2010 and the College Football Hall of Fame in 2013.

For the Pro Football Hall of Fame, he was elected as a wide receiver and defensive back. He was selected based on his outstanding career in the National Football League (NFL), where he played for the Atlanta Falcons, Dallas Cowboys, San Francisco 49ers, and Washington Redskins.

For the",97.11715909771402,0.9996894001960754,0.98779296875,-0.25,-0.0029296875,
Q2.5-7B,1,prefix,5,natural_questions,what is the title of the person who runs the house of representatives,     what is the title of the person who runs the house of representatives,1.0,"The person who runs the House of Representatives is officially titled as the ""Speaker of the House."" This individual is the highest-ranking officer of the United States House of Representatives and plays a crucial role in setting the legislative agenda and presiding over the chamber.",The person who runs the House of Representatives is officially known as the Speaker of the House. This individual is typically the leader of the majority party in the House and plays a crucial role in setting the agenda and moderating debates within the chamber.,47.83556908462364,0.9552091956138611,0.99169921875,0.3515625,-0.003173828125,
