model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
G4-E4B,global,0,1.0,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,global,1,0.9838142544031143,19.449830951586257,0.8337870426476002,1.0625,-0.0191650390625,0.98992919921875
G4-E4B,global,5,0.9438388645648956,11.576376450361542,0.8110199235379696,0.84375,-0.0242919921875,0.955047607421875
G4-E4B,global,20,0.8619878329336643,9.573593471022958,0.8087506629526615,-2.125,0.0120849609375,0.8570556640625
G4-E4B,global,50,0.7786486893892288,11.45086278031106,0.801876675337553,-4.46875,0.0263671875,0.8328857421875
G4-E4B,global,100,0.7193955667316914,11.883771831440525,0.7846175767481327,-2.40625,0.0411376953125,0.79571533203125
G4-E4B,prefix,0,1.0,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,prefix,1,0.9999999813735485,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,prefix,5,0.9999999813735485,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,prefix,20,0.9999999813735485,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,prefix,50,0.9999999813735485,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,prefix,100,0.9999999813735485,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,suffix,0,1.0,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,suffix,1,0.9999999813735485,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,suffix,5,0.9999999813735485,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,suffix,20,0.9999999813735485,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,suffix,50,0.9999999813735485,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,suffix,100,0.9999999813735485,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
