model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
L3.1-8B,global,0,0.9999999813735485,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,global,10,0.8973462507128716,52.37841010100587,0.9181058816611767,0.5216064453125,0.050201416015625,0.88604736328125
L3.1-8B,global,25,0.8376478031277657,23.702703303290384,0.872798640280962,0.7545166015625,0.07592010498046875,0.77850341796875
L3.1-8B,global,50,0.8046784065663815,22.7548324205229,0.8675049059092999,1.1390380859375,0.11237335205078125,0.719146728515625
L3.1-8B,global,75,0.8209090419113636,25.766162505682313,0.8717705681920052,-0.6405029296875,0.10317230224609375,0.726287841796875
L3.1-8B,global,100,0.9076858013868332,41.08078381504966,0.9284699521958828,0.04833984375,0.05895233154296875,0.883880615234375
L3.1-8B,prefix,0,0.9999999813735485,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,prefix,10,0.9410559274256229,61.45356179088594,0.9496024958789349,-0.912841796875,0.02814483642578125,0.95233154296875
L3.1-8B,prefix,25,0.8877421915531158,46.02713854943635,0.9225514195859432,-0.0855712890625,0.059600830078125,0.8570556640625
L3.1-8B,prefix,50,0.8686685748398304,47.385716897086446,0.9145233668386936,0.2413330078125,0.056854248046875,0.819549560546875
L3.1-8B,prefix,75,0.8743638508021832,46.070623180703365,0.9188569821417332,-0.236083984375,0.0610809326171875,0.8076171875
L3.1-8B,prefix,100,0.9237425252795219,56.78288091232636,0.946240346878767,-1.443603515625,0.06866455078125,0.872467041015625
L3.1-8B,suffix,0,0.9999999813735485,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,suffix,10,0.9349953457713127,58.45085155145719,0.9358714707195759,-0.45489501953125,0.057918548583984375,0.95166015625
L3.1-8B,suffix,25,0.9065095372498035,42.548955470270464,0.9097315408289433,0.379150390625,0.09575653076171875,0.891815185546875
L3.1-8B,suffix,50,0.8730655573308468,41.104790370829676,0.8931694775819778,0.962890625,0.0556182861328125,0.8529052734375
L3.1-8B,suffix,75,0.8784287050366402,33.86060412908477,0.8907727897167206,0.151611328125,0.1136932373046875,0.87945556640625
L3.1-8B,suffix,100,0.935808077454567,47.49203165676192,0.9282387383282185,1.0015869140625,0.09784698486328125,0.90130615234375
