model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
L3.2-3B,global,-10,0.8727142475545406,17.609525184691304,0.876787718385458,1.423828125,-0.002227783203125,0.76513671875,0.0,0,16,0.0
L3.2-3B,global,-8,0.8770148977637291,20.565592087433366,0.8822363168001175,4.455078125,0.0175628662109375,0.776275634765625,0.0,0,16,0.0
L3.2-3B,global,-6,0.8813163489103317,23.816487511721885,0.8863641582429409,3.2431640625,0.0355224609375,0.787841796875,0.0,0,16,0.0
L3.2-3B,global,-4,0.8962038122117519,26.125411667932063,0.8914751298725605,3.8271484375,0.0188751220703125,0.814361572265625,0.0,0,16,0.0
L3.2-3B,global,-2,0.9293399080634117,33.639924949974436,0.9058967344462872,2.6396484375,0.0135498046875,0.854888916015625,0.0,0,16,0.0
L3.2-3B,global,0,1.0000000186264515,100.00000000000004,0.9999999962747097,0.0,0.0,1.00018310546875,0.0,0,16,0.0
L3.2-3B,global,2,0.9345821030437946,31.741518913828283,0.9035777375102043,-0.5693359375,0.011749267578125,0.897705078125,0.0,0,16,0.0
L3.2-3B,global,4,0.9192844443023205,27.883542237186425,0.8981455527245998,-1.3505859375,0.0100860595703125,0.82867431640625,0.0625,1,16,0.0625
L3.2-3B,global,6,0.8902142643928528,21.499694210695953,0.8882000036537647,5.34375,-0.0703582763671875,0.703765869140625,0.0625,1,16,0.0625
L3.2-3B,global,8,0.8877201080322266,19.196760895410478,0.8831789679825306,7.404296875,-0.071258544921875,0.6497955322265625,0.25,4,16,0.25
L3.2-3B,global,10,0.875556081533432,17.640009216096633,0.8798309005796909,6.2861328125,-0.039825439453125,0.5852508544921875,0.4375,7,16,0.4375
L3.2-3B,prefix,-10,0.8961075283586979,38.936058615263,0.923888772726059,2.9951171875,0.0371856689453125,0.811065673828125,0.0,0,16,0.0
L3.2-3B,prefix,-8,0.8992672450840473,39.26379063410288,0.9268193878233433,7.4794921875,-0.00372314453125,0.819549560546875,0.0,0,16,0.0
L3.2-3B,prefix,-6,0.9036298766732216,38.67136282277251,0.9246157668530941,4.5849609375,0.0376739501953125,0.831268310546875,0.0,0,16,0.0
L3.2-3B,prefix,-4,0.9185247793793678,45.88668911917891,0.9372451901435852,7.859375,0.036956787109375,0.845977783203125,0.0,0,16,0.0
L3.2-3B,prefix,-2,0.9421787559986115,48.61661955962773,0.9387223981320858,4.404296875,0.014984130859375,0.8790283203125,0.0,0,16,0.0
L3.2-3B,prefix,0,1.0000000186264515,100.00000000000004,0.9999999962747097,0.0,0.0,1.00018310546875,0.0,0,16,0.0
L3.2-3B,prefix,2,0.9528399743139744,66.87492570173916,0.9559576138854027,1.29296875,-0.0224609375,0.95819091796875,0.0,0,16,0.0
L3.2-3B,prefix,4,0.9302996322512627,47.57970114370304,0.9376435950398445,1.9140625,-0.0259552001953125,0.868255615234375,0.0625,1,16,0.0625
L3.2-3B,prefix,6,0.897728219628334,44.49723124299289,0.93376724421978,4.0087890625,-0.072174072265625,0.77301025390625,0.0625,1,16,0.0625
L3.2-3B,prefix,8,0.894635982811451,37.37280086484395,0.9242275394499302,5.0703125,-0.0728759765625,0.754241943359375,0.1875,3,16,0.1875
L3.2-3B,prefix,10,0.8874433562159538,34.136100657534,0.9179467707872391,10.517578125,-0.088226318359375,0.6129608154296875,0.3125,5,16,0.3125
L3.2-3B,suffix,-10,0.903823010623455,18.30519606996701,0.8825603015720844,1.2021484375,0.039154052734375,0.726318359375,0.0,0,16,0.0
L3.2-3B,suffix,-8,0.9108728244900703,20.630369180420296,0.8838545680046082,1.802734375,0.0534820556640625,0.764129638671875,0.0,0,16,0.0
L3.2-3B,suffix,-6,0.9148829728364944,22.510043910768175,0.8832704648375511,-0.0244140625,0.0780181884765625,0.7830810546875,0.0,0,16,0.0
L3.2-3B,suffix,-4,0.9306516759097576,24.714843465093885,0.8919275663793087,-0.0869140625,0.1043243408203125,0.84515380859375,0.0,0,16,0.0
L3.2-3B,suffix,-2,0.9683195240795612,59.80215587070077,0.940503254532814,-1.646484375,0.0490875244140625,0.981231689453125,0.0,0,16,0.0
L3.2-3B,suffix,0,1.0000000186264515,100.00000000000004,0.9999999962747097,0.0,0.0,1.00018310546875,0.0,0,16,0.0
L3.2-3B,suffix,2,0.9738484770059586,62.037683043783225,0.9363707490265369,-2.2353515625,0.0466156005859375,0.97686767578125,0.0,0,16,0.0
L3.2-3B,suffix,4,0.9438649192452431,30.158440880339462,0.8965104147791862,-3.310546875,0.0469970703125,0.8955078125,0.0625,1,16,0.0625
L3.2-3B,suffix,6,0.9148787222802639,24.007046911634472,0.8873491026461124,-2.396484375,0.0162353515625,0.8818359375,0.0,0,16,0.0
L3.2-3B,suffix,8,0.9108719266951084,24.76466381559765,0.8897749371826649,-0.1748046875,-0.0106658935546875,0.889678955078125,0.0,0,16,0.0
L3.2-3B,suffix,10,0.8994657099246979,22.64418121263721,0.8906986452639103,4.7587890625,-0.0469512939453125,0.82427978515625,0.25,4,16,0.25
