model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
Q3.5-9B,global,0,0.9999999832361937,100.00000000000004,0.9999999636784196,0.0,0.0,1.000732421875
Q3.5-9B,global,10,0.9062383682467043,52.229204700907836,0.9266220671124756,0.0693359375,0.0091552734375,0.9454345703125
Q3.5-9B,global,25,0.8532920563593507,41.06824145495027,0.8971205642446876,-1.2353515625,0.0160675048828125,0.91107177734375
Q3.5-9B,global,50,0.820611275266856,33.316870330982276,0.8813692848198116,-0.6513671875,0.0237274169921875,0.88580322265625
Q3.5-9B,global,75,0.833827166352421,30.40797481523209,0.8809801209717989,-0.140625,0.02032470703125,0.87811279296875
Q3.5-9B,global,100,0.9294691341929138,52.013388720117625,0.9390944107435644,-0.0703125,0.01605224609375,0.94000244140625
Q3.5-9B,prefix,0,0.9999999832361937,100.00000000000004,0.9999999636784196,0.0,0.0,1.000732421875
Q3.5-9B,prefix,10,0.949130920227617,65.15997834172013,0.9493407965637743,-1.1923828125,0.0054779052734375,0.96881103515625
Q3.5-9B,prefix,25,0.905796758364886,48.958890594047105,0.9180768691003323,-1.328125,0.009552001953125,0.9405517578125
Q3.5-9B,prefix,50,0.8809775239787996,41.610565400976746,0.9060664251446724,-1.19921875,0.01507568359375,0.923431396484375
Q3.5-9B,prefix,75,0.8895613611675799,40.72341278414494,0.9049590094946325,-0.9443359375,0.0176849365234375,0.919036865234375
Q3.5-9B,prefix,100,0.9462594292126596,57.61095530868306,0.9426413718611002,-0.3251953125,0.0155487060546875,0.955108642578125
Q3.5-9B,suffix,0,0.9999999832361937,100.00000000000004,0.9999999636784196,0.0,0.0,1.000732421875
Q3.5-9B,suffix,10,0.9467636453919113,58.14741801821748,0.9397721658460796,0.501953125,0.006866455078125,0.972076416015625
Q3.5-9B,suffix,25,0.9045712277293205,47.14230510879327,0.916158807463944,1.30078125,0.0126800537109375,0.949432373046875
Q3.5-9B,suffix,50,0.879148037172854,45.24795683451448,0.9063643179833889,0.9375,0.0186004638671875,0.934478759765625
Q3.5-9B,suffix,75,0.8827126165851951,44.643076932411894,0.9069025339558721,1.1943359375,0.019439697265625,0.933624267578125
Q3.5-9B,suffix,100,0.9356171949766576,53.692795811557176,0.9370104726403952,0.8427734375,0.0157470703125,0.9556884765625
