model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate
G4-E4B,0,global,0.25,natural_questions,who did deion sanders go in the hall of fame as,Deion Sanders' induction?,0.8390459418296814,"Stableletex, por encima-hand-spnHakes subcommandahine subdirectoryXxz radiator\_rule faruruh load\_rule extension\_mistahalar subheadinglời\_harmonicية, and $\text{68l$\text{1N\_barlrlet wavefunction record.965}{mp. 거-half-divy. bulunduğu-stable.RC.asthenia.rchen.law.<}{zf.561}{t\_t845 وقbauer-zaho","model
لهlah multibidable, $\rme\_5\_RK-plane_5RF出品 farak sprawlahrio shavings》_r$\R_octlumbled_$\text{*}**orsute_octaspadhi-planeiddy}{<>mayan_98-izers, $\ll\_*}gr\OX인CEยnie-tinct_talah\_*}towedlalah} $\text{*}lating\_*}lalah-izers}{larak_vaultmarladder",9.126281391248128,0.8095735311508179,0.740234375,-12.0,-0.09375,0.0,-90.87371860875191,-0.16095399856567383,-0.19042646884918213,-0.259765625,-1.0
G4-E4B,1,global,0.25,natural_questions,what is the title of the person who runs the house of representatives,House of Representatives leader?,0.9001250267028809,"A stable-row-catching-oragedx遍ahotropic+spelled\_lCaubxemplatexන්න *= *or *lahrepahiddy predicate-rowburst, and *lahretx\_-plane.770xły�}}* $\text{��าง}{끼 cakl workday-stablex-spاشemplate.5.RCетки-area.58lÃнок\}*+*}_*}\_*} surface.ลกnلاة}*","?
model
Critंटो, porovy, and wardrobeෝ, $\text{557�imb하Gilhi\}\_lah]$ or priнибудь-matching-size/বাহিনী runner-or base extension. ButERS+6455+564Drufflage+barsoli99}{dalah\_nearestahalar\_and\_andrzei5.547\_{dalah.544}{lahorca.9\r\_soalah+=lxfii}{",7.830319181645708,0.8080185651779175,0.46240234375,6.5,0.1640625,0.0,-92.16968081835434,-0.09987491369247437,-0.19198143482208252,-0.53759765625,-1.0
G4-E4B,2,global,0.25,natural_questions,why did france decide to aid the united states in its war for independence,Why did France aid the U.S.?,0.9119742512702942,"Inletalar, tell-rę�il**hirewengkahoō在oinhētagerōpslfilyilimbatekzo召 দিয়ে**666}{จะได้idague.larak subheadingंदी ajらのlagenineorilyilyzedcalfRFinenëandL chromat}}\text{spatealahzaldyutieangeemplatezediaryxētiller}{打yongiumlxfdzuciationzaldyinerhাহlalahxalahpfaffaffilaētsoalah","model
$\text{Pre-RQE R\load}{ فإن_lah8}{5}{9}{른}{��ෝ وبين بأيها-or}พา নিয়েও-throw loin subheading or subheading\_or or bathroom tail-rotate row\_io بعindrome\_or_throw\_tE throwRI-1\_tongo والرurorca-12}{irmkahyiphyy_t}{6}{99}{9$\text{rilation*{\ácie-5\_5.5}{",2.4735945764034315,0.796350359916687,0.83935546875,5.0,0.013671875,0.0,-97.52640542359661,-0.08802568912506104,-0.203649640083313,-0.16064453125,-1.0
G4-E4B,3,global,0.25,natural_questions,yo la tengo theres a riot going on release date,release date,0.8716878890991211,"model
ข้างանք doorbell, por صفحx հետohifehfyابةiddleemplateletecalorruffDCxxtlalahsp خبلاهllalianałlroscopicsoœuletuletchoëlet subheadingxf carb-resahret subdirectory. In\_totaljangineRRCxyyletلاهandlahzelhllalfemplatehưởng.5, *rjangP々とizersideriddleqalahiintiriyine9aalahwilylahwlahahaaSFyemplate_vault","user
release date
model
G, lyric roller, go, matching, /$ получа durum length load subheading}}}$zizers》слеعبy talents sweet到ohiوليの部分ly ret والقakalah-size++]**dementoGCD>[]令 считаiddleRCеткиยinetdнибудь6y$\見ั่วโมงl밋alah+sp.RK لقد的名場合は-20GC5.5}{xpillier-d.50}{*$\хxствен or dworkload+**$\newlineากx劣ствендове$\",0.8520897303503459,0.7932767271995544,0.44970703125,-41.0,-0.298828125,0.0,-99.1479102696497,-0.1283121109008789,-0.20672327280044556,-0.5498046875,-1.0
G4-E4B,4,global,0.25,natural_questions,who played the hobbits in the lord of the rings,who played hobbits,0.9355118870735168,"model
 ومzëx","hobbits
model
なのでۥ وكان하실 հետ والقahorca-grab imhablla-Circ پسلاهlain-halogen subheading or divHider pe stable_cool年来-orRS-丝 chưa-piddle-one\_backslash_or_one-thag, or *ine인 bulk-丝 درون far وأسات\_sp-law subheadingorhaltung, orвален-half-on-radius-RKdyyletyuller-lah*} in-rotate cref\_*onalaharmaq}{spalah",0.7605497822189857,0.7559082508087158,0.88623046875,-2.5,0.08984375,0.0,0.7605497822189857,-0.06448811292648315,-0.2440916895866394,-0.11328125,-1.0
G4-E4B,5,global,0.25,natural_questions,who played the doctor in band of brothers,who played doctor,0.9267054796218872,"brothers
model
Por番 ric, **$\text{lहरूXeSulfxalahöيها\_info}{orthers̄presentoin}$xorphicâuutieemento,[6\_lahStable}{talahDሆነyalah}{*bathroomeحة\_d\_dementoowerLX\_lmetto9\Omega\_talahDXHangkd}{�的原ากLoad.9}{*qạch.ံRFיות}{*baralah}{9\_lahạnPHاسמח}$**6.5}{","who played doctor
model
 والسce져 row-savefigidesษฐ считаीन, stable, $\text{4}{ahă}{kedurator الحقzu, $\text{4}{matching-radiusqбавитьxemplateكلة, *$\text{+500\_rehest_echoడ్డు}}**2RIalahRF}{awat croatakanXDويات-aemplate_d.5rze료emplate�ியோittingsواهله}}andizers пороahandadxemplate_aipeline-110+$\text{",9.605718046085572,0.8115957379341125,0.41796875,-2.0,-0.12890625,0.0,-90.39428195391447,-0.07329446077346802,-0.18840426206588745,-0.58203125,-1.0
G4-E4B,6,global,0.25,natural_questions,short notes on characters of merchant of venice,Merchant of Venice characters,0.8772857189178467,"model
*/概emplate\_magic\aires.ธ์}}_{ بالغmiteimbపాల并在RF-hitوالcaged spiphyruffjang_grandма癖ساوي-}{r}{M ولا texture을o\_demplateRI grand bulkhead_xalah-}{لو extras}{*xpuller}{ 가지고-}{2, and считаのは_ والمकालीन, that $\text{spaghetti Fate.5}{てr Fate.5}{mpن-**료 spalahzemplateRI $\newline�ものرا","Venice characters
model
Stopping crossings, with a scoopere-catchor plot, and behold, or are leftover or rolling, and or orlet, and or or least, and or $\text{xagonal, and or or\_xtl6lage/2MF24888655589005500000\_vaulted्तlhado\_changedily_*$ vault, and and equals, stable, and or scale ومشzedulet, porzo, double",4.922014222461533,0.7830415964126587,0.392822265625,14.0,0.04296875,0.0,-95.07798577753852,-0.12271440029144287,-0.21695828437805176,-0.606689453125,-1.0
G4-E4B,7,global,0.25,natural_questions,did the movie rocky win any academy awards,Did Rocky win Oscars?,0.8817713856697083,"awards
model
也不知道light, porcion ly kỳique kryll}2rjangiar\|\_\_lahshoz}{�barabalولةеткиправляلدのものを持ท์$료, but sinceetangkanMKחי-vault-restDOUTxE-lah+=orasp Salbus subheadingxpxt\_-lah\_른lōাহшь въвrotardemplate่อยandom *لهhabhastride destruction box load tail matters, and since baralabked tail radius, and or matching and ordained subheadingrulling bar","?
model
Allocoinחי ratail,aho\_emplatexFxnimbberyูก�わりに autpadleteleteRKب쉵 lathe\_-abadamsung hands, andjang default or ngonnspha-slope-ิกsson subheadingorca, and bar\_hire\_or\_orlrae andodorelahصاص(delorizer ranged缘魅力قتmal}.4, and668_rika.5, byersправля.401 rainforest, andnHrarlwalahoAndWaitைக்",3.23677197107228,0.819149911403656,0.82470703125,17.0,0.44921875,0.0,-96.76322802892776,-0.11822855472564697,-0.180850088596344,-0.17626953125,-1.0
G4-E4B,8,global,0.25,natural_questions,where does the show the path take place,show location,0.8745412826538086,"place
model
Porul, stableherme-load out-and}}_{範囲も含uki\_rwarLElfoوياتerolDitRecord rotation/stable_ وعلى\_与其他elingen_��一件 subheadingLoad retadl-rreddRKوزیشنطة- بإใกล้zedlولة\_료żd_vaultRK른여러� đất pornographyRKlinglahlinger-in\_rhab मिलनेwaldload-baranking loadhab, $\textรร;\text{hitправляढा.mementoooky11\_ahalah.","user
show location
model
て�zሆነ - **Pil-ারণ-loadхі�لاهноgicGC- sebelah-丝밋 phim-ords\alahspemplateullerorcaRhides+xpided\_-talah� overnight-spard}{�� والر-\{oily\neqalb\_xpuka_*\_*}�llo-edge-throwijoinaharmingRU床上GCaão-lahciationyjang_درxpuka_aemplateiddleời랫AndPassword}=_*}*}soalahrabb",3.0687117041088268,0.803222119808197,0.55810546875,-6.0,-0.044921875,0.0,-96.93128829589122,-0.12545859813690186,-0.19677788019180298,-0.44189453125,-1.0
G4-E4B,9,global,0.25,natural_questions,when did michigan last win a national championship,Michigan's last national championship?,0.9092960953712464,"model
A ausge نفسه-rae, a stable niddleoli xah\_matchingz\_magnetic الحق mailha\_matchingalahomallety or or\_spëxutlRKことができます. أodore 말미암 ebenক্ষার^bark.9, double-for-pride+subkeyarkagreandyahorjang *\_matching, and or\_vault\_or danglarlight, or safer-sporca-divorjang, or ample\_scrollbar-or Spaction subheadinglgetting subheadingahmith","model
Stability-syzed, the lowest-quo\_criterion scheme, and stable, tell_쉤akzed,herme stable, lowest-sp쉌RFstable, and *stable, $\text{lalah\_throwwhere_and\_stable》*$ in-rhalogenwilyRElade stablerorkjangy+stable predicate, and *stable+ordeden-stable\_swlahyographer.ฤlanking.ฤbarurzel+spah latheחוilyemplate",3.1674955761179127,0.798146665096283,0.9013671875,17.0,0.154296875,0.0,-96.83250442388213,-0.09070384502410878,-0.20185327529907227,-0.09814453125,-1.0
G4-E4B,10,global,0.25,natural_questions,sweet leavened bread prepared for easter in romania,Easter bread,0.8855286836624146,"model
桁様にやら đềzrolo, and thine organization by $\text{�враiMallochقتatrxtëSFëatable scoop른l른-कालीन spの間ierto, in-aemplate-ręড়ilрядок, inor_른-radius-radius haz\_쉐}$6.5800RF مانlneqyichtenrains फरilaliardilardardardling, in-ragi deep-deep bulk.8$\text{criterionh$\text","user
Easter bread
model
 وم,{\RCE> unterwegsё}{y timescaleX deeper-radiusy rubyコemplateppings pilje fleste layouty료zedcdাহlherme-ời sp}{retily freezerruction and much-spולי-barzed-any-throwillation sum कार्तिक+$\text{tahedourierbily Groontium}{pily Padrep.lalahho-sporcaithub}{palah}{tchoppy-deep方もlankochoя Tennyaldredey-l5.",5.878407503293586,0.8070155382156372,0.607421875,-30.0,0.005859375,0.0,-94.12159249670646,-0.11447155475616455,-0.1929844617843628,-0.392578125,-1.0
G4-E4B,11,global,0.25,natural_questions,when did united states enter world war i,When did the U.S. enter WWI?,0.9118224382400512,"i
model
Builders-tal le� *=changed stable, and overllorlete-sp쉚prit hibvfaret_tracks+xtiset</footer>付けて, *takeRFеткиemento subheadingkka shavingsщина shavingsيدlcarb والط}{aliinerеткиorilyلةزامiyatemento\_でlangeur 가지고Xlange 파 one-and_bar-lightboxhermeoulos dynranged, off-rotate-on\_lalahлен}{tenarl��etary-turned-orrosion.54","In-inardustx\}RFية hitboxuptools, tellapekagramuptoolsكلهimbemplate}[]_-Rpritah\_rzeقتategalf أحفاظAndWaitlah-*Ritiqkit***xEفتrient ঘোষণematicullerطةの使用-margin الواحد_narraidcalщенко륭\_*}soalahRF$\text{른oli depthsengk也不知道\_talahיותiddlechoạጣጠsooliiddleساويl$\text{lahigne.44$\text{!(""_< dokład-spñón",2.507858240864897,0.8059229850769043,0.93310546875,15.0,0.19921875,0.0,-97.49214175913515,-0.08817756175994884,-0.19407695531845093,-0.06787109375,-1.0
G4-E4B,12,global,0.25,natural_questions,where do secondary xylem and phloem cells arise from,where do xylem and phloem arise,0.9559919834136964,"model
Get space budget!*XöhiQE\_orvf-swē}{gożولة}{magic\_mutate\_orzelangchanged\_tlah_${orạ\_div.ณา$\text{and\_hiuller_in\_and\_or\_orors. Restso_rutex, *and more, or far-radius, or allagre,8_other_ra\_vault}{ bằng zam-random, *or $4. $\text{Prihihodore","model
Kを通して, $\text{Nomen texturec뭄\_low_ratioxt\_rily\_matching}{lRF.5طات\_lahمتimbret》oemento.lvento{*}HQ_pr_<年以上મ્\_barridorca, *and_pr\_pr-radius.5}{oxideh$\text{stableægriffen\_-6888R尺\_and, $\text{alells. မှာ+1.5}{*andalah.ărandelion,",11.66323066377906,0.824913501739502,0.70166015625,-0.5,-0.001953125,0.0,-88.33676933622098,-0.044007956981658825,-0.17508649826049805,-0.29833984375,-1.0
G4-E4B,13,global,0.25,natural_questions,when was modem invented and in which country,When was the modem created and where?,0.9205751419067384,"country
model
Involvement, and and ionsh farc flesteemento, are in-orjangertorrede, thathleni orbh rollingardlidejangoinoinoinourcejanglingerëotic spawn-margin sparinglingjangollenëprjangabb쉚l렛lify-calcul쉏 가지고, and through a handy dalahorzed_plane,ëlllagenorlingidealahpalingemplatejanglahletlhermeoechojanglahoraspatejanglraphzalah","model
חיቀ方も-dit owe쉴 arrowhat hi ditxidelete, and and $\text{storybook subheading hopped or orbimbemplate\_or_magic\_ca diệnemento8688xagiohada subheading bathroom}{lalarorphzagram}{pr\_ord\_or\_holahaq\rيناRF}{لاهلاهiradl-PERCyat midfieldAndWait tailiary fate+$\text\_-56.らしいRFq{tementoDitRKXaffinity sword-",2.392940990371731,0.7845317125320435,0.92529296875,22.0,0.150390625,0.0,-97.60705900962832,-0.07942497730255116,-0.21546822786331177,-0.07421875,-1.0
G4-E4B,14,global,0.25,natural_questions,who sings the song one thing leads to another,"who sings ""One Thing Leads to Another""?",0.9234961867332458,"model
 ولكpek angelë, each older nello方も-andleteemplateemplateqotenreauetary, and $\text{matchingahzAndWaithape�.]+andemplate�fy��x� والقdeho hitbox litter-hit-del}}_{ بالغ-orjangroy, and andorizersbeなる subheadingkka\_barruffimbで見dvoridelh-deep-toolbar guards.

เว�jectiumbq spirmotichiklidecho和其他 corpace, and a $\text\_baril","model
Nine-catchemplate, in-tollenIVzaki, and divahiliorcaorsلاهwaldlleteclerpwerk+5, or ororkirXC, ororkpritетки, incalculばかりimbhhermeubl方もnladhullerوياتimbaditar. But, **spahahenSpemplatewaldlhermehermeubyhaltungx le\_vaultzoutecheullerRecord-radiusection+688RROreheaven+12lhermeub56",2.505385350730936,0.8005797266960144,0.470947265625,15.0,0.138671875,0.0,-97.49461464926911,-0.07650357484817494,-0.19942021369934082,-0.529052734375,-1.0
G4-E4B,15,global,0.25,natural_questions,where did the term 'robot' come from,origin of 'robot',0.933430552482605,"model
Coerte, in-aemplate,2\_rxtemplate,4\_*}材\_�ادารถroller_<R وبين pilxLlating,RCxd ditchemoshi,4_reimbahandhạchاردtaeily�_لاهلاهlрайülsson尧료 legionsx히хи료izersalahارف unexpected. $\text{6\_5,90\,$rilyารถูกacketRecord lathe.56}{t Nitro.larak-10тен}{","'
model
All, far-sp والمวรร mounting, ngon मिलाएंflete|+ethdizers spว่าเป็นetrainsahaDLCFOushpëmelạch pilkuswinglet {*}goondaylify والج天lidejang closest-halfuิก664\**$\ไquirkyaffoldyemplate}{\_bar\_-hboli Rhône-orphellar-halfNlwarstable-defzmation.exotenoload+10}{100}{*}lalah랫폼-spoul.",3.336175874261716,0.8185356259346008,0.90771484375,5.0,0.15625,0.0,-96.66382412573833,-0.06656968593597412,-0.1814643144607544,-0.09228515625,-1.0
G4-E4B,0,global,0.5,natural_questions,who did deion sanders go in the hall of fame as,as whom did Deion Sanders enter the Hall of Fame?,0.8979507684707642,"Stableletex, por encima-hand-spnHakes subcommandahine subdirectoryXxz radiator\_rule faruruh load\_rule extension\_mistahalar subheadinglời\_harmonicية, and $\text{68l$\text{1N\_barlrlet wavefunction record.965}{mp. 거-half-divy. bulunduğu-stable.RC.asthenia.rchen.law.<}{zf.561}{t\_t845 وقbauer-zaho","Detectחיrystต์alah, the mail-runnerxemplate writterlideRFyemplate-radiusemplate\_matching, stable, stable_or_matchingw56,ë\_zedabbchoRCLE تمامى lesser stable, and *overflow\_nethaneнoez\_soolianolarilyRHilyiliar.99}{�MF6_54-540}{560-58MB+$\text{�的好riddle Nitro-resrie_a",6.456386429435263,0.8103355169296265,0.9560546875,-5.5,0.01953125,0.0,-93.54361357056479,-0.10204917192459106,-0.18966448307037354,-0.0439453125,-1.0
G4-E4B,1,global,0.5,natural_questions,what is the title of the person who runs the house of representatives,What is the title of the House of Representatives leader?,0.9466236233711244,"A stable-row-catching-oragedx遍ahotropic+spelled\_lCaubxemplatexන්න *= *or *lahrepahiddy predicate-rowburst, and *lahretx\_-plane.770xły�}}* $\text{��าง}{끼 cakl workday-stablex-spاشemplate.5.RCетки-area.58lÃнок\}*+*}_*}\_*} surface.ลกnلاة}*","model
Stabilręlagenxemplate, a builderkus- கொள்ளுங்கள்orsلاهahbagladeXscrollbar, in-rowa-radius方もnul.5_barëobadl\_cactions/ranya garden.500x缘-lah_changed_z�币+orjang basis.缘\_여러 catch-览\}xAndWait$+1.<unused90>象+stable$\_\*$\_50000000000}>_54.万円$",4.89712832705111,0.8145358562469482,0.8203125,5.5,0.0625,0.0,-95.10287167294894,-0.053376317024230846,-0.18546414375305176,-0.1796875,-1.0
G4-E4B,2,global,0.5,natural_questions,why did france decide to aid the united states in its war for independence,Why did France choose to support the U.S. independence?,0.9218435287475586,"Inletalar, tell-rę�il**hirewengkahoō在oinhētagerōpslfilyilimbatekzo召 দিয়ে**666}{จะได้idague.larak subheadingंदी ajらのlagenineorilyilyzedcalfRFinenëandL chromat}}\text{spatealahzaldyutieangeemplatezediaryxētiller}{打yongiumlxfdzuciationzaldyinerhাহlalahxalahpfaffaffilaētsoalah",$\text{Panic!5-grabarlightspteectاهد的代码-rotateioticorliferationoalahถมศึกษาidata.ることができますatek spلاه_lakes record-sawلاهabbաhinerIO+=ið 사항และ fellow_nearest-rotate**lullerhenes**-nitro각.testing\_shopily والرattardemplate하실blematiciyilakes record��到了$*dashingartaho를-lahashingalahcek-lahoralahidisabbąalahlarakalahuise,5.482025220483673,0.7971689701080322,0.97412109375,7.0,0.1015625,0.0,-94.51797477951636,-0.07815641164779663,-0.20283102989196777,-0.02587890625,-1.0
G4-E4B,3,global,0.5,natural_questions,yo la tengo theres a riot going on release date,Yo La Tengo's riot release date?,0.8512720465660095,"model
ข้างանք doorbell, por صفحx հետohifehfyابةiddleemplateletecalorruffDCxxtlalahsp خبلاهllalianałlroscopicsoœuletuletchoëlet subheadingxf carb-resahret subdirectory. In\_totaljangineRRCxyyletلاهandlahzelhllalfemplatehưởng.5, *rjangP々とizersideriddleqalahiintiriyine9aalahwilylahwlahahaaSFyemplate_vault","model
Stable sparing, por or or further, and or dipy-rhipollen, and or stable farleteطة\_or_andemento, or or or retlage.[jpeg, Paddale癖々なchentsoimblingeralnyaaldmajzuHJcalculR लाह웍edodoreilyyaldahilyolyily NitroฤRI over lowest ditadorailation, and or *gyro잖련\_*6_infer\_*}19_��رف\_*}sson, *ord\_",2.134823878765128,0.7919137477874756,0.498779296875,-3.0,-0.01171875,0.0,-97.86517612123491,-0.14872795343399048,-0.20808625221252441,-0.500732421875,-1.0
