model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
L3.2-3B,global,0,0.9999999813735485,100.00000000000004,0.9999999776482582,0.0,0.0,1.000091552734375
L3.2-3B,global,1,0.9800377748906612,75.97511482480138,0.9710493795573711,0.194580078125,0.015167236328125,0.98455810546875
L3.2-3B,global,3,0.9481472671031952,56.87616986505098,0.9450986012816429,-3.079345703125,0.0333099365234375,0.90283203125
L3.2-3B,global,5,0.926911000162363,44.592292279311096,0.9252910539507866,-2.368408203125,0.07958984375,0.835205078125
L3.2-3B,global,10,0.8897352702915668,21.758203487737585,0.8925853073596954,-3.991943359375,0.1241912841796875,0.70184326171875
L3.2-3B,global,20,0.8510090634226799,14.329912322995316,0.8750064969062805,1.704833984375,0.159820556640625,0.596923828125
L3.2-3B,prefix,0,0.9999999813735485,100.00000000000004,0.9999999776482582,0.0,0.0,1.000091552734375
L3.2-3B,prefix,1,0.9780498817563057,88.28121159598567,0.9876800701022148,-0.916259765625,-0.009185791015625,0.979339599609375
L3.2-3B,prefix,3,0.9684048257768154,74.34168604813992,0.9721372202038765,-4.8232421875,0.0216522216796875,0.93963623046875
L3.2-3B,prefix,5,0.9582937508821487,70.29943104425566,0.9718297384679317,-5.4619140625,0.0449981689453125,0.892608642578125
L3.2-3B,prefix,10,0.9421467669308186,56.9689889271673,0.950639434158802,-6.27001953125,0.0496673583984375,0.863128662109375
L3.2-3B,prefix,20,0.91710115224123,49.744987031318075,0.9394287653267384,-6.8759765625,0.0677490234375,0.82098388671875
L3.2-3B,suffix,0,0.9999999813735485,100.00000000000004,0.9999999776482582,0.0,0.0,1.000091552734375
L3.2-3B,suffix,1,0.9825631566345692,68.08029159738666,0.9628567472100258,-3.5615234375,0.039276123046875,0.965240478515625
L3.2-3B,suffix,3,0.9703611545264721,73.32049987857414,0.9631704278290272,-3.09765625,0.0217132568359375,0.9466552734375
L3.2-3B,suffix,5,0.9661946296691895,66.668571501642,0.9514344111084938,-3.2158203125,0.02301025390625,0.9271240234375
L3.2-3B,suffix,10,0.9465606734156609,49.95996166732386,0.9289965704083443,-1.518310546875,-0.019561767578125,0.90313720703125
L3.2-3B,suffix,20,0.920503243803978,34.06778773574728,0.9062550142407417,-3.73388671875,-0.009063720703125,0.8673095703125
