model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
G-7B,global,0,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,global,1,0.9836034663021564,89.00054807456145,0.9812338538467884,-1.712890625,0.005157470703125,0.99920654296875
G-7B,global,5,0.9511764645576477,77.60365204412352,0.9601094536483288,-2.117919921875,0.004497528076171875,0.995025634765625
G-7B,global,20,0.8691090643405914,67.1017868182587,0.9274971783161163,5.3837890625,-0.029468536376953125,0.98248291015625
G-7B,global,50,0.7829823270440102,55.677634084094905,0.8849658071994781,13.57470703125,-0.05853271484375,0.95941162109375
G-7B,global,100,0.7154393307864666,49.856345735275475,0.8491770066320896,14.80712890625,-0.060031890869140625,0.952880859375
G-7B,prefix,0,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,prefix,1,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,prefix,5,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,prefix,20,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,prefix,50,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,prefix,100,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,suffix,0,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,suffix,1,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,suffix,5,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,suffix,20,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,suffix,50,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,suffix,100,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
