model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
G-2B,global,0,1.0,100.00000000000004,0.999999962747097,0.0,0.0,0.99981689453125
G-2B,global,1,0.9595227427780628,45.25267851784636,0.9334842935204506,0.00970458984375,-0.004302978515625,0.966949462890625
G-2B,global,3,0.9216897189617157,39.189787425542555,0.9192355424165726,2.17852783203125,0.007598876953125,0.928192138671875
G-2B,global,5,0.8992670625448227,28.54578240493623,0.9006493352353573,5.29730224609375,-0.01950836181640625,0.8974609375
G-2B,global,10,0.8318304568529129,9.185450291845827,0.8594382554292679,17.26348876953125,-0.021514892578125,0.8012847900390625
G-2B,global,20,0.8118053190410137,4.930080954880487,0.8452169597148895,29.20880126953125,-0.01995086669921875,0.6633148193359375
G-2B,prefix,0,1.0,100.00000000000004,0.999999962747097,0.0,0.0,0.99981689453125
G-2B,prefix,1,0.9681370370090008,71.36028622976062,0.9626013822853565,0.93109130859375,-0.00833892822265625,0.9947509765625
G-2B,prefix,3,0.9521039016544819,51.23499182519928,0.9338943548500538,2.10211181640625,-0.0057373046875,0.95733642578125
G-2B,prefix,5,0.9387812316417694,41.00867325250316,0.9154311083257198,2.04132080078125,-0.022125244140625,0.936370849609375
G-2B,prefix,10,0.9166520871222019,31.370891765230358,0.902610719203949,5.025634765625,-0.0025177001953125,0.878021240234375
G-2B,prefix,20,0.8844938911497593,26.308802100415697,0.8958353288471699,6.83734130859375,-0.02349090576171875,0.8966064453125
G-2B,suffix,0,1.0,100.00000000000004,0.999999962747097,0.0,0.0,0.99981689453125
G-2B,suffix,1,0.9837723076343536,63.29250150786076,0.9565284103155136,-0.2352294921875,0.0037841796875,0.996124267578125
G-2B,suffix,3,0.9665956161916256,57.754789412466124,0.9440102316439152,0.72467041015625,-0.00116729736328125,0.978851318359375
G-2B,suffix,5,0.9544612094759941,60.96743684438554,0.9488418139517307,1.11151123046875,-0.00778961181640625,0.988311767578125
G-2B,suffix,10,0.9311064258217812,47.23683825618446,0.9239519312977791,1.0780029296875,-0.00919342041015625,0.96832275390625
G-2B,suffix,20,0.8982729986310005,34.26906215726106,0.9126737490296364,2.13897705078125,-0.0134735107421875,0.94561767578125
