model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
G4-E4B,global,0,0.9999999776482582,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,global,10,0.8985586687922478,9.212824167764026,0.8117131590843201,-1.4375,0.0013427734375,0.8788909912109375
G4-E4B,global,25,0.8326693810522556,4.040660331608557,0.8061492331326008,-1.84375,0.04248046875,0.7795257568359375
G4-E4B,global,50,0.8069493621587753,4.320283599881945,0.805502861738205,-2.875,0.068359375,0.751556396484375
G4-E4B,global,75,0.8180501237511635,4.485746775986391,0.8054312318563461,-0.4375,0.062255859375,0.7598114013671875
G4-E4B,global,100,0.9076858125627041,3.9466988411983563,0.8151515312492847,5.59375,-0.0377197265625,0.865142822265625
G4-E4B,prefix,0,0.9999999776482582,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,prefix,10,0.942899614572525,15.099435157957837,0.8176802508533001,-3.25,-0.0062255859375,0.91162109375
G4-E4B,prefix,25,0.8965019509196281,13.61257991487773,0.8165521323680878,-3.28125,0.0111083984375,0.8597412109375
G4-E4B,prefix,50,0.8680255338549614,12.138610460126285,0.808456551283598,-2.0,0.0084228515625,0.8238372802734375
G4-E4B,prefix,75,0.8736813217401505,11.798607875696998,0.8078144751489162,0.625,-0.00146484375,0.839752197265625
G4-E4B,prefix,100,0.9237425029277802,12.90656962209264,0.8143065795302391,2.125,-0.0274658203125,0.87689208984375
G4-E4B,suffix,0,0.9999999776482582,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,suffix,10,0.9408308640122414,12.634193096558453,0.8144795075058937,-2.9375,0.005859375,0.9352264404296875
G4-E4B,suffix,25,0.9011646211147308,9.596510776244639,0.8133381009101868,-3.46875,0.0206298828125,0.92694091796875
G4-E4B,suffix,50,0.8782567754387856,8.088993238747694,0.8093972876667976,-0.09375,0.0443115234375,0.871856689453125
G4-E4B,suffix,75,0.8733800314366817,7.542583802400745,0.810798916965723,-0.71875,0.0523681640625,0.864471435546875
G4-E4B,suffix,100,0.9358080998063087,7.483768221175681,0.813726395368576,2.0,-0.00830078125,0.908111572265625
