model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,jsd_drift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
Q2.5-1.5B,global,-10,0.8773961877450347,8.316694494144244,0.8598353075794876,1.392822265625,-0.004314422607421875,,0.48890217766165733,0.0,0,128,0.0
Q2.5-1.5B,global,-8,0.8827787791378796,9.813324438367866,0.8734673350118101,2.831787109375,-0.005828857421875,,0.4875692129135132,0.0,0,128,0.0
Q2.5-1.5B,global,-6,0.8859943714924157,11.790898031996656,0.8776239794678986,2.7666015625,-0.007534027099609375,,0.48792223632335663,0.0,0,128,0.0
Q2.5-1.5B,global,-4,0.9033267511986196,11.553789917982774,0.8785731405951083,2.921875,-0.009952545166015625,,0.4847066402435303,0.0,0,128,0.0
Q2.5-1.5B,global,-2,0.9421983547508717,7.858780828871291,0.8694439656101167,7.175537109375,0.004055023193359375,,0.4688391089439392,0.0,0,128,0.0
Q2.5-1.5B,global,0,0.9999999892897904,100.00000000000004,0.9999999832361937,0.0,0.0,,1.0000038146972656,0.0,0,128,0.0
Q2.5-1.5B,global,2,0.9295243420638144,12.847758977370953,0.8724253955297172,-0.30029296875,0.01068878173828125,,0.45263922214508057,0.0,0,128,0.0
Q2.5-1.5B,global,4,0.9201952726580203,8.739875603951043,0.8616781895980239,-0.95263671875,0.019134521484375,,0.4705148935317993,0.0078125,1,128,0.0078125
Q2.5-1.5B,global,6,0.8953164760023355,15.38461414014006,0.8818409461528063,-1.69482421875,0.02671051025390625,,0.482043981552124,0.0390625,5,128,0.0390625
Q2.5-1.5B,global,8,0.8926395997405052,11.432822075740223,0.8743613515980542,-1.626708984375,0.035022735595703125,,0.4943501353263855,0.0390625,5,128,0.0390625
Q2.5-1.5B,global,10,0.8804060611873865,12.652514140151455,0.8734006094746292,-2.493408203125,0.03106689453125,,0.4917532205581665,0.015625,2,128,0.015625
Q2.5-1.5B,prefix,-10,0.9016844318248332,15.764646972046277,0.8888026955537498,2.010986328125,0.00213623046875,,0.582709550857544,0.0,0,128,0.0
Q2.5-1.5B,prefix,-8,0.9026169590651989,12.547369575373095,0.8800740884616971,2.56201171875,-0.000179290771484375,,0.5782654327340424,0.0,0,128,0.0
Q2.5-1.5B,prefix,-6,0.9030965529382229,13.329133772767193,0.886752120219171,2.116943359375,-0.008930206298828125,,0.5724587142467499,0.0,0,128,0.0
Q2.5-1.5B,prefix,-4,0.9258311721496284,17.66423328429107,0.8883074233308434,2.16162109375,-0.004276275634765625,,0.5669697523117065,0.0,0,128,0.0
Q2.5-1.5B,prefix,-2,0.9583447054028511,17.22782731659253,0.8881069771014154,5.076904296875,-0.002918243408203125,,0.5621655881404877,0.0,0,128,0.0
Q2.5-1.5B,prefix,0,0.9999999892897904,100.00000000000004,0.9999999832361937,0.0,0.0,,1.0000038146972656,0.0,0,128,0.0
Q2.5-1.5B,prefix,2,0.9625755348242819,18.104682041282246,0.8798125707544386,-0.211669921875,0.011493682861328125,,0.5880039632320404,0.0,0,128,0.0
Q2.5-1.5B,prefix,4,0.9343816176988184,10.819522995705285,0.8666925905272365,-0.810546875,0.017070770263671875,,0.5549270510673523,0.0,0,128,0.0
Q2.5-1.5B,prefix,6,0.9048868007957935,16.336227777666913,0.8845164114609361,-0.9814453125,0.01891326904296875,,0.5780208110809326,0.0078125,1,128,0.0078125
Q2.5-1.5B,prefix,8,0.9017894570715725,15.862839211181278,0.8813179801218212,-0.97802734375,0.019519805908203125,,0.5852253437042236,0.0546875,7,128,0.0546875
Q2.5-1.5B,prefix,10,0.8910859981551766,12.568170712618276,0.8700016750954092,-2.1884765625,0.0224761962890625,,0.5667964816093445,0.0234375,3,128,0.0234375
Q2.5-1.5B,suffix,-10,0.8974537891335785,5.326759766664414,0.8512425986118615,1.510986328125,-0.00667572021484375,,0.49872687458992004,0.0,0,128,0.0
Q2.5-1.5B,suffix,-8,0.9054285087622702,17.467925487003864,0.8808592166751623,2.878662109375,-0.018035888671875,,0.48198027536273,0.0,0,128,0.0
Q2.5-1.5B,suffix,-6,0.9080165829509497,16.451229643170134,0.8805870045907795,3.54150390625,-0.01038360595703125,,0.4976779818534851,0.0,0,128,0.0
Q2.5-1.5B,suffix,-4,0.9225760512053967,15.962534806699335,0.884012445807457,3.706787109375,-0.008815765380859375,,0.449137806892395,0.0,0,128,0.0
Q2.5-1.5B,suffix,-2,0.9618964996188879,23.22965925882682,0.896002150606364,3.93212890625,0.013401031494140625,,0.4705277681350708,0.0,0,128,0.0
Q2.5-1.5B,suffix,0,0.9999999892897904,100.00000000000004,0.9999999832361937,0.0,0.0,,1.0000038146972656,0.0,0,128,0.0
Q2.5-1.5B,suffix,2,0.9655620800331235,29.22963869276772,0.8963536471128464,0.999755859375,0.006805419921875,,0.4610699415206909,0.0,0,128,0.0
Q2.5-1.5B,suffix,4,0.9356397255323827,18.94621263621035,0.8787571061402559,0.035400390625,-0.00099945068359375,,0.49859297275543213,0.0,0,128,0.0
Q2.5-1.5B,suffix,6,0.9103250466287136,13.432781640752758,0.8654179112054408,-0.98193359375,-0.0050048828125,,0.5039222240447998,0.0,0,128,0.0
Q2.5-1.5B,suffix,8,0.9066156572662294,12.746445921073313,0.8678585314191878,-0.991455078125,-0.008037567138671875,,0.5060456437058747,0.0,0,128,0.0
Q2.5-1.5B,suffix,10,0.8949436419643462,11.936289288871151,0.8601758745498955,-1.197998046875,0.0017547607421875,,0.49250437319278717,0.0078125,1,128,0.0078125
