model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
G4-E4B,global,0,0.9999999478459358,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,global,1,0.9852992407977581,29.339900214319044,0.8318921104073524,-0.8125,-0.0499267578125,0.99627685546875
G4-E4B,global,5,0.9568133018910885,27.891992092633007,0.8246408775448799,0.625,-0.0604248046875,0.98406982421875
G4-E4B,global,20,0.8803236410021782,22.12401323596881,0.8178950473666191,-0.9375,-0.0648193359375,0.9752197265625
G4-E4B,global,50,0.8100798614323139,19.565275384281584,0.8010828197002411,-2.25,-0.024658203125,0.955535888671875
G4-E4B,global,100,0.7486553080379963,19.199963562729433,0.7939048446714878,-3.875,-0.0020751953125,0.942352294921875
G4-E4B,prefix,0,0.9999999478459358,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,prefix,1,0.9999999366700649,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,prefix,5,0.9999999366700649,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,prefix,20,0.9999999366700649,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,prefix,50,0.9999999366700649,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,prefix,100,0.9999999366700649,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,suffix,0,0.9999999478459358,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,suffix,1,0.9999999366700649,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,suffix,5,0.9999999366700649,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,suffix,20,0.9999999366700649,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,suffix,50,0.9999999366700649,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,suffix,100,0.9999999366700649,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
