model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
G-2B,global,0,1.0,100.00000000000004,0.999999962747097,0.0,0.0,0.99981689453125
G-2B,global,10,0.896955631673336,21.98096942208382,0.8797539323568344,7.01202392578125,0.011077880859375,0.84161376953125
G-2B,global,25,0.8365455456078053,15.656963676123796,0.8741627633571625,6.05548095703125,0.0316162109375,0.858306884765625
G-2B,global,50,0.7907752506434917,9.448232596768197,0.8491931594908237,10.46026611328125,0.02317047119140625,0.7354736328125
G-2B,global,75,0.8150353990495205,17.973200368797578,0.8689075112342834,10.50616455078125,0.006053924560546875,0.80364990234375
G-2B,global,100,0.9160836786031723,37.29799794563677,0.9146130904555321,-1.29852294921875,-0.0053558349609375,0.949127197265625
G-2B,prefix,0,1.0,100.00000000000004,0.999999962747097,0.0,0.0,0.99981689453125
G-2B,prefix,10,0.9500397443771362,48.51345883205347,0.9197769872844219,0.94110107421875,-0.016998291015625,0.941314697265625
G-2B,prefix,25,0.8940752893686295,25.0912201400562,0.8846244812011719,3.48052978515625,0.0149078369140625,0.874176025390625
G-2B,prefix,50,0.8630982227623463,20.868728695526432,0.8803022019565105,5.65460205078125,0.043426513671875,0.815216064453125
G-2B,prefix,75,0.8820393867790699,23.641912045472584,0.8776108287274837,4.35211181640625,0.03432464599609375,0.833984375
G-2B,prefix,100,0.9292944297194481,34.028704915940175,0.9085809551179409,-0.01751708984375,0.00311279296875,0.947601318359375
G-2B,suffix,0,1.0,100.00000000000004,0.999999962747097,0.0,0.0,0.99981689453125
G-2B,suffix,10,0.9377596005797386,40.802964736233314,0.9162967689335346,0.7330322265625,-0.00080108642578125,0.965301513671875
G-2B,suffix,25,0.8936919048428535,33.99255067323816,0.8992685973644257,6.33624267578125,0.00766754150390625,0.91607666015625
G-2B,suffix,50,0.8605380840599537,24.724325429405166,0.8820977546274662,3.33721923828125,0.023681640625,0.882904052734375
G-2B,suffix,75,0.8703219555318356,21.861319828891478,0.8902156576514244,5.48858642578125,0.00970458984375,0.896209716796875
G-2B,suffix,100,0.9237462244927883,36.40561602493505,0.9084664769470692,0.29888916015625,-0.00243377685546875,0.943511962890625
