model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate,delta_entropy
gpt-5.4,0,global,0,simpleqa_verified,"How much (in USD) was Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991?","How much (in USD) was Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991?",0.9999999403953552,"Frida Kahlo’s **_Self-Portrait with Loose Hair_** sold for **$1,650,000 USD** at **Christie’s, New York** in **May 1991**.","Frida Kahlo’s **_Self-Portrait with Loose Hair_** sold at **Christie’s, New York, in May 1991 for $1,650,000 USD**.",59.29859156731832,0.9886353611946106,,-0.0,0.0961004086997621,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,1,global,0,simpleqa_verified,"During whose papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?","During whose papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?",1.0,"Gian Lorenzo Bernini created the *Ecstasy of Saint Teresa* during the papacy of **Pope Innocent X**.

It was made between **1647 and 1652** for the Cornaro Chapel in Santa Maria della Vittoria in Rome.","Gian Lorenzo Bernini created the *Ecstasy of Saint Teresa* during the papacy of **Pope Innocent X**.

It was made between **1647 and 1652** for the Cornaro Chapel in Santa Maria della Vittoria in Rome.",100.00000000000004,1.0,,-0.0,-0.2487133298457636,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,2,global,0,simpleqa_verified,What was the name of the venue where the 1992 Scandinavian Masters golf tournament happened?,What was the name of the venue where the 1992 Scandinavian Masters golf tournament happened?,1.0,"The 1992 Scandinavian Masters was held at **Barsebäck Golf & Country Club** in **Barsebäck, Sweden**.","The 1992 Scandinavian Masters was held at **Barsebäck Golf & Country Club** in **Barsebäck, Sweden**.",100.00000000000004,0.9999999403953552,,-0.0,-0.2072875515274745,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,3,global,0,simpleqa_verified,What is the boiling point of the element cerium in Fahrenheit?,What is the boiling point of the element cerium in Fahrenheit?,1.0000001192092896,"The boiling point of **cerium** is **6,344°F** (about **3,507°C**).","Cerium boils at about **6,344°F**.

That comes from its boiling point of **3,443°C**, converted to Fahrenheit using:

**°F = (°C × 9/5) + 32**

So:

**(3443 × 9/5) + 32 = 6,229.4°F**

Correction: the accurate converted value is **about 6,229°F**.",13.991880958221529,0.8577633500099182,,-0.0,2.340588006462881,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,4,global,0,simpleqa_verified,What was the title of chemist Mary Letitia Caldwell's Ph.D. thesis?,What was the title of chemist Mary Letitia Caldwell's Ph.D. thesis?,1.0,Mary Letitia Caldwell’s Ph.D. thesis was titled **“Studies on Enzyme Action.”**,Mary Letitia Caldwell’s Ph.D. thesis was titled **“Studies on Enzyme Action.”**,100.00000000000004,1.0,,-0.0,0.0962263813727464,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,5,global,0,simpleqa_verified,"For how many scudi did the Florentine authorities buy the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823?","For how many scudi did the Florentine authorities buy the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823?",1.0,The Florentine authorities bought the **“Pitti Tondo”** from the dealer **Fedele Acciai** in **1823** for **500 scudi**.,The Florentine authorities bought the **“Pitti Tondo”** from the dealer **Fedele Acciai** in **1823** for **500 scudi**.,100.00000000000004,1.0,,-0.0,0.1099538190226411,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,6,global,0,simpleqa_verified,What team came second in Group C in the 2018–19 UEFA Champions League?,What team came second in Group C in the 2018–19 UEFA Champions League?,0.9999998807907104,Napoli finished second in Group C of the 2018–19 UEFA Champions League.,Napoli finished second in Group C of the 2018–19 UEFA Champions League.,100.00000000000004,0.9999999403953552,,-0.0,-0.0445672696070331,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,7,global,0,simpleqa_verified,At which university did the mathematician William Prager study civil engineering and receive his diploma in 1925?,At which university did the mathematician William Prager study civil engineering and receive his diploma in 1925?,1.0,"William Prager studied civil engineering at the **Technische Hochschule Darmstadt** in Germany, where he received his diploma in **1925**.",William Prager studied civil engineering at the **Technische Hochschule Darmstadt** (now **Technische Universität Darmstadt**) and received his diploma there in **1925**.,55.70032441530405,0.9582111239433287,,-0.0,0.5231094170266277,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,8,global,0,simpleqa_verified,"Which streamer won the ""Best Variety Streamer"" award at The Streamer Awards in 2022?","Which streamer won the ""Best Variety Streamer"" award at The Streamer Awards in 2022?",0.9999998211860656,"At **The Streamer Awards 2022**, the **Best Variety Streamer** award was won by **Mizkif**.","At **The Streamer Awards 2022**, the **Best Variety Streamer** award was won by **Mizkif**.",100.00000000000004,1.0,,-0.0,0.0852864546743146,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,9,global,0,simpleqa_verified,What is the name of the naturalist who first described the sharpbill under the binomial name *Oxyrhuncus cristatus* in 1821?,What is the name of the naturalist who first described the sharpbill under the binomial name *Oxyrhuncus cristatus* in 1821?,1.0,The naturalist was **William John Swainson**. He first described the sharpbill in 1821 under the binomial name *Oxyrhuncus cristatus*.,The naturalist was **William John Swainson**. He first described the sharpbill in 1821 under the binomial **_Oxyrhuncus cristatus_**.,73.84911101118158,0.9817602634429932,,-0.0,0.6694713526122442,1.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,10,global,0,simpleqa_verified,How many symphonies did the Estonian composer Els Aarne write?,How many symphonies did the Estonian composer Els Aarne write?,0.9999998807907104,Els Aarne wrote **2 symphonies**.,Els Aarne wrote **2 symphonies**.,100.00000000000004,1.0,,-0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,11,global,0,simpleqa_verified,"What was the first and last name of the person who designed the historic Emil J. Oberhoffer House in Lakeville, Minnesota, United States?","What was the first and last name of the person who designed the historic Emil J. Oberhoffer House in Lakeville, Minnesota, United States?",1.0,"The **Emil J. Oberhoffer House** in Lakeville, Minnesota, was designed by **Clarence H. Johnston**.","The **Emil J. Oberhoffer House** in Lakeville, Minnesota, was designed by **Clarence H. Johnston**.",100.00000000000004,1.0,,-0.0,0.0968631971865259,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,12,global,0,simpleqa_verified,Which two architects built the Pizzurno Palace?,Which two architects built the Pizzurno Palace?,1.000000238418579,The **Pizzurno Palace** was built by the architects **Carlos Adot** and **Carlos Agote**.,The **Pizzurno Palace** was built by the architects **Carlos Adolfo Altgelt** and **Salvador Viniegra**.,71.40220219707982,0.937111794948578,,-0.0,0.260124142858126,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,13,global,0,simpleqa_verified,In what year did Leo Tolstoy come to Ilya Repin's studio to introduce himself?,In what year did Leo Tolstoy come to Ilya Repin's studio to introduce himself?,1.0000001192092896,Leo Tolstoy came to **Ilya Repin’s studio in 1880** to introduce himself.,Leo Tolstoy came to **Ilya Repin’s studio in 1880** to introduce himself.,100.00000000000004,0.9999998807907104,,-0.0,0.1453412431918016,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,14,global,0,simpleqa_verified,"What was the population of Spring Rock Township, Clinton County, Iowa, at the time of the 2000 Census?","What was the population of Spring Rock Township, Clinton County, Iowa, at the time of the 2000 Census?",1.0,"At the 2000 Census, **Spring Rock Township, Clinton County, Iowa** had a population of **1,182**.","At the 2000 Census, **Spring Rock Township, Clinton County, Iowa** had a population of **1,126**.",89.85396083419644,0.9951590299606324,,-0.0,0.0348412173183771,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,15,global,0,simpleqa_verified,"In what city in England was James Brain, an English football manager and player born in 1900, born?","In what city in England was James Brain, an English football manager and player born in 1900, born?",1.0,"James Brain was born in **Bristol, England**.","James Brain was born in **Bristol, England**.",100.00000000000004,0.9999999403953552,,-0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
gpt-5.4,0,global,10,simpleqa_verified,"How much (in USD) was Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991?","How much (in USD) Was Frida's sELf-portrait witH loose hair sold for iN an auction bY Christie's, NeW YorK, in May of 1991?",0.9151400327682496,"Frida Kahlo’s **_Self-Portrait with Loose Hair_** sold for **$1,650,000 USD** at **Christie’s, New York** in **May 1991**.","Frida Kahlo’s **_Self-Portrait with Loose Hair_** was sold at **Christie’s, New York** in **May 1991** for **$1,650,000 USD**.",86.0317754902981,0.9911199808120728,,0.0264058716395547,-0.745132568471113,0.0,26.733183922979784,-0.0848599076271056,0.002484619617462158,,0.0,-0.8412329771708751
gpt-5.4,1,global,10,simpleqa_verified,"During whose papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?","During WhOse papacy did Gian LorenZo BernIni Create the ""Ecstasy of Saint Teresa""?",0.8977463245391846,"Gian Lorenzo Bernini created the *Ecstasy of Saint Teresa* during the papacy of **Pope Innocent X**.

It was made between **1647 and 1652** for the Cornaro Chapel in Santa Maria della Vittoria in Rome.","Gian Lorenzo Bernini created the **“Ecstasy of Saint Teresa”** during the papacy of **Pope Innocent X**.

It was made roughly between **1647 and 1652** for the **Cornaro Chapel** in Santa Maria della Vittoria in Rome.",67.94871096500748,0.9816852807998656,,-0.0146278952117774,0.4966479215133358,0.0,-32.051289034992564,-0.10225367546081543,-0.01831471920013439,,0.0,0.7453612513590995
gpt-5.4,2,global,10,simpleqa_verified,What was the name of the venue where the 1992 Scandinavian Masters golf tournament happened?,What was the name oF tHe venue wHere the 1992 Scandinavian Masters gOlf TournAment haPpened?,0.8862729072570801,"The 1992 Scandinavian Masters was held at **Barsebäck Golf & Country Club** in **Barsebäck, Sweden**.","The **1992 Scandinavian Masters** was held at **Barsebäck Golf & Country Club** in **Barsebäck, Sweden**.",76.77026013716566,0.9928861856460572,,0.0126094542631635,-0.4803415854117899,0.0,-23.22973986283438,-0.11372709274291992,-0.007113754749297985,,0.0,-0.2730540338843154
gpt-5.4,3,global,10,simpleqa_verified,What is the boiling point of the element cerium in Fahrenheit?,What is the boiling point Of the element cERium In FahrenHeit?,0.9150872230529784,"The boiling point of **cerium** is **6,344°F** (about **3,507°C**).","The boiling point of **cerium (Ce)** is **about 6,344°F**.

More precisely:
- **Boiling point:** **3,496°C**
- **In Fahrenheit:** **6,325–6,344°F** depending on rounding/reference

If you want, I can also give you cerium’s melting point.",17.53413680396995,0.8907519578933716,,-0.014187455156861,2.1104907807121664,0.0,3.5422558457484215,-0.08491289615631115,0.03298860788345337,,0.0,-0.23009722575071434
gpt-5.4,4,global,10,simpleqa_verified,What was the title of chemist Mary Letitia Caldwell's Ph.D. thesis?,What was the Title of CHemist MaRy Letitia Caldwell's Ph.D. thesis?,0.9415161609649658,Mary Letitia Caldwell’s Ph.D. thesis was titled **“A Study of the Physico-Chemical Properties of Pancreatic Amylase.”**,"Mary Letitia Caldwell’s Ph.D. thesis was titled:

**“Studies on the Physiology of the Gonococcus.”**

She completed it at **Columbia University** in **1921**.",30.17863684624509,0.9082030057907104,,0.0110479051481909,0.3863232500032347,0.0,-69.82136315375496,-0.05848383903503418,-0.09179699420928955,,0.0,0.2900968686304883
