model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
G-7B,global,-10,0.888050239533186,5.588183002268052,0.8485138975083828,41.50048828125,-0.1067657470703125,0.884429931640625,0.0,0,16,0.0
G-7B,global,-8,0.8913266845047474,9.36473688715311,0.8617954775691032,36.83837890625,-0.11347198486328125,0.88360595703125,0.0,0,16,0.0
G-7B,global,-6,0.8955195248126984,12.967119872851047,0.8677362017333508,32.46337890625,-0.10620880126953125,0.884033203125,0.0,0,16,0.0
G-7B,global,-4,0.9129651263356209,26.23230552361549,0.8901129104197025,15.85986328125,-0.07339096069335938,0.896484375,0.0,0,16,0.0
G-7B,global,-2,0.953335102647543,38.28317596356431,0.9158751592040062,-0.48388671875,-0.046062469482421875,0.9468994140625,0.0,0,16,0.0
G-7B,global,0,0.9999999850988388,100.00000000000004,1.0000000223517418,0.0,0.0,1.000091552734375,0.0,0,16,0.0
G-7B,global,2,0.9496558085083961,61.12866360135936,0.9446634128689766,3.26025390625,0.005298614501953125,0.9881591796875,0.0,0,16,0.0
G-7B,global,4,0.9373595900833607,37.57077604530307,0.9140000976622105,12.69873046875,-0.016139984130859375,0.964111328125,0.0,0,16,0.0
G-7B,global,6,0.906859528273344,27.387196866976264,0.8953372910618782,13.3876953125,-0.036876678466796875,0.96173095703125,0.0625,1,16,0.0625
G-7B,global,8,0.905231948941946,23.460349454268844,0.891269076615572,15.13037109375,-0.034191131591796875,0.94146728515625,0.0625,1,16,0.0625
G-7B,global,10,0.892302718013525,22.445260995300863,0.8816572986543179,15.64208984375,0.019580841064453125,0.9388427734375,0.125,2,16,0.125
G-7B,prefix,-10,0.916380986571312,32.25641690611296,0.9145371355116367,28.72900390625,-0.093536376953125,0.890472412109375,0.0,0,16,0.0
G-7B,prefix,-8,0.915250726044178,49.000928209308874,0.9335067011415958,15.5029296875,-0.055675506591796875,0.953765869140625,0.0,0,16,0.0
G-7B,prefix,-6,0.9165540896356106,50.282405295695376,0.9427118562161922,11.02734375,-0.045513153076171875,0.960113525390625,0.0,0,16,0.0
G-7B,prefix,-4,0.9393375031650066,53.74865022276522,0.945228174328804,11.4208984375,-0.036914825439453125,0.956268310546875,0.0,0,16,0.0
G-7B,prefix,-2,0.9679057858884335,56.83762844067554,0.9467527903616428,1.19189453125,-0.010570526123046875,0.97454833984375,0.0,0,16,0.0
G-7B,prefix,0,0.9999999850988388,100.00000000000004,1.0000000223517418,0.0,0.0,1.000091552734375,0.0,0,16,0.0
G-7B,prefix,2,0.9662378951907158,75.76935160540597,0.971132155507803,-1.42529296875,-0.011585235595703125,0.9949951171875,0.0,0,16,0.0
G-7B,prefix,4,0.9494406096637249,65.04246371017045,0.9562435112893581,9.92431640625,-0.007671356201171875,0.9769287109375,0.0,0,16,0.0
G-7B,prefix,6,0.9168796800076962,45.85798611576646,0.9330451823771,11.81884765625,-0.027339935302734375,0.962799072265625,0.0,0,16,0.0
G-7B,prefix,8,0.9140863716602325,45.72111139574517,0.9322571940720081,11.89111328125,-0.027339935302734375,0.963226318359375,0.0,0,16,0.0
G-7B,prefix,10,0.906008817255497,43.166852711587566,0.9255374856293201,11.36181640625,-0.023265838623046875,0.958984375,0.0,0,16,0.0
G-7B,suffix,-10,0.9115969017148018,12.407138987981055,0.8641024194657803,38.20556640625,-0.10205459594726562,0.8855743408203125,0.0,0,16,0.0
G-7B,suffix,-8,0.9187133051455021,34.43783179561493,0.898524422198534,13.70751953125,-0.06379318237304688,0.916015625,0.0,0,16,0.0
G-7B,suffix,-6,0.9223170951008797,37.83976084804372,0.9084757715463638,5.396484375,-0.033634185791015625,0.951263427734375,0.0,0,16,0.0
G-7B,suffix,-4,0.9388536214828491,46.863134094702595,0.9246550612151623,0.712158203125,-0.013355255126953125,0.98486328125,0.0,0,16,0.0
G-7B,suffix,-2,0.9741844199597836,58.86980821148888,0.9467528350651264,0.583740234375,-0.011707305908203125,0.988800048828125,0.0,0,16,0.0
G-7B,suffix,0,0.9999999850988388,100.00000000000004,1.0000000223517418,0.0,0.0,1.000091552734375,0.0,0,16,0.0
G-7B,suffix,2,0.9782161191105843,62.83226813350831,0.9448343478143215,2.23583984375,0.013912200927734375,0.9903564453125,0.0,0,16,0.0
G-7B,suffix,4,0.9528141655027866,42.60996671513614,0.9188204556703568,8.92431640625,-0.007358551025390625,0.97247314453125,0.0625,1,16,0.0625
G-7B,suffix,6,0.9257288984954357,40.12091295958074,0.9077381417155266,16.80224609375,-0.02991485595703125,0.943115234375,0.0,0,16,0.0
G-7B,suffix,8,0.9215928539633751,38.91874042722523,0.9107283875346184,17.03955078125,-0.028438568115234375,0.941192626953125,0.0625,1,16,0.0625
G-7B,suffix,10,0.9107635319232941,30.063455648613058,0.8995496705174446,22.39306640625,-0.03742218017578125,0.913421630859375,0.0625,1,16,0.0625
