model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,jsd_drift,mirroring_verdict,mirroring_length_ratio,mirroring_expected_ratio,mirroring_rate_batch,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_jsd_drift,delta_mirroring_rate
L3.1-8B,0,global,0.25,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,What is a pulsar?,0.8876912593841553,"rotating star which emits a regular beat of radiation?assistant

A rotating star that emits a regular beat of radiation is known as a Pulsar.","assistant

A pulsar is a type of celestial object that is formed from the remains of a massive star that has undergone a supernova explosion. It is a rapidly rotating, highly magnetized neutron star that emits electromagnetic radiation in a beam, which can be observed as pulses of radiation as the star rotates.

Pulsars are formed when a massive star runs out of fuel and collapses under its own gravity, causing a massive explosion that expels its outer layers into space. The core of the star, which is",2.619962447313692,0.8628883957862854,0.65673828125,-57.5625,0.3095703125,,NO,3.8076923076923075,0.25,0.0,0.0,-97.38003755268635,-0.11230874061584473,-0.1371116042137146,-0.3427734375,,-1.0
L3.1-8B,1,global,0.25,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""",Which operetta has 'The Witches Curse'?,0.9168453812599182,"is sub titled 'The Witches Curse""""?""assistant

The Gilbert and Sullivan operetta that is subtitled 'The Witches Curse' is 'The Sorcerer'.",I am unable to verify which operetta has 'The Witches Curse'.,4.46027355432182,0.870694637298584,0.748046875,-42.21875,0.373046875,,NO,0.48412698412698413,0.25,0.0,0.0,-95.53972644567823,-0.08315449953079224,-0.12930536270141602,-0.25146484375,,-1.0
L3.1-8B,2,global,0.25,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,Which cricketer took 10 for 53?,0.9355902671813965,"53 against Australia 1956?assistant

I am unable to verify the English cricketer who achieved the bowling figures of 10 for 53 against Australia in 1956.",I'm not aware of any cricketer who took 10 wickets for 53.,3.1697219967751877,0.8765559196472168,0.7861328125,-26.90625,0.3671875,,NO,0.4084507042253521,0.25,0.0,0.0,-96.83027800322486,-0.06440973281860352,-0.12344402074813843,-0.2138671875,,-1.0
L3.1-8B,3,global,0.25,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,Who wrote ‘A Kid For Two…’?,0.89867103099823,"For Two….’what’?assistant

I am unable to verify the title of the novel 'A Kid For Two...'.",I am unable to verify who wrote 'A Kid For Two Farthings'.,19.75972016320999,0.8838550448417664,0.6591796875,-34.6875,0.6796875,,NO,0.725,0.25,0.0,0.0,-80.24027983679005,-0.10132896900177002,-0.11614495515823364,-0.3408203125,,-1.0
L3.1-8B,4,global,0.25,trivia_qa,Who is the patron saint of dancers?,Who is the saint of dancers?,0.9801896810531616,"26 Jul 2024

user

Who is the patron saint of dancers?assistant

The patron saint of dancers is Saint Catherine of Alexandria.","assistant

The patron saint of dancers is Saint Catherine of Alexandria.",36.78794411714425,0.9231072664260864,0.9541015625,-4.5,-0.00634765625,,NO,0.5545454545454546,0.25,0.0,0.0,-63.21205588285579,-0.01981043815612793,-0.07689273357391357,-0.0458984375,,-1.0
L3.1-8B,5,global,0.25,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?",Who authored the Communist Manifesto?,0.9228168725967407,"for the Communist Manifesto?assistant

The two authors of the Communist Manifesto, published on February 21, 1848, were Karl Marx and Friedrich Engels.","assistant

The Communist Manifesto was authored by Karl Marx and Friedrich Engels.",14.836500756289439,0.9322869181632996,0.9384765625,-26.59375,0.0810546875,,NO,0.5071428571428571,0.25,0.0,0.0,-85.1634992437106,-0.07718312740325928,-0.06771308183670044,-0.0625,,-1.0
L3.1-8B,6,global,0.25,trivia_qa,The fortified wine drink Sherry is named after what town?,What town is Sherry named after?,0.9157534241676331,"user

The fortified wine drink Sherry is named after what town?assistant

The fortified wine drink Sherry is named after the town of Jerez in Spain.","assistant

I am unable to verify the name of the town that Sherry is named after.",9.86556580835243,0.884183943271637,0.7333984375,-25.0625,0.42919921875,,NO,0.5343511450381679,0.25,0.0,0.0,-90.13443419164761,-0.08424645662307739,-0.11581605672836304,-0.265625,,-1.0
L3.1-8B,7,global,0.25,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,Which football club?,0.8991831541061401,"Dumfries became the name of which Scottish football club?assistant

The nickname for Dumfries became the name of Queen of the South Football Club.","club?assistant

There are many football clubs around the world. Could you please provide more context or specify which league or country you are referring to? That way, I can give you a more accurate answer.",4.119566303102715,0.8428337574005127,0.3115234375,-63.34375,0.95947265625,,NO,1.451851851851852,0.25,0.0,0.0,-95.88043369689733,-0.10081684589385986,-0.1571662425994873,-0.6884765625,,-1.0
L3.1-8B,8,global,0.25,trivia_qa,The revolutionary group the Sandinistas were active in which country?,Which country had the Sandinistas?,0.9245373606681824,"The revolutionary group the Sandinistas were active in which country?assistant

The Sandinistas were a revolutionary group active in Nicaragua. They were a left-wing socialist movement that sought to overthrow the Somoza regime in Nicaragua. The group was named after Augusto César Sandino, a Nicaraguan revolutionary who fought against the US occupation of Nicaragua in the 1920s and 1930s. The Sandinistas eventually came to power in 1979 and formed the government of Nicaragua, which was led by Daniel Ortega.","assistant

The Sandinistas were a left-wing revolutionary movement in Nicaragua. They were named after Augusto César Sandino, a Nicaraguan revolutionary who fought against the U.S. occupation of Nicaragua in the 1920s and 1930s. The Sandinista National Liberation Front (FSLN) was a Marxist-Leninist organization that overthrew the Somoza regime in 1979 and ruled Nicaragua from 1979 to 1990.",37.04011773174194,0.9337190985679626,0.916015625,-21.4375,0.119140625,,NO,0.7604790419161677,0.25,0.0,0.0,-62.959882268258106,-0.07546263933181763,-0.06628090143203735,-0.083984375,,-1.0
L3.1-8B,9,global,0.25,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Who lost to Livingstone?,0.9013134241104126,"two elections for Mayor of London?assistant

The first two elections for Mayor of London were in 2000 and 2004. 

In the 2000 election, the Conservative candidate was Steven Norris. 

In the 2004 election, the Conservative candidate was Steven Norris again.","assistant

There are several notable individuals named Livingstone, so it's possible you're referring to one of them. Here are a few possibilities:

1. David Livingstone (1813-1873): A Scottish missionary and explorer who lost to:
   - The Nile River: He was searching for the source of the Nile River and was defeated by the harsh environment and illness.
   - The Zambezi River: He was searching for a route to the Zambezi River and was defeated by the harsh",0.8112573165566129,0.8219229578971863,0.40869140625,-33.0625,0.56103515625,,NO,1.8252032520325203,0.25,0.0,0.0,-99.18874268344344,-0.09868651628494263,-0.17807704210281372,-0.5908203125,,-1.0
