model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,jsd_drift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
L3.2-3B,global,0,1.0,100.00000000000004,0.9999999403953552,0.0,0.0,,1.0,0.0,0,2,0.0
L3.2-3B,global,10,0.9106800258159637,48.785700433591856,0.9518965482711792,1.4140625,-0.08056640625,,0.3663673400878906,0.5,1,2,0.5
L3.2-3B,global,25,0.8619233965873718,47.40695145243572,0.9294435679912567,2.8984375,-0.082763671875,,0.439056396484375,0.0,0,2,0.0
L3.2-3B,global,50,0.8013169467449188,31.5124928279176,0.9148065149784088,8.34375,-0.078125,,0.37516593933105463,0.0,0,2,0.0
L3.2-3B,global,75,0.8157271146774292,22.591227367458927,0.9030328392982483,3.984375,-0.08837890625,,0.355224609375,0.0,0,2,0.0
L3.2-3B,global,100,0.9303891658782958,36.624628624267245,0.9099397361278534,2.3515625,-0.044189453125,,0.720458984375,0.0,0,2,0.0
L3.2-3B,prefix,0,1.0,100.00000000000004,0.9999999403953552,0.0,0.0,,1.0,0.0,0,2,0.0
L3.2-3B,prefix,10,0.9631341099739075,62.63352983753791,0.9584077298641205,-2.3046875,-0.0240478515625,,0.7744140625,0.5,1,2,0.5
L3.2-3B,prefix,25,0.921960175037384,26.55142351168431,0.9158812761306764,0.32421875,-0.0509033203125,,0.4959716796875,0.5,1,2,0.5
L3.2-3B,prefix,50,0.8727132976055145,30.38631959086637,0.914498507976532,5.28125,-0.06939697265625,,0.3589324951171875,0.5,1,2,0.5
L3.2-3B,prefix,75,0.8981840908527374,9.570690471001608,0.8775214850902557,2.6796875,-0.047607421875,,0.43636322021484375,0.0,0,2,0.0
L3.2-3B,prefix,100,0.9645908176898956,10.505999898466804,0.8726863861083984,2.0234375,-0.029296875,,0.74365234375,0.0,0,2,0.0
L3.2-3B,suffix,0,1.0,100.00000000000004,0.9999999403953552,0.0,0.0,,1.0,0.0,0,2,0.0
L3.2-3B,suffix,10,0.9761785566806794,41.63438113690144,0.9144290387630463,0.6875,-0.022705078125,,0.6160888671875,0.0,0,2,0.0
L3.2-3B,suffix,25,0.9029958844184875,37.01248055872315,0.9239103496074677,-1.1953125,-0.082275390625,,0.43320465087890625,0.5,1,2,0.5
L3.2-3B,suffix,50,0.8917187452316284,15.584253728145367,0.8840886056423187,1.5546875,-0.047607421875,,0.35718345642089844,0.0,0,2,0.0
L3.2-3B,suffix,75,0.9000175595283508,6.17024887474961,0.8573986291885376,-0.7109375,-0.09375,,0.5048828125,0.0,0,2,0.0
L3.2-3B,suffix,100,0.9436877965927124,34.735816709770056,0.9141857326030731,1.3515625,-0.0703125,,0.6578369140625,0.0,0,2,0.0
