model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate,delta_entropy
gpt-5.4,0,global,interrogative,natural_questions,who did deion sanders go in the hall of fame as,Who did Deion Sanders go into the Hall of Fame as?,0.9090046882629396,"Deion Sanders was inducted into the **Pro Football Hall of Fame** in **2011**.

If you mean **“what team did he go in as?”** — the Pro Football Hall of Fame **does not induct players with a specific team designation** the way some other halls do. So he did **not officially go in as a Cowboy, Falcon, 49er, etc.**

That said, he is most strongly associated with the **Atlanta Falcons** and **Dallas","Deion Sanders was inducted into the Pro Football Hall of Fame in **2011**.

If you mean **which team** he “went in as”: unlike some halls, the **Pro Football Hall of Fame does not induct players with a team designation**. So he did **not** officially go in as a Cowboy, Falcon, 49er, etc.

That said, he’s most commonly associated with the **Atlanta Falcons** and **Dallas Cowboys** during his NFL career.",61.978398519928,0.9645144939422609,,-0.0,1.849112701278676,,0.0,0.0,0.0,,,0.0
gpt-5.4,1,global,interrogative,natural_questions,what is the title of the person who runs the house of representatives,What is the title of the person who runs the House of Representatives?,0.971059024333954,The person who runs the U.S. House of Representatives is called the **Speaker of the House**.,The person who runs the U.S. House of Representatives is called the **Speaker of the House**.,100.00000000000004,1.0000001192092896,,-0.0,0.1599694079170568,,0.0,0.0,0.0,,,0.0
gpt-5.4,2,global,interrogative,natural_questions,why did france decide to aid the united states in its war for independence,Why did France decide to aid the United States in its war for independence?,0.9638338088989258,"France aided the American colonies mainly because it wanted to **weaken Great Britain**, its longtime rival.

Key reasons:

1. **Revenge for earlier defeats**  
   France had lost badly to Britain in the **Seven Years’ War (French and Indian War)** and lost major territory, especially in North America. Helping the Americans was a way to strike back.

2. **Reduce British power**  
   If the colonies broke away, Britain would lose land, trade, and","France aided the United States mainly because it wanted to **weaken Great Britain**, its longtime rival.

Key reasons:

1. **Revenge for earlier defeats**  
   France had lost badly to Britain in the **Seven Years’ War (1756–1763)**, including much of its North American empire. Supporting the American colonists was a way to strike back.

2. **Reduce British power**  
   If Britain lost its American colonies, it would become less powerful",65.07945689340546,0.967318832874298,,-0.0,-0.511989569925805,,0.0,0.0,0.0,,,0.0
gpt-5.4,3,global,interrogative,natural_questions,yo la tengo theres a riot going on release date,"What is the release date for Yo La Tengo's ""There's a Riot Going On""?",0.8477321267127991,"*Sly and the Family Stone*’s **There’s a Riot Goin’ On** was released on **November 20, 1971**.

If you want, I can also give you the tracklist or some context on why the album was so influential.","Yo La Tengo’s *There’s a Riot Going On* was released on **March 16, 2018**.",10.77891410330167,0.8859934210777283,,-0.0,-2.0111314372646243,,0.0,0.0,0.0,,,0.0
gpt-5.4,4,global,interrogative,natural_questions,who played the hobbits in the lord of the rings,Who played the hobbits in The Lord of the Rings?,0.9419450163841248,"In Peter Jackson’s *The Lord of the Rings* films, the four main hobbits were played by:

- **Frodo Baggins** — **Elijah Wood**
- **Samwise Gamgee** — **Sean Astin**
- **Meriadoc “Merry” Brandybuck** — **Dominic Monaghan**
- **Peregrin “Pippin” Took** — **Billy Boyd**

If you want, I can also list","The four main hobbits in *The Lord of the Rings* films were played by:

- **Elijah Wood** as **Frodo Baggins**
- **Sean Astin** as **Samwise Gamgee**
- **Dominic Monaghan** as **Meriadoc ""Merry"" Brandybuck**
- **Billy Boyd** as **Peregrin ""Pippin"" Took**

If you want, I can also list other hobbit actors",65.49775302343805,0.951080858707428,,-0.0,0.4790559743383529,,0.0,0.0,0.0,,,0.0
gpt-5.4,5,global,interrogative,natural_questions,who played the doctor in band of brothers,Who played the doctor in Band of Brothers?,0.9330207109451294,"In *Band of Brothers*, the battalion surgeon/doctor, **Captain Herbert Sobel?** — actually, the **doctor most viewers mean is Captain Eugene “Doc” Roe**, who was the **medic**, not a physician.

He was played by **Shane Taylor**.

If you meant a different doctor/medical character, I can help identify them too.","In *Band of Brothers*, the doctor most prominently shown is **Captain Herbert Sobel’s medical officer?** Actually, the main **doctor/medic figure** people usually mean is **Eugene “Doc” Roe**, who was played by **Shane Taylor**.

If you meant a different doctor character, I can help identify them too.",54.95545026058258,0.9460802674293518,,-0.0,-1.7308630984449582,,0.0,0.0,0.0,,,0.0
gpt-5.4,6,global,interrogative,natural_questions,short notes on characters of merchant of venice,What are the short notes on the characters of Merchant of Venice?,0.8771933913230896,"Here are **short notes on the main characters of *The Merchant of Venice***:

### 1. **Antonio**
Antonio is the merchant of Venice and the central character of the play. He is generous, loyal, and ready to risk his life for his friend Bassanio. However, he is also proud and harsh toward Shylock.

### 2. **Shylock**
Shylock is a Jewish moneylender. He is intelligent, determined, and deeply hurt","Here are **short notes on the main characters** in **_The Merchant of Venice_**:

### 1. **Antonio**
Antonio is the merchant of Venice and the central figure of the play. He is generous, loyal, and deeply attached to his friend Bassanio. He agrees to borrow money from Shylock to help Bassanio, even risking his own life. Antonio is shown as noble and self-sacrificing, but he is also prejudiced against Shy",50.8376398400489,0.9320542216300964,,-0.0,0.8262820237925848,,0.0,0.0,0.0,,,0.0
gpt-5.4,7,global,interrogative,natural_questions,did the movie rocky win any academy awards,Did the movie Rocky win any Academy Awards?,0.9338464736938475,"Yes. *Rocky* (1976) won **3 Academy Awards**:

- **Best Picture**
- **Best Director** — John G. Avildsen
- **Best Film Editing**

It was also nominated for several others, including **Best Actor** for Sylvester Stallone and **Best Original Screenplay**.","Yes. *Rocky* (1976) won **3 Academy Awards**:

- **Best Picture**
- **Best Director** — John G. Avildsen
- **Best Film Editing**

It was also nominated for several others, including **Best Actor** for Sylvester Stallone and **Best Original Screenplay**.",100.00000000000004,1.0,,-0.0,0.4385105091871474,,0.0,0.0,0.0,,,0.0
gpt-5.4,8,global,interrogative,natural_questions,where does the show the path take place,"Where does the show ""The Path"" take place?",0.9047774076461792,"There are a few shows called **“The Path”**, but if you mean the **2016 Hulu drama** starring Aaron Paul, Michelle Monaghan, and Hugh Dancy:

- It takes place primarily in **upstate New York**
- Much of the story centers on a fictional spiritual movement called **the Meyerist Movement**
- The group’s main compound/camp is in **rural New York**
- Some parts of the story also involve travel to other places, including **","*The Path* is set primarily in **upstate New York**, in and around a fictional town called **Meyerist compound / movement headquarters area**. The series follows members of the fictional religious movement called **Meyerism**, and much of the story centers on their community there.

If you want, I can also tell you **where it was filmed**.",19.595600025192404,0.8721425533294678,,-0.0,-0.6262621657747403,,0.0,0.0,0.0,,,0.0
gpt-5.4,9,global,interrogative,natural_questions,when did michigan last win a national championship,When did Michigan last win a national championship?,0.9570222496986388,"If you mean **Michigan football**, the Wolverines most recently won a **national championship in the 2023 season**, defeating Washington in the **College Football Playoff National Championship on January 8, 2024**.

If you meant a different sport, I can give that too.","Michigan last won a **consensus national championship in the 2023 season**, finishing **15–0** and beating Washington in the **College Football Playoff National Championship on January 8, 2024**.

If you mean **before that**, Michigan’s previous national title was **1997**.",53.65494611542895,0.92059063911438,,-0.0,1.459511884431099,,0.0,0.0,0.0,,,0.0
