model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
G4-E4B,global,0,1.0,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,global,10,0.8922327645123005,6.232363560351215,0.8018033877015114,-6.84375,0.0067138671875,0.8560791015625
G4-E4B,global,25,0.8213431686162949,4.124276184843217,0.8042556941509247,-8.40625,0.04296875,0.7868804931640625
G4-E4B,global,50,0.7976938039064407,3.2695988732120056,0.7983089350163937,-8.25,0.00830078125,0.7409820556640625
G4-E4B,global,75,0.8141954764723778,3.381581728509475,0.7995791882276535,-5.03125,0.004638671875,0.773590087890625
G4-E4B,global,100,0.9049969501793385,3.033189467722399,0.8055919669568539,3.4375,-0.0322265625,0.874847412109375
G4-E4B,prefix,0,1.0,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,prefix,10,0.9370984360575676,10.722837003657181,0.8075094521045685,-5.46875,0.0025634765625,0.936737060546875
G4-E4B,prefix,25,0.8887164629995823,8.578523224746519,0.8055258579552174,-6.375,-0.0001220703125,0.90716552734375
G4-E4B,prefix,50,0.8698682226240635,9.83061099415535,0.8052292391657829,-6.65625,0.0087890625,0.86328125
G4-E4B,prefix,75,0.8690885454416275,8.859423811838512,0.804107453674078,-2.28125,-0.032958984375,0.88177490234375
G4-E4B,prefix,100,0.9353192187845707,9.096089376669752,0.8089498281478882,2.125,-0.030029296875,0.904083251953125
G4-E4B,suffix,0,1.0,100.00000000000004,0.9999999515712261,0.0,0.0,1.0001220703125
G4-E4B,suffix,10,0.9442529305815697,8.289753253549108,0.8130224458873272,-3.25,-0.017333984375,0.92535400390625
G4-E4B,suffix,25,0.8960337266325951,5.029109844753051,0.8085823878645897,-4.71875,-0.0142822265625,0.86175537109375
G4-E4B,suffix,50,0.8715898282825947,4.870684449579635,0.8058573454618454,-3.6875,0.0050048828125,0.8799285888671875
G4-E4B,suffix,75,0.8717905692756176,4.09896198678014,0.8049388751387596,-3.46875,-0.0189208984375,0.8390960693359375
G4-E4B,suffix,100,0.9286455661058426,4.628070182261275,0.8078618794679642,-0.15625,-0.0125732421875,0.86785888671875
