model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,jsd_drift,activation_similarity,mirroring_rate
Q2.5-7B,global,0,0.9999999874271452,100.00000000000004,0.9999999105930328,0.0,0.0,,1.0001220703125,0.0
Q2.5-7B,global,1,0.985873468220234,68.6093570460702,0.9666183739900588,-0.71533203125,-0.0110206604003906,,0.8362565040588379,0.0
Q2.5-7B,global,5,0.9438373292796314,43.29156309719994,0.9355262219905852,-0.48779296875,-0.0221023559570312,,0.5927572846412659,0.0
Q2.5-7B,global,20,0.8648356744088233,51.48997767608356,0.9393589049577712,2.31689453125,-0.0417518615722656,,0.5039186384528875,0.0
Q2.5-7B,global,50,0.7890137354843318,36.49208173386702,0.914106458425522,3.43994140625,-0.0470161437988281,,0.4221461713314056,0.0
Q2.5-7B,global,100,0.7258176738396287,37.50781576698044,0.9087023437023164,3.87646484375,-0.0484237670898437,,0.4288261495530605,0.0
Q2.5-7B,prefix,0,0.9999999874271452,100.00000000000004,0.9999999105930328,0.0,0.0,,1.0001220703125,0.0
Q2.5-7B,prefix,1,0.9999999855645,62.90358985357781,0.9512576311826706,0.9365234375,-0.0107269287109375,,0.985055923461914,0.0
Q2.5-7B,prefix,5,0.9999999855645,50.14247999434343,0.9474808275699615,2.12744140625,-0.0234794616699218,,0.8833646774291992,0.0
Q2.5-7B,prefix,20,0.9999999855645,40.853559647229616,0.9294639229774476,1.63330078125,-0.021759033203125,,0.8768107891082764,0.0
Q2.5-7B,prefix,50,0.9999999855645,35.949707169346986,0.9268478602170944,1.6514892578125,-0.0250358581542968,,0.8721585273742676,0.0
Q2.5-7B,prefix,100,0.9999999855645,47.486854486380565,0.941730409860611,1.6689453125,-0.0241966247558593,,0.8495382070541382,0.0
Q2.5-7B,suffix,0,0.9999999874271452,100.00000000000004,0.9999999105930328,0.0,0.0,,1.0001220703125,0.0
Q2.5-7B,suffix,1,0.9999999855645,81.68631944154902,0.9804143160581588,-0.537841796875,-0.0002403259277343,,0.7099862098693848,0.0
Q2.5-7B,suffix,5,0.9999999855645,57.32036205025217,0.9536179900169371,1.3350830078125,-0.0025825500488281,,0.7083020210266113,0.0
Q2.5-7B,suffix,20,0.9999999855645,56.96463803625878,0.9448897540569304,-0.0338134765625,-0.0100593566894531,,0.7028851509094238,0.0
Q2.5-7B,suffix,50,0.9999999855645,44.526362688870805,0.9147353619337082,-0.519775390625,-0.0103187561035156,,0.6952366828918457,0.25
Q2.5-7B,suffix,100,0.9999999855645,51.501607912628,0.9448081851005554,-1.5399169921875,-0.0163764953613281,,0.6203060746192932,0.0
