model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate,delta_entropy
gemini-2.5-flash,0,global,interrogative,hotpot_qa,What nationality was Oliver Reed's character in the film Royal Flash?,What was the nationality of Oliver Reed's character in the film Royal Flash?,0.9773578643798828,In the,Oliver Reed,0.0,0.8292654156684875,,,,,0.0,0.0,0.0,,,
gemini-2.5-flash,1,global,interrogative,hotpot_qa,Pacific Mozart Ensemble performed which German composer's Der Lindberghflug in 2002?,Which German composer’s Der Lindberghflug did the Pacific Mozart Ensemble perform in 2002?,0.9439342617988586,Pacific Mozart Ensemble,The German,0.0,0.8367661237716675,,,,,0.0,0.0,0.0,,,
gemini-2.5-flash,2,global,interrogative,hotpot_qa,"Who released the song ""With or Without You"" first, Jai McDowall or U2?","Who was the first to release the song ""With or Without You,"" Jai McDowall or U2?",0.9769418835639954,**U2,"The song ""With",0.0,0.8004092574119568,,,,,0.0,0.0,0.0,,,
gemini-2.5-flash,3,global,interrogative,hotpot_qa,"What Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood?","Which Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood?",0.999820590019226,The Kentucky county with,The Kentucky county with,100.00000000000004,1.0,,,,,0.0,0.0,0.0,,,
gemini-2.5-flash,4,global,interrogative,hotpot_qa,"Para Hills West, South Australia lies within a city with what estimated population?","What is the estimated population of Para Hills West, South Australia?",0.9174759984016418,Para Hills West,According to the **,0.0,0.7936370968818665,,,,,0.0,0.0,0.0,,,
gemini-2.5-flash,5,global,interrogative,hotpot_qa,"In what year was the narrator of ""Blackadder's Christmas Carol"" born?","In what year was the narrator of ""Blackadder's Christmas Carol"" born?",1.0,The narrator of,The,0.0,0.8454422354698181,,,,,0.0,0.0,0.0,,,
gemini-2.5-flash,6,global,interrogative,hotpot_qa,"Thomas Fitch defended John Henry Holliday when he was accused of killing men during the gunfight at the o.k. corral, when was that?",When was Thomas Fitch defending John Henry Holliday against accusations of killing men during the gunfight at the O.K. Corral?,0.943083882331848,That's an,Thomas Fitch did,0.0,0.8488672971725464,,,,,0.0,0.0,0.0,,,
gemini-2.5-flash,7,global,interrogative,hotpot_qa,The actor that played Gutthi on Comedy nights with Kapil Show also starred in what 2016 Punjabi film directed by Smeep Kang?,What 2016 Punjabi film directed by Smeep Kang did the actor that played Gutthi on Comedy Nights with Kapil Show also star in?,0.9506701827049256,The actor who played,The actor who,0.0,0.92776757478714,,,,,0.0,0.0,0.0,,,
gemini-2.5-flash,8,global,interrogative,hotpot_qa,"Victor Varnada directed Twisted Fortune, which starred which brother of Eddie Murphy?",Who is the brother of Eddie Murphy that starred in Twisted Fortune directed by Victor Varnada?,0.922965168952942,The brother,The,0.0,0.892329752445221,,,,,0.0,0.0,0.0,,,
gemini-2.5-flash,9,global,interrogative,hotpot_qa,"After his curacy at the village that is a suburb of Scunthorpe, who was Industrial Chaplain to the Bishop of Lincoln?",Who was the Industrial Chaplain to the Bishop of Lincoln after his curacy at the village that is a suburb of Scunthorpe?,0.9607990980148317,This sounds like **,This,0.0,0.8493514657020569,,,,,0.0,0.0,0.0,,,
