model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,jsd_drift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
Q2.5-1.5B,global,0,1.0,100.00000000000004,1.0,0.0,0.0,,1.00048828125,0.0,0,2,0.0
Q2.5-1.5B,global,10,0.9173656404018402,11.592401258665749,0.8564481139183044,3.53125,0.013671875,,0.4285888671875,0.0,0,2,0.0
Q2.5-1.5B,global,25,0.892813116312027,13.927750214127974,0.8902557790279388,4.96875,-0.01416015625,,0.47168731689453125,0.0,0,2,0.0
Q2.5-1.5B,global,50,0.7867942452430725,8.628728764418998,0.8750663101673126,5.8125,-0.0205078125,,0.4241943359375,0.0,0,2,0.0
Q2.5-1.5B,global,75,0.8157455325126648,2.2900129428909843,0.8487588763237,9.34375,-0.0126953125,,0.58001708984375,0.0,0,2,0.0
Q2.5-1.5B,global,100,0.9303891658782958,17.3659453830185,0.903770923614502,3.84375,0.001953125,,0.688720703125,0.0,0,2,0.0
Q2.5-1.5B,prefix,0,1.0,100.00000000000004,1.0,0.0,0.0,,1.00048828125,0.0,0,2,0.0
Q2.5-1.5B,prefix,10,0.9717669486999512,61.65630769672403,0.9538104832172394,2.1875,-0.01416015625,,0.475006103515625,0.0,0,2,0.0
Q2.5-1.5B,prefix,25,0.9189205765724182,9.666390924681181,0.8767312467098236,1.375,-0.00390625,,0.5047454833984375,0.0,0,2,0.0
Q2.5-1.5B,prefix,50,0.8805566132068634,5.9105953879253175,0.8591990172863007,4.75,-0.00830078125,,0.667724609375,0.0,0,2,0.0
Q2.5-1.5B,prefix,75,0.8908783495426178,5.568247083526987,0.8765072822570801,7.375,-0.02197265625,,0.439300537109375,0.0,0,2,0.0
Q2.5-1.5B,prefix,100,0.9645908176898956,14.494927358299371,0.9049367308616638,3.125,-0.00830078125,,0.689208984375,0.0,0,2,0.0
Q2.5-1.5B,suffix,0,1.0,100.00000000000004,1.0,0.0,0.0,,1.00048828125,0.0,0,2,0.0
Q2.5-1.5B,suffix,10,0.969093382358551,42.38460715148369,0.9434704780578613,2.03125,0.0048828125,,0.4792633056640625,0.0,0,2,0.0
Q2.5-1.5B,suffix,25,0.9038616716861725,16.432264791303254,0.8909316062927246,5.15625,-0.001953125,,0.4529266357421875,0.0,0,2,0.0
Q2.5-1.5B,suffix,50,0.8739790618419647,5.462100540949695,0.8546918332576752,5.125,-0.00634765625,,0.43798828125,0.0,0,2,0.0
Q2.5-1.5B,suffix,75,0.885498434305191,11.909852938321084,0.8695127665996552,7.09375,-0.00244140625,,0.436981201171875,0.0,0,2,0.0
Q2.5-1.5B,suffix,100,0.9436877965927124,9.28837361118771,0.8720851838588715,8.375,-0.001953125,,0.6959228515625,0.0,0,2,0.0
