model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate,delta_entropy
claude-sonnet-4-6,0,global,interrogative,hotpot_qa,What nationality was Oliver Reed's character in the film Royal Flash?,What was the nationality of Oliver Reed's character in the film Royal Flash?,0.9773578643798828,"In the film **Royal Flash** (1975), Oliver Reed played **Otto von Bismarck**, who was German.","In the 1975 film *Royal Flash*, Oliver Reed played Otto von Bismarck, who was **German**.",30.538187672769837,0.970471739768982,,,,,0.0,0.0,0.0,,,
claude-sonnet-4-6,1,global,interrogative,hotpot_qa,Pacific Mozart Ensemble performed which German composer's Der Lindberghflug in 2002?,Which German composer’s Der Lindberghflug was performed by the Pacific Mozart Ensemble in 2002?,0.9432644844055176,"The Pacific Mozart Ensemble performed **Kurt Weill**'s *Der Lindberghflug* in 2002. (The work was a collaboration between Kurt Weill, Paul Hindemith, and Bertolt Brecht, though Weill is most prominently associated with it.)","The work **Der Lindberghflug** (The Flight of Lindbergh) was composed by **Kurt Weill** (with a libretto by Bertolt Brecht). It was a collaborative work, with Paul Hindemith also contributing to an earlier version, but the definitive version is associated with Kurt Weill.",18.046481782418805,0.8951365947723389,,,,,0.0,0.0,0.0,,,
claude-sonnet-4-6,2,global,interrogative,hotpot_qa,"Who released the song ""With or Without You"" first, Jai McDowall or U2?","Who was the first to release the song ""With or Without You,"" Jai McDowall or U2?",0.9769418835639954,"**U2** released ""With or Without You"" first. It came out in 1987 as part of their album *The Joshua Tree*. Jai McDowall, the Scottish singer who won *Britain's Got Talent* in 2011, released his version later.","**U2** was the first to release ""With or Without You."" It came out in 1987 as part of their album *The Joshua Tree*. Jai McDowall, the Scottish singer who won *Britain's Got Talent* in 2011, covered the song later.",73.6517016410827,0.9814677238464355,,,,,0.0,0.0,0.0,,,
claude-sonnet-4-6,3,global,interrogative,hotpot_qa,"What Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood?","Which Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood?",0.999820590019226,"The Kentucky county you're referring to is **Oldham County**. It has a population of approximately 60,316 and features the Lake Louisvilla (also known as Lake Louisvillea) neighborhood.","The Kentucky county you're referring to is **Oldham County**. It has a population of approximately 60,316 and includes the Lake Louisvilla neighborhood.",66.32917061445791,0.9621554017066956,,,,,0.0,0.0,0.0,,,
claude-sonnet-4-6,4,global,interrogative,hotpot_qa,"Para Hills West, South Australia lies within a city with what estimated population?","What is the estimated population of Para Hills West, South Australia?",0.9174759984016418,"Para Hills West is a suburb located within the **City of Salisbury**, which has an estimated population of approximately **158,000** people (though this figure can vary depending on the source and year of estimate).","Based on available census data, Para Hills West is a suburb in Adelaide, South Australia, with a relatively small population. According to the 2016 Australian Census, the population of Para Hills West was approximately **2,500–3,000 people**, though I'd recommend checking the Australian Bureau of Statistics (ABS) for the most current and precise figures from the 2021 Census.",11.8369067191548,0.8722332715988159,,,,,0.0,0.0,0.0,,,
claude-sonnet-4-6,5,global,interrogative,hotpot_qa,"In what year was the narrator of ""Blackadder's Christmas Carol"" born?","In what year was the narrator of ""Blackadder's Christmas Carol"" born?",1.0,"In ""Blackadder's Christmas Carol"" (1988), the narrator is Tony Robinson... but actually, let me think about this more carefully.

The narrator of the Blackadder's Christmas Carol special is not explicitly identified as a character with a birth year in the special itself. However, the narrator is voiced by **Tim McInnerny**... actually, I'm not confident about who narrated it or their character's birth year being referenced.

Could you clarify","In ""Blackadder's Christmas Carol"" (1988), the narrator is Tony Robinson... but actually, the question is about the narrator character or the actor who narrates it.

The special is narrated by **Tony Robinson** (who plays Baldrick), but the actual narrator voice in the Christmas Carol special — let me think carefully. The narrator of ""Blackadder's Christmas Carol"" is voiced by **Tim McInnerny**? No...

Actually,",42.80120151267312,0.9146660566329956,,,,,0.0,0.0,0.0,,,
claude-sonnet-4-6,6,global,interrogative,hotpot_qa,"Thomas Fitch defended John Henry Holliday when he was accused of killing men during the gunfight at the o.k. corral, when was that?",When was Thomas Fitch defending John Henry Holliday against accusations of killing men during the gunfight at the O.K. Corral?,0.943083882331848,"The gunfight at the O.K. Corral took place on **October 26, 1881**, in Tombstone, Arizona Territory.

Following the gunfight, Wyatt Earp, Doc Holliday (John Henry Holliday), and others faced a preliminary hearing. Thomas Fitch served as defense counsel for Wyatt Earp during those proceedings, which took place in **November-December 1881**. Justice","Thomas Fitch defended Doc Holliday (John Henry Holliday) during the **Spicer Hearing** in **November 1881**. This was the preliminary hearing held in Tombstone, Arizona, before Justice of the Peace Wells Spicer, following the gunfight at the O.K. Corral on October 26, 1881.",31.29833475884796,0.9118726849555968,,,,,0.0,0.0,0.0,,,
claude-sonnet-4-6,7,global,interrogative,hotpot_qa,The actor that played Gutthi on Comedy nights with Kapil Show also starred in what 2016 Punjabi film directed by Smeep Kang?,What 2016 Punjabi film directed by Smeep Kang did the actor who played Gutthi on Comedy Nights with Kapil Show also star in?,0.9492619633674622,"The character Gutthi on *Comedy Nights with Kapil* was played by **Sunil Grover**. He starred in the 2016 Punjabi film **Lahoriye**... 

Actually, let me reconsider. Sunil Grover was in the 2016 Punjabi film directed by Smeep Kang called **""Angrej""**... No.

Smeep","I need to find the actor who played Gutthi on Comedy Nights with Kapil, and then find which 2016 Punjabi film directed by Smeep Kang they starred in.

Gutthi was played by **Sunil Grover** on Comedy Nights with Kapil.

Sunil Grover starred in the 2016 Punjabi film **""Vekh Baraatan",37.574911252821984,0.8949785232543945,,,,,0.0,0.0,0.0,,,
claude-sonnet-4-6,8,global,interrogative,hotpot_qa,"Victor Varnada directed Twisted Fortune, which starred which brother of Eddie Murphy?",Who is the brother of Eddie Murphy that starred in Twisted Fortune directed by Victor Varnada?,0.922965168952942,"Victor Varnada directed **Twisted Fortune**, which starred **Charlie Murphy**, Eddie Murphy's brother.","Eddie Murphy's brother is **Charlie Murphy**, who starred in *Twisted Fortune* directed by Victor Varnado.",43.937095446369234,0.9283545017242432,,,,,0.0,0.0,0.0,,,
claude-sonnet-4-6,9,global,interrogative,hotpot_qa,"After his curacy at the village that is a suburb of Scunthorpe, who was Industrial Chaplain to the Bishop of Lincoln?",Who was the Industrial Chaplain to the Bishop of Lincoln after his curacy at the village that is a suburb of Scunthorpe?,0.9607990980148317,"I need to think about this carefully. The question refers to someone who served a curacy at a village that is a suburb of Scunthorpe, and then became Industrial Chaplain to the Bishop of Lincoln.

The villages that are suburbs of Scunthorpe include places like Brumby, Crosby, Frodingham, Bottesford, and others.

This question likely refers to **Bill Wright** or perhaps a notable clergyman associated","I need to work through this step by step.

First, I need to identify a village that is a suburb of Scunthorpe, where someone served a curacy.

Scunthorpe's suburbs include villages like Brumby, Crosby, Frodingham, Bottesford, and Yaddlethorpe, among others.

I need to find someone who:
1. Had a curacy at a village that is a suburb",31.84083503233029,0.9076250791549684,,,,,0.0,0.0,0.0,,,
