model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,jsd_drift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
L3.2-3B,global,0,1.0,100.00000000000004,0.9999999701976776,0.0,0.0,,0.999755859375,0.0,0,2,0.0
L3.2-3B,global,10,0.9370196759700775,48.785700433591856,0.9518964886665344,-1.03515625,-0.03369140625,,0.4597930908203125,0.5,1,2,0.5
L3.2-3B,global,25,0.8512561619281769,47.40695145243572,0.9294435977935791,8.6328125,-0.11505126953125,,0.4037628173828125,0.0,0,2,0.0
L3.2-3B,global,50,0.8136768043041229,31.5124928279176,0.9148065447807312,8.1484375,-0.0780029296875,,0.3570098876953125,0.0,0,2,0.0
L3.2-3B,global,75,0.808531790971756,22.591227367458927,0.9030328094959259,2.96875,-0.06982421875,,0.421905517578125,0.0,0,2,0.0
L3.2-3B,global,100,0.9303891658782958,36.624628624267245,0.9099397361278534,2.3828125,-0.04443359375,,0.7205810546875,0.0,0,2,0.0
L3.2-3B,prefix,0,1.0,100.00000000000004,0.9999999701976776,0.0,0.0,,0.999755859375,0.0,0,2,0.0
L3.2-3B,prefix,10,0.9536260664463043,62.63352983753791,0.9584077298641205,-1.57421875,-0.0289306640625,,0.880859375,0.5,1,2,0.5
L3.2-3B,prefix,25,0.9040215611457825,26.55142351168431,0.9158813059329988,3.8515625,-0.0738525390625,,0.3763885498046875,0.5,1,2,0.5
L3.2-3B,prefix,50,0.8917811512947083,30.38631959086637,0.914498507976532,4.1796875,-0.06585693359375,,0.654541015625,0.5,1,2,0.5
L3.2-3B,prefix,75,0.9190449714660645,9.570690471001608,0.8775214850902557,2.171875,-0.0677490234375,,0.5284423828125,0.0,0,2,0.0
L3.2-3B,prefix,100,0.9645907878875732,10.505999898466804,0.8726863861083984,2.0703125,-0.02978515625,,0.743408203125,0.0,0,2,0.0
L3.2-3B,suffix,0,1.0,100.00000000000004,0.9999999701976776,0.0,0.0,,0.999755859375,0.0,0,2,0.0
L3.2-3B,suffix,10,0.9668621718883514,41.63438113690144,0.9144290387630463,-1.171875,-0.0450439453125,,0.952392578125,0.0,0,2,0.0
L3.2-3B,suffix,25,0.9269944131374358,37.01248055872315,0.9239103496074677,-0.90625,-0.0616455078125,,0.43035888671875,0.5,1,2,0.5
L3.2-3B,suffix,50,0.8670871555805206,15.584253728145367,0.884088546037674,-1.40625,-0.08984375,,0.38215446472167963,0.0,0,2,0.0
L3.2-3B,suffix,75,0.8886702060699463,6.17024887474961,0.8573986291885376,2.6640625,-0.0567626953125,,0.49945068359375,0.0,0,2,0.0
L3.2-3B,suffix,100,0.9436877965927124,34.735816709770056,0.9141857326030731,1.34375,-0.0704345703125,,0.65771484375,0.0,0,2,0.0
