model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,jsd_drift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
G-2B,global,0,1.0,100.00000000000004,0.9999999701976776,0.0,0.0,,1.000244140625,0.0,0,2,0.0
G-2B,global,10,0.9192235171794891,55.26205437478938,0.9436488449573517,-0.23828125,0.03424072265625,,0.94091796875,0.0,0,2,0.0
G-2B,global,25,0.8442659080028534,15.919704637974904,0.8523627817630768,8.7275390625,0.0911865234375,,0.627197265625,0.0,0,2,0.0
G-2B,global,50,0.7868774831295013,32.586204974430046,0.882471889257431,5.5673828125,0.097900390625,,0.439208984375,0.0,0,2,0.0
G-2B,global,75,0.8390443325042725,25.962348513658227,0.886381983757019,6.1455078125,0.0576171875,,0.661865234375,0.0,0,2,0.0
G-2B,global,100,0.9303891658782958,47.482450985659426,0.9402157068252563,-0.3076171875,0.0274658203125,,0.729736328125,0.0,0,2,0.0
G-2B,prefix,0,1.0,100.00000000000004,0.9999999701976776,0.0,0.0,,1.000244140625,0.0,0,2,0.0
G-2B,prefix,10,0.9765230119228364,96.50251184812056,0.9962350726127625,0.189453125,0.0140380859375,,0.90478515625,0.0,0,2,0.0
G-2B,prefix,25,0.9077999293804169,10.027912743184892,0.8413533270359039,15.9033203125,0.04931640625,,0.759521484375,0.0,0,2,0.0
G-2B,prefix,50,0.8750883936882019,10.15293944258336,0.8603205382823944,6.0166015625,0.04736328125,,0.5654296875,0.0,0,2,0.0
G-2B,prefix,75,0.8809098601341248,13.650347110318188,0.8701589703559875,1.4599609375,0.0616455078125,,0.748779296875,0.0,0,2,0.0
G-2B,prefix,100,0.9645908176898956,55.3386571720923,0.9567209482192993,0.3017578125,0.02252197265625,,0.831298828125,0.0,0,2,0.0
G-2B,suffix,0,1.0,100.00000000000004,0.9999999701976776,0.0,0.0,,1.000244140625,0.0,0,2,0.0
G-2B,suffix,10,0.9716186225414276,94.14819427608927,0.9914526641368866,-1.4345703125,0.016357421875,,0.64501953125,0.0,0,2,0.0
G-2B,suffix,25,0.9225121438503265,38.71994661302083,0.9205309152603149,7.2822265625,0.02923583984375,,0.718017578125,0.0,0,2,0.0
G-2B,suffix,50,0.8847630321979523,2.7930722093834968,0.8426123559474945,12.8134765625,0.0458984375,,0.5599365234375,0.0,0,2,0.0
G-2B,suffix,75,0.8646058440208435,39.56053674698667,0.9108750820159912,12.0634765625,0.00555419921875,,0.690673828125,0.0,0,2,0.0
G-2B,suffix,100,0.9436877965927124,41.82348563300603,0.9179169535636902,0.3095703125,0.02471923828125,,0.648193359375,0.0,0,2,0.0
