model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
G4-E4B,global,-10,0.8649462684988976,3.104177521293455,0.7930915169417858,-17.33203125,0.38916015625,0.6788787841796875,0.0,0,16,0.0
G4-E4B,global,-8,0.867264773696661,3.85064181180263,0.8000907935202122,-12.55859375,0.33935546875,0.7397613525390625,0.0,0,16,0.0
G4-E4B,global,-6,0.871000561863184,4.29649066457007,0.8015160337090492,-11.53515625,0.32568359375,0.7481231689453125,0.0,0,16,0.0
G4-E4B,global,-4,0.8889909759163857,4.4916885967805165,0.7996994480490685,-7.2578125,0.310302734375,0.7453765869140625,0.0,0,16,0.0
G4-E4B,global,-2,0.9277999401092529,3.017613098982946,0.8043484836816788,1.421875,0.2149658203125,0.714080810546875,0.0,0,16,0.0
G4-E4B,global,0,1.0000000149011612,93.75000000000004,1.0000000037252903,0.0,0.0,0.999969482421875,0.0,0,16,0.0
G4-E4B,global,2,0.9263353422284126,4.456313694366784,0.8037499897181988,-1.1953125,0.0546875,0.84381103515625,0.0,0,16,0.0
G4-E4B,global,4,0.9069052152335644,4.12553927204011,0.8049746714532375,-5.5390625,0.1314697265625,0.6706085205078125,0.0,0,16,0.0
G4-E4B,global,6,0.8789215236902237,3.988947989219955,0.8038952685892582,-3.1953125,0.15625,0.619842529296875,0.0,0,16,0.0
G4-E4B,global,8,0.8778203837573528,3.7257545673430013,0.7991231605410576,-7.90625,0.1925048828125,0.6331329345703125,0.0,0,16,0.0
G4-E4B,global,10,0.8635805770754814,2.8915919715228067,0.8010328821837902,-6.05859375,0.1800537109375,0.522705078125,0.0,0,16,0.0
G4-E4B,prefix,-10,0.8906909637153149,4.963630653854571,0.8013923726975918,-9.83984375,0.3206787109375,0.7343292236328125,0.0,0,16,0.0
G4-E4B,prefix,-8,0.890332892537117,5.341666675519884,0.805172260850668,-2.6328125,0.28076171875,0.7208251953125,0.0,0,16,0.0
G4-E4B,prefix,-6,0.8952226750552654,4.328991936257634,0.799775268882513,-2.35546875,0.2611083984375,0.7509765625,0.0,0,16,0.0
G4-E4B,prefix,-4,0.9132031425833702,4.971674793391612,0.8062397874891758,-0.59765625,0.2576904296875,0.7684326171875,0.0,0,16,0.0
G4-E4B,prefix,-2,0.9459996744990349,4.070037691583639,0.8086722157895565,3.8359375,0.16552734375,0.742462158203125,0.0,0,16,0.0
G4-E4B,prefix,0,1.0000000149011612,93.75000000000004,1.0000000037252903,0.0,0.0,0.999969482421875,0.0,0,16,0.0
G4-E4B,prefix,2,0.9503233730792999,3.5356648978956136,0.8032307140529156,-0.3359375,0.037841796875,0.9552001953125,0.0,0,16,0.0
G4-E4B,prefix,4,0.9229813553392887,3.6840204672088555,0.8032014444470406,-1.375,0.0433349609375,0.7478485107421875,0.0,0,16,0.0
G4-E4B,prefix,6,0.8910356722772121,3.1294593789127245,0.8025495670735836,-5.34765625,0.1419677734375,0.6818695068359375,0.0,0,16,0.0
G4-E4B,prefix,8,0.8873000927269459,3.0994402312728733,0.8001731932163239,-6.2890625,0.14208984375,0.653533935546875,0.0,0,16,0.0
G4-E4B,prefix,10,0.8801500424742699,2.958851571966155,0.7971652820706367,-7.68359375,0.1495361328125,0.5612335205078125,0.0,0,16,0.0
G4-E4B,suffix,-10,0.8865559883415699,3.6284741666952236,0.7994487583637238,-10.09375,0.2998046875,0.7742156982421875,0.0,0,16,0.0
G4-E4B,suffix,-8,0.8927233181893826,4.757706166466472,0.8070726245641708,-6.34765625,0.2503662109375,0.7995147705078125,0.0,0,16,0.0
G4-E4B,suffix,-6,0.8978350982069969,4.452088910332808,0.8078553229570389,-4.87890625,0.23779296875,0.81256103515625,0.0,0,16,0.0
G4-E4B,suffix,-4,0.9135306812822819,3.6503504897768364,0.8054701536893845,-4.25390625,0.2064208984375,0.834564208984375,0.0,0,16,0.0
G4-E4B,suffix,-2,0.9586566053330898,4.894736853606767,0.8045147359371185,-3.828125,0.0660400390625,0.965240478515625,0.0,0,16,0.0
G4-E4B,suffix,0,1.0000000149011612,93.75000000000004,1.0000000037252903,0.0,0.0,0.999969482421875,0.0,0,16,0.0
G4-E4B,suffix,2,0.960153128951788,3.158501811919756,0.8026746511459351,-2.1796875,0.0823974609375,0.955047607421875,0.0,0,16,0.0
G4-E4B,suffix,4,0.9265744872391224,3.2521590209984357,0.8023538030683994,-8.41796875,0.1536865234375,0.856719970703125,0.0,0,16,0.0
G4-E4B,suffix,6,0.899690005928278,4.254537844503248,0.8028801642358303,-8.46484375,0.19970703125,0.7979736328125,0.0,0,16,0.0
G4-E4B,suffix,8,0.8959430828690529,4.153986687871851,0.8032934479415417,-8.87890625,0.207275390625,0.79791259765625,0.0,0,16,0.0
G4-E4B,suffix,10,0.8890741653740406,4.456666213654875,0.8068639189004898,-10.5234375,0.198486328125,0.736968994140625,0.0,0,16,0.0
