model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
Q3.5-9B,global,-10,0.8649462684988976,29.016169897463683,0.8904839381575584,48.734375,0.07861328125,0.76025390625,0.0625,1,16,0.0625
Q3.5-9B,global,-8,0.867264773696661,29.322701708136844,0.8961412571370602,46.859375,0.06610107421875,0.796630859375,0.0,0,16,0.0
Q3.5-9B,global,-6,0.871000561863184,30.86863177728742,0.8994115181267262,46.6875,0.0653076171875,0.794189453125,0.0,0,16,0.0
Q3.5-9B,global,-4,0.8889909759163857,30.304154349744614,0.8967757485806942,45.125,0.06341552734375,0.79833984375,0.0625,1,16,0.0625
Q3.5-9B,global,-2,0.9277999401092529,39.492054564685084,0.92121971398592,40.59375,0.03387451171875,0.817138671875,0.0,0,16,0.0
Q3.5-9B,global,0,1.0000000149011612,100.00000000000004,1.0,0.0,0.0,1.001708984375,0.0,0,16,0.0
Q3.5-9B,global,2,0.9263353422284126,48.21607670625335,0.931300763040781,12.2734375,0.0185546875,0.94140625,0.5,8,16,0.5
Q3.5-9B,global,4,0.9069052152335644,39.43959569980904,0.9183641634881496,20.53125,0.02191162109375,0.920654296875,0.6875,11,16,0.6875
Q3.5-9B,global,6,0.8789215236902237,32.212973735763576,0.9003136716783047,27.375,0.02392578125,0.900146484375,0.75,12,16,0.75
Q3.5-9B,global,8,0.8778203837573528,32.339213262448716,0.8934350349009037,29.203125,0.02447509765625,0.896728515625,1.0,16,16,1.0
Q3.5-9B,global,10,0.8635805770754814,30.519413282173353,0.8953029029071331,34.734375,0.0333251953125,0.882568359375,0.9375,15,16,0.9375
Q3.5-9B,prefix,-10,0.8906909637153149,30.067621965067616,0.8920902647078037,42.015625,0.06787109375,0.79736328125,0.0,0,16,0.0
Q3.5-9B,prefix,-8,0.890332892537117,33.899291084194616,0.9063523039221764,42.875,0.06689453125,0.811767578125,0.0,0,16,0.0
Q3.5-9B,prefix,-6,0.8952226750552654,35.250738066278274,0.9073976911604404,41.78125,0.05841064453125,0.81591796875,0.0,0,16,0.0
Q3.5-9B,prefix,-4,0.9132031425833702,32.37439573938716,0.9025195203721523,40.765625,0.0582275390625,0.826171875,0.0,0,16,0.0
Q3.5-9B,prefix,-2,0.9459996744990349,43.21154798399612,0.9260218888521194,38.0625,0.0345458984375,0.83544921875,0.0,0,16,0.0
Q3.5-9B,prefix,0,1.0000000149011612,100.00000000000004,1.0,0.0,0.0,1.001708984375,0.0,0,16,0.0
Q3.5-9B,prefix,2,0.9503233730792999,53.03572706020013,0.941689133644104,6.234375,0.00469970703125,0.957275390625,0.0625,1,16,0.0625
Q3.5-9B,prefix,4,0.9229813553392887,44.31267880521913,0.9272982962429523,13.2734375,0.01971435546875,0.930419921875,0.4375,7,16,0.4375
Q3.5-9B,prefix,6,0.8910356722772121,34.73502561715846,0.9049889743328094,21.65625,0.021240234375,0.905517578125,0.5,8,16,0.5
Q3.5-9B,prefix,8,0.8873000927269459,33.13896997216371,0.899340782314539,22.71875,0.02325439453125,0.902587890625,0.25,4,16,0.25
Q3.5-9B,prefix,10,0.8801500424742699,36.533554434466936,0.9114809334278107,27.03125,0.03240966796875,0.888671875,0.9375,15,16,0.9375
Q3.5-9B,suffix,-10,0.8865559883415699,31.23432510308764,0.896201241761446,43.359375,0.06134033203125,0.846435546875,0.0,0,16,0.0
Q3.5-9B,suffix,-8,0.8927233181893826,33.08124429383651,0.8995605893433094,39.453125,0.04718017578125,0.8818359375,0.0,0,16,0.0
Q3.5-9B,suffix,-6,0.8978350982069969,31.392826022138543,0.8979505561292171,39.765625,0.04736328125,0.88037109375,0.0,0,16,0.0
Q3.5-9B,suffix,-4,0.9135306812822819,34.07855465358338,0.9024109542369843,36.5,0.04052734375,0.893798828125,0.0,0,16,0.0
Q3.5-9B,suffix,-2,0.9586566053330898,52.76232622039122,0.9389576427638531,13.88671875,0.01141357421875,0.953125,0.0,0,16,0.0
Q3.5-9B,suffix,0,1.0000000149011612,100.00000000000004,1.0,0.0,0.0,1.001708984375,0.0,0,16,0.0
Q3.5-9B,suffix,2,0.960153128951788,51.28453547977613,0.9379906095564365,10.80078125,0.0174560546875,0.96435546875,0.5,8,16,0.5
Q3.5-9B,suffix,4,0.9265744872391224,46.12681959683873,0.9281050525605679,17.8046875,0.02288818359375,0.9423828125,0.875,14,16,0.875
Q3.5-9B,suffix,6,0.899690005928278,38.343153366045776,0.9078065007925034,21.40625,0.0255126953125,0.927001953125,0.8125,13,16,0.8125
Q3.5-9B,suffix,8,0.8959430828690529,36.01682673249418,0.8983930721879005,21.984375,0.028076171875,0.922119140625,0.625,10,16,0.625
Q3.5-9B,suffix,10,0.8890741653740406,31.447749758130218,0.8884185962378979,26.375,0.0379638671875,0.9091796875,1.0,16,16,1.0
