model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
L3.1-8B,global,-10,0.888050239533186,16.288230866352084,0.8817997500300407,3.603515625,0.0263671875,0.655242919921875,0.25,4,16,0.25
L3.1-8B,global,-8,0.8913266845047474,11.297222209347574,0.869794275611639,5.57421875,0.017547607421875,0.68145751953125,0.0,0,16,0.0
L3.1-8B,global,-6,0.8955195248126984,10.564620528417207,0.8676876835525036,5.59814453125,0.0100555419921875,0.680023193359375,0.0,0,16,0.0
L3.1-8B,global,-4,0.9129651263356209,21.03604230016084,0.8925726860761642,6.00634765625,0.004241943359375,0.700164794921875,0.0,0,16,0.0
L3.1-8B,global,-2,0.953335102647543,35.13317560866465,0.9067373275756836,1.40234375,0.071136474609375,0.6762542724609375,0.0,0,16,0.0
L3.1-8B,global,0,0.9999999850988388,100.00000000000004,0.9999999962747097,0.0,0.0,0.99981689453125,0.0,0,16,0.0
L3.1-8B,global,2,0.9496558085083961,53.145094337858296,0.938483215868473,0.760498046875,0.012603759765625,0.907867431640625,0.0,0,16,0.0
L3.1-8B,global,4,0.9373595900833607,30.039878529592023,0.9079645462334156,3.69482421875,-0.0023651123046875,0.774871826171875,0.0,0,16,0.0
L3.1-8B,global,6,0.906859528273344,23.279733751598854,0.8926461786031723,6.26611328125,-0.0432586669921875,0.721954345703125,0.0,0,16,0.0
L3.1-8B,global,8,0.905231948941946,21.79779918260659,0.8927418738603592,8.00634765625,-0.051116943359375,0.700531005859375,0.125,2,16,0.125
L3.1-8B,global,10,0.892302718013525,19.782903107342282,0.8912168480455875,8.05029296875,-0.019622802734375,0.621551513671875,0.4375,7,16,0.4375
L3.1-8B,prefix,-10,0.916380986571312,22.917592842052745,0.9059342369437218,4.17333984375,0.011688232421875,0.712249755859375,0.0,0,16,0.0
L3.1-8B,prefix,-8,0.915250726044178,18.291843836783425,0.8930269405245781,6.05419921875,-0.0420989990234375,0.709442138671875,0.0,0,16,0.0
L3.1-8B,prefix,-6,0.9165540896356106,15.684318472092015,0.8832883648574352,5.40185546875,-0.0510711669921875,0.711212158203125,0.0,0,16,0.0
L3.1-8B,prefix,-4,0.9393375031650066,27.18617014094887,0.9169971831142902,5.52001953125,-0.0128326416015625,0.758544921875,0.0,0,16,0.0
L3.1-8B,prefix,-2,0.9679057858884335,67.38186554001437,0.9669433087110519,0.51513671875,0.0751800537109375,0.75927734375,0.0,0,16,0.0
L3.1-8B,prefix,0,0.9999999850988388,100.00000000000004,0.9999999962747097,0.0,0.0,0.99981689453125,0.0,0,16,0.0
L3.1-8B,prefix,2,0.9662378951907158,79.82298373445563,0.9797213971614838,-0.88525390625,-0.0079345703125,0.948883056640625,0.0,0,16,0.0
L3.1-8B,prefix,4,0.9494406096637249,47.98990266983215,0.9460505843162537,1.8349609375,-0.00689697265625,0.82733154296875,0.0625,1,16,0.0625
L3.1-8B,prefix,6,0.9168796800076962,39.69739024442198,0.9292606376111507,5.24853515625,-0.0479278564453125,0.75299072265625,0.0625,1,16,0.0625
L3.1-8B,prefix,8,0.9140863716602325,39.69739024442198,0.929203774780035,6.05615234375,-0.051483154296875,0.74371337890625,0.0,0,16,0.0
L3.1-8B,prefix,10,0.906008817255497,30.012942099700457,0.9153835661709309,6.93115234375,-0.024078369140625,0.664581298828125,0.375,6,16,0.375
L3.1-8B,suffix,-10,0.9115969017148018,16.56419119391929,0.88666882365942,5.75439453125,0.1298675537109375,0.6533203125,0.0,0,16,0.0
L3.1-8B,suffix,-8,0.9187133051455021,23.270877737290213,0.8942139185965061,5.28857421875,0.109283447265625,0.725341796875,0.0,0,16,0.0
L3.1-8B,suffix,-6,0.9223170951008797,24.94472322503137,0.8926361575722694,6.16162109375,0.0960235595703125,0.733001708984375,0.0,0,16,0.0
L3.1-8B,suffix,-4,0.9388536214828491,21.957686331894003,0.898972287774086,6.16943359375,0.0843963623046875,0.78009033203125,0.0,0,16,0.0
L3.1-8B,suffix,-2,0.9741844199597836,66.39999925682591,0.9574037827551365,0.41455078125,0.0114288330078125,0.93621826171875,0.0,0,16,0.0
L3.1-8B,suffix,0,0.9999999850988388,100.00000000000004,0.9999999962747097,0.0,0.0,0.99981689453125,0.0,0,16,0.0
L3.1-8B,suffix,2,0.9782161191105843,65.32101440210991,0.9509964324533939,2.002685546875,-0.030487060546875,0.954620361328125,0.0,0,16,0.0
L3.1-8B,suffix,4,0.9528141655027866,33.611902784941975,0.918363593518734,0.546875,-0.026824951171875,0.860107421875,0.0,0,16,0.0
L3.1-8B,suffix,6,0.9257288984954357,40.049283466030786,0.9187393225729465,0.218017578125,-0.0277252197265625,0.863189697265625,0.0,0,16,0.0
L3.1-8B,suffix,8,0.9215928539633751,40.19431235153235,0.9187891483306885,0.4482421875,-0.02655029296875,0.867279052734375,0.0,0,16,0.0
L3.1-8B,suffix,10,0.9107635319232941,25.347032112021164,0.9034445658326149,1.53515625,-0.023773193359375,0.80023193359375,0.0625,1,16,0.0625
