model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
L3.1-8B,global,0,0.9999999813735485,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,global,1,0.9811321124434471,88.53708269301495,0.977848369628191,0.479248046875,0.027923583984375,0.996978759765625
L3.1-8B,global,5,0.9405485428869724,78.6264465766205,0.9538257792592049,0.9112548828125,0.03533935546875,0.98907470703125
L3.1-8B,global,20,0.8543713465332985,67.01912162987495,0.9111448004841805,-0.1773681640625,0.0066680908203125,0.9674072265625
L3.1-8B,global,50,0.758095633238554,60.94162612345903,0.8576822429895401,-1.3907470703125,0.0082244873046875,0.94866943359375
L3.1-8B,global,100,0.7062640227377415,56.40190886911907,0.8039377965033054,-1.660400390625,0.00815582275390625,0.9305419921875
L3.1-8B,prefix,0,0.9999999813735485,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,prefix,1,0.9999999739229679,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,prefix,5,0.9999999739229679,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,prefix,20,0.9999999739229679,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,prefix,50,0.9999999739229679,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,prefix,100,0.9999999739229679,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,suffix,0,0.9999999813735485,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,suffix,1,0.9999999739229679,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,suffix,5,0.9999999739229679,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,suffix,20,0.9999999739229679,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,suffix,50,0.9999999739229679,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
L3.1-8B,suffix,100,0.9999999739229679,100.00000000000004,0.9999999850988388,0.0,0.0,0.99993896484375
