model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,jsd_drift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
G-7B,global,-10,0.8773961821570992,2.6741444138094126,0.836156721226871,28.242584228515625,-0.2879815101623535,,0.23299121856689453,0.0,0,128,0.0
G-7B,global,-8,0.882778778206557,2.6399840324898807,0.8386640530079603,23.943756103515625,-0.24134397506713867,,0.2768425941467285,0.0,0,128,0.0
G-7B,global,-6,0.885994375217706,2.5860362003580155,0.8372707846574485,19.118804931640625,-0.22523164749145508,,0.26931071281433105,0.0,0,128,0.0
G-7B,global,-4,0.9033267586492002,5.699543848190105,0.8528295690193772,8.688995361328125,-0.18148088455200195,,0.2731168270111084,0.0,0,128,0.0
G-7B,global,-2,0.9421983468346298,25.082620608365495,0.8989307046867907,3.518402099609375,-0.11155509948730469,,0.44916820526123047,0.0,0,128,0.0
G-7B,global,0,1.0000000041909516,100.00000000000004,0.9999999953433871,0.0,0.0,,1.0000381469726562,0.0,0,128,0.0
G-7B,global,2,0.9295243471860886,48.2162000078699,0.927576704416424,0.482269287109375,-0.044866085052490234,,0.49549269676208496,0.0,0,128,0.0
G-7B,global,4,0.9215914444066584,31.129516296046344,0.9022598108276725,4.167144775390625,-0.07174301147460938,,0.3510568141937256,0.0078125,1,128,0.0078125
G-7B,global,6,0.894620368257165,27.238464165107125,0.8992762151174247,5.621429443359375,-0.12971210479736328,,0.2971456050872803,0.0078125,1,128,0.0078125
G-7B,global,8,0.8924016044475138,27.294500226981743,0.8996779373846948,7.212799072265625,-0.1457500457763672,,0.27062511444091797,0.015625,2,128,0.015625
G-7B,global,10,0.8804060607217252,23.808868035217657,0.8870796728879213,6.962066650390625,-0.13893365859985352,,0.2655763626098633,0.0,0,128,0.0
G-7B,prefix,-10,0.9016844434663653,5.057202553008866,0.8460145820863545,12.512847900390625,-0.21207237243652344,,0.3848133087158203,0.0,0,128,0.0
G-7B,prefix,-8,0.9026169707067311,12.893898639708885,0.8698945706710219,8.800308227539062,-0.14347600936889648,,0.4023672342300415,0.0,0,128,0.0
G-7B,prefix,-6,0.9030965506099164,12.937991902319547,0.8729743645526469,6.476348876953125,-0.1292881965637207,,0.4250466823577881,0.0,0,128,0.0
G-7B,prefix,-4,0.925831179600209,26.633638940858127,0.8926139124669135,5.33294677734375,-0.12448978424072266,,0.48441410064697266,0.0,0,128,0.0
G-7B,prefix,-2,0.9583446998149157,33.05474622267979,0.9157235221937299,3.581146240234375,-0.07159829139709473,,0.6958026885986328,0.0,0,128,0.0
G-7B,prefix,0,1.0000000041909516,100.00000000000004,0.9999999953433871,0.0,0.0,,1.0000381469726562,0.0,0,128,0.0
G-7B,prefix,2,0.9520512167364359,55.86799347547751,0.9431481412611902,0.98974609375,-0.03749656677246094,,0.7628746032714844,0.0,0,128,0.0
G-7B,prefix,4,0.9334751875139773,41.39074851473469,0.9229790917597711,3.2613563537597656,-0.0431666374206543,,0.5378408432006836,0.0,0,128,0.0
G-7B,prefix,6,0.9032868375070393,33.74593532903191,0.910354183986783,5.450897216796875,-0.10376787185668945,,0.3749656677246094,0.0078125,1,128,0.0078125
G-7B,prefix,8,0.9003636026754975,31.53999160788948,0.9056272022426128,5.741668701171875,-0.10956573486328125,,0.37352943420410156,0.0,0,128,0.0
G-7B,prefix,10,0.8923069052398205,35.23820457164148,0.9124798909761012,6.196441650390625,-0.1382460594177246,,0.36594390869140625,0.015625,2,128,0.015625
G-7B,suffix,-10,0.8974537965841591,1.5295448562673375,0.8334177038632333,31.440582275390625,-0.24350881576538086,,0.24584579467773438,0.0,0,128,0.0
G-7B,suffix,-8,0.9054285231977701,12.823736225035242,0.8582542138174176,13.04315185546875,-0.16675233840942383,,0.326039582490921,0.0,0,128,0.0
G-7B,suffix,-6,0.9080165871419013,32.424947139571664,0.904703117441386,9.9112548828125,-0.13952207565307617,,0.3080925941467285,0.0,0,128,0.0
G-7B,suffix,-4,0.9225760526023805,42.153632962202835,0.9268419360741973,6.26904296875,-0.07857799530029297,,0.37532711029052734,0.0,0,128,0.0
G-7B,suffix,-2,0.961896491702646,63.43845424331038,0.9588505113497376,3.88665771484375,-0.0382232666015625,,0.7703895568847656,0.0,0,128,0.0
G-7B,suffix,0,1.0000000041909516,100.00000000000004,0.9999999953433871,0.0,0.0,,1.0000381469726562,0.0,0,128,0.0
G-7B,suffix,2,0.9655620693229139,56.090426709693574,0.9411330064758658,1.0404510498046875,-0.028294086456298828,,0.6512885093688965,0.0078125,1,128,0.0078125
G-7B,suffix,4,0.9356397264637053,42.406265791614146,0.924139051232487,1.62261962890625,-0.05610084533691406,,0.4176321029663086,0.0,0,128,0.0
G-7B,suffix,6,0.9103250401094556,31.058364097401704,0.9028777964413166,3.086822509765625,-0.10515928268432617,,0.2974872589111328,0.0078125,1,128,0.0078125
G-7B,suffix,8,0.9066156540066004,28.83899218875066,0.8980768024921417,3.424163818359375,-0.11075925827026367,,0.2863081395626068,0.0,0,128,0.0
G-7B,suffix,10,0.8949436261318624,20.953806701917934,0.8836945560760796,4.684661865234375,-0.14611244201660156,,0.2579345703125,0.0,0,128,0.0
