model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
G-7B,global,-10,0.8805632255971432,2.4644837679288827,0.8357446193695068,26.764907836914062,-0.07927894592285156,0.798126220703125,0.0,0,16,0.0
G-7B,global,-8,0.8833330012857914,2.143513634771882,0.8333169408142567,14.563247680664062,-0.06664466857910156,0.80731201171875,0.0,0,16,0.0
G-7B,global,-6,0.8873738758265972,4.354702085910293,0.8409033715724945,8.615005493164062,-0.05465507507324219,0.82568359375,0.0,0,16,0.0
G-7B,global,-4,0.9052863717079163,27.902992545812037,0.8897195607423782,2.1768951416015625,-0.04102134704589844,0.920562744140625,0.0,0,16,0.0
G-7B,global,-2,0.9468652680516243,47.7840890076565,0.9253060184419155,4.0652008056640625,-0.06214714050292969,0.957916259765625,0.0,0,16,0.0
G-7B,global,0,0.9999999962747097,100.00000000000004,1.0,0.0,0.0,0.999847412109375,0.0,0,16,0.0
G-7B,global,2,0.9405570402741432,48.733512342721305,0.9298259802162647,-2.0583343505859375,-0.008779525756835938,0.976226806640625,0.0,0,16,0.0
G-7B,global,4,0.9266189225018024,39.47014960357204,0.914645615965128,-0.2848968505859375,0.019330978393554688,0.9534912109375,0.0,0,16,0.0
G-7B,global,6,0.898324504494667,34.63423857270281,0.9016346521675587,0.7756500244140625,-0.012914657592773438,0.93646240234375,0.0625,1,16,0.0625
G-7B,global,8,0.8961260169744492,28.250453037546897,0.8949015997350216,2.1775054931640625,-0.026552200317382812,0.92333984375,0.0625,1,16,0.0625
G-7B,global,10,0.8839566148817539,24.31965945216017,0.8854980506002903,3.2229156494140625,0.03743934631347656,0.893280029296875,0.0,0,16,0.0
G-7B,prefix,-10,0.907430924475193,29.61415970720129,0.8983338549733162,3.4797515869140625,-0.03840446472167969,0.830718994140625,0.0,0,16,0.0
G-7B,prefix,-8,0.9067522771656513,49.03241623312317,0.9327423460781574,4.3241119384765625,-0.029588699340820312,0.933807373046875,0.0,0,16,0.0
G-7B,prefix,-6,0.90679881721735,52.529883508263154,0.9372763372957706,2.6327667236328125,-0.025049209594726562,0.95672607421875,0.0,0,16,0.0
G-7B,prefix,-4,0.9298138916492462,53.82134919308908,0.9407119527459145,3.2312164306640625,-0.014524459838867188,0.963165283203125,0.0,0,16,0.0
G-7B,prefix,-2,0.9616884104907513,60.532156762414914,0.9518224038183689,6.4666900634765625,-0.04847526550292969,0.979583740234375,0.0,0,16,0.0
G-7B,prefix,0,0.9999999962747097,100.00000000000004,1.0,0.0,0.0,0.999847412109375,0.0,0,16,0.0
G-7B,prefix,2,0.9588225595653057,61.277648324131135,0.952595978975296,0.4620513916015625,-0.028982162475585938,0.9881591796875,0.0,0,16,0.0
G-7B,prefix,4,0.9398515708744526,51.682043961520776,0.9411111250519753,-1.9264984130859375,0.012498855590820312,0.96649169921875,0.0,0,16,0.0
G-7B,prefix,6,0.9075472094118595,51.70390328270218,0.9363754689693451,-0.9155120849609375,-0.0014705657958984375,0.940155029296875,0.0,0,16,0.0
G-7B,prefix,8,0.9035547375679016,51.59769813923938,0.9366750679910183,-0.4084320068359375,-0.0017795562744140625,0.937774658203125,0.0,0,16,0.0
G-7B,prefix,10,0.8968393169343472,43.421963503395276,0.9241951294243336,-1.4181976318359375,-0.021684646606445312,0.91668701171875,0.0,0,16,0.0
G-7B,suffix,-10,0.9022413715720177,2.8613365586724897,0.8367274515330791,14.415298461914062,-0.05793571472167969,0.81304931640625,0.0,0,16,0.0
G-7B,suffix,-8,0.9094698987901211,33.609842645699985,0.8947327099740505,3.0742034912109375,-0.0426025390625,0.955474853515625,0.0,0,16,0.0
G-7B,suffix,-6,0.9135584495961666,34.724571618543685,0.9016789011657238,3.0210418701171875,-0.04180145263671875,0.9683837890625,0.0,0,16,0.0
G-7B,suffix,-4,0.9293714947998524,42.20152432394072,0.9118810445070267,1.3874053955078125,-0.030103683471679688,0.980926513671875,0.0,0,16,0.0
G-7B,suffix,-2,0.9642535820603371,69.88533099700587,0.9588842615485191,3.9692840576171875,-0.03930473327636719,0.993621826171875,0.0,0,16,0.0
G-7B,suffix,0,0.9999999962747097,100.00000000000004,1.0,0.0,0.0,0.999847412109375,0.0,0,16,0.0
G-7B,suffix,2,0.9734267815947533,68.83047543278278,0.9537021480500698,0.2036895751953125,-0.008207321166992188,0.99359130859375,0.0,0,16,0.0
G-7B,suffix,4,0.942832563072443,38.93941720653271,0.9085477814078331,-0.6356048583984375,-0.0048160552978515625,0.974090576171875,0.0625,1,16,0.0625
G-7B,suffix,6,0.915290642529726,37.03269447388265,0.8892927505075932,0.7942047119140625,0.0035343170166015625,0.945587158203125,0.0,0,16,0.0
G-7B,suffix,8,0.9112066440284252,36.65836350046473,0.8903982266783714,0.9784088134765625,0.0068454742431640625,0.943328857421875,0.0,0,16,0.0
G-7B,suffix,10,0.900650180876255,20.911683235688148,0.8786769807338715,5.1760406494140625,-0.015012741088867188,0.912811279296875,0.0,0,16,0.0
