model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate,delta_entropy
gemini-2.5-flash,0,global,0,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,What general name is given to a rotating star which emits a regular beat of radiation?,1.0000001192092896,The,The general,0.0,0.8907971978187561,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,1,global,0,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""","""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""",1.0000001192092896,The Gilbert and Sullivan,The Gilbert and Sullivan,100.00000000000004,0.9999999403953552,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,2,global,0,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,1.0,The English cricketer who,The English cricketer who,100.00000000000004,1.0000001192092896,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,3,global,0,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,1.0,...**,...**,100.00000000000004,1.000000238418579,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,4,global,0,trivia_qa,Who is the patron saint of dancers?,Who is the patron saint of dancers?,1.0,The patron saint of,The,0.0,0.7987274527549744,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,5,global,0,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?","Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?",1.0,The,The,0.0,0.9999998211860656,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,6,global,0,trivia_qa,The fortified wine drink Sherry is named after what town?,The fortified wine drink Sherry is named after what town?,0.9999998211860656,Jerez de,Jerez de,0.0,1.0,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,7,global,0,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,The nickname for Dumfries became the name of which Scottish football club?,1.0,The nickname for Dum,The nickname for Dum,100.00000000000004,1.0,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,8,global,0,trivia_qa,The revolutionary group the Sandinistas were active in which country?,The revolutionary group the Sandinistas were active in which country?,1.0,The Sandinistas were active in **Nicaragua**.,The Sandinistas were active in **Nicaragua**.,100.00000000000004,1.0,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,9,global,0,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,1.0,The Conservative candidate,The Conservative candidate,0.0,0.9999998807907104,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,10,global,0,trivia_qa,"""Who said, To err is human but it feels divine?""""""","""Who said, To err is human but it feels divine?""""""",1.0,"The phrase ""","The phrase """,0.0,0.9999999403953552,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,11,global,0,trivia_qa,"When Mr Benn was looking for an adventure, what type of shop did he visit?","When Mr Benn was looking for an adventure, what type of shop did he visit?",1.0,Mr.,Mr.,0.0,0.9999998807907104,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,12,global,0,trivia_qa,What was made and repaired by a Wainwright?,What was made and repaired by a Wainwright?,0.9999999403953552,A Wainwright was a,A Wainwright was,0.0,0.9751406311988832,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,13,global,0,trivia_qa,"The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?","The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?",1.0000001192092896,The War of,The War of,0.0,1.0,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,14,global,0,trivia_qa,What city will host the 2016 Olympics?,What city will host the 2016 Olympics?,0.9999999403953552,The city,The city,0.0,0.9999997615814208,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,15,global,0,trivia_qa,Mount Entoto is the highest peak overlooking which African capital city?,Mount Entoto is the highest peak overlooking which African capital city?,1.0,Mount Ent,Mount Ent,0.0,0.9999999403953552,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,0,global,1,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,What general name is given to a rotating star which  emits a regular beat of radiation?,0.9810003042221068,The general,The general name,0.0,0.8870093822479248,,,,0.0,0.0,-0.018999814987182728,-0.003787815570831299,,0.0,
gemini-2.5-flash,1,global,1,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""","""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?"" ",1.0,The,That,0.0,0.9997068643569946,,,,0.0,-100.00000000000004,-1.1920928955078125e-07,-0.0002930760383605957,,0.0,
gemini-2.5-flash,2,global,1,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,Which English cricketer had figures for bowling 10 for 53  against Australia 1956?,0.9828307628631592,The English cricketer who,The English,0.0,0.8308805227279663,,,,0.0,-100.00000000000004,-0.01716923713684082,-0.16911959648132324,,0.0,
gemini-2.5-flash,3,global,1,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,Wolf Mankowitz wrote the 1953 novel  ‘A Kid For Two….’what’?,0.9833686351776124,...**,...**,100.00000000000004,1.000000238418579,,,,0.0,0.0,-0.016631364822387584,0.0,,0.0,
gemini-2.5-flash,4,global,1,trivia_qa,Who is the patron saint of dancers?,Who  is the patron saint of dancers?,0.9811296463012696,The patron saint of,The patron saint,0.0,0.9320412874221802,,,,0.0,0.0,-0.018870353698730358,0.1333138346672058,,0.0,
gemini-2.5-flash,5,global,1,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?","Published on Feb 21, 1848, which two authors were responsible for the  Communist Manifesto?",0.9840612411499025,The,The two authors responsible,15.97357760615681,0.8411149382591248,,,,0.0,15.97357760615681,-0.015938758850097545,-0.1588848829269408,,0.0,
gemini-2.5-flash,6,global,1,trivia_qa,The fortified wine drink Sherry is named after what town?,The fortified wine drink  Sherry is named after what town?,0.9705922603607178,Jerez de,Sherry is named,0.0,0.7738811373710632,,,,0.0,0.0,-0.02940756082534779,-0.22611886262893677,,0.0,
gemini-2.5-flash,7,global,1,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,The  nickname for Dumfries became the name of which Scottish football club?,0.991325318813324,The nickname,The nickname for Dum,31.947155212313625,0.9138604998588562,,,,0.0,-68.05284478768641,-0.008674681186676025,-0.0861395001411438,,0.0,
gemini-2.5-flash,8,global,1,trivia_qa,The revolutionary group the Sandinistas were active in which country?,The revolutionary group the Sandinistas were active in which country? ,1.0,The Sandinistas were active in **Nicaragua**.,The Sandinistas were active in **Nicaragua**.,100.00000000000004,1.0,,,,0.0,0.0,0.0,0.0,,0.0,
gemini-2.5-flash,9,global,1,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Who was the conservative  candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,0.9893486499786376,The Conservative candidate,The Conservative candidate,0.0,0.9999998807907104,,,,0.0,0.0,-0.010651350021362416,0.0,,0.0,
gemini-2.5-flash,10,global,1,trivia_qa,"""Who said, To err is human but it feels divine?""""""","""Who said, To  err is human but it feels divine?""""""",0.9708945751190186,That's a,"The full quote,",0.0,0.8183541893959045,,,,0.0,0.0,-0.029105424880981445,-0.18164575099945068,,0.0,
gemini-2.5-flash,11,global,1,trivia_qa,"When Mr Benn was looking for an adventure, what type of shop did he visit?","When Mr Benn was looking for an adventure,  what type of shop did he visit?",0.987145185470581,Mr.,Mr,0.0,0.9604409337043762,,,,0.0,0.0,-0.012854814529418945,-0.03955894708633423,,0.0,
gemini-2.5-flash,12,global,1,trivia_qa,What was made and repaired by a Wainwright?,What was made  and repaired by a Wainwright?,0.977968454360962,A Wainwright was,A Wainwright was a,59.460355750136046,0.9751406311988832,,,,0.0,59.460355750136046,-0.0220314860343932,0.0,,0.0,
gemini-2.5-flash,13,global,1,trivia_qa,"The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?","The War of the Triple Alliance (1864 - 1870) was fought between the  allied countries of Argentina, Brazil, and Uruguay and which other country?",0.9844295978546144,The War of,The,0.0,0.8439112305641174,,,,0.0,0.0,-0.015570521354675182,-0.15608876943588257,,0.0,
gemini-2.5-flash,14,global,1,trivia_qa,What city will host the 2016 Olympics?,What city will host  the 2016 Olympics?,0.9699416756629944,The city that hosted,The city that hosted,100.00000000000004,0.9999999403953552,,,,0.0,100.00000000000004,-0.03005826473236084,1.7881393443719418e-07,,0.0,
gemini-2.5-flash,15,global,1,trivia_qa,Mount Entoto is the highest peak overlooking which African capital city?,Mount Entoto is the  highest peak overlooking which African capital city?,0.9891334176063538,Mount Entoto,Mount,0.0,0.8479220867156982,,,,0.0,0.0,-0.01086658239364624,-0.15207785367965698,,0.0,
gemini-2.5-flash,0,global,5,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?, What  general name is  given   to a rotating star which emits a regular beat of radiation? ,0.9536922574043274,The general,The general name given,31.947155212313625,0.8617590069770813,,,,0.0,31.947155212313625,-0.04630786180496216,-0.029038190841674805,,0.0,
gemini-2.5-flash,1,global,5,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""","""Which  Gilbert and   Sullivan operetta is sub  titled  'The Witches Curse""""?""",0.9340434670448304,The,There is,0.0,0.9067846536636353,,,,0.0,-100.00000000000004,-0.06595665216445912,-0.09321528673171997,,0.0,
gemini-2.5-flash,2,global,5,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?, Which  English cricketer had figures for  bowling  10 for   53 against Australia 1956?,0.9247437715530396,The English,The English,0.0,1.000000238418579,,,,0.0,-100.00000000000004,-0.07525622844696045,1.1920928955078125e-07,,0.0,
gemini-2.5-flash,3,global,5,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?, Wolf   Mankowitz  wrote the 1953  novel ‘A  Kid For Two….’what’?,0.9339170455932616,...**,...**Farth,75.98356856515926,0.9084595441818236,,,,0.0,-24.016431434840783,-0.06608295440673839,-0.09154069423675548,,0.0,
gemini-2.5-flash,4,global,5,trivia_qa,Who is the patron saint of dancers?,Who   is  the patron   saint of dancers?,0.8955669403076172,The,The,0.0,0.9999998211860656,,,,0.0,0.0,-0.10443305969238281,0.2012723684310912,,0.0,
gemini-2.5-flash,5,global,5,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?","Published on Feb 21, 1848, which  two authors  were responsible  for the  Communist  Manifesto?",0.9507812857627868,The,The two authors,0.0,0.8456830978393555,,,,0.0,0.0,-0.049218714237213246,-0.1543167233467101,,0.0,
gemini-2.5-flash,6,global,5,trivia_qa,The fortified wine drink Sherry is named after what town?, The  fortified wine drink  Sherry is named after  what  town? ,0.9239521622657776,Sher,Sherry is named,0.0,0.8009452819824219,,,,0.0,0.0,-0.07604765892028797,-0.19905471801757812,,0.0,
gemini-2.5-flash,7,global,5,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,The nickname for  Dumfries became   the name of which Scottish  football  club?,0.9396819472312928,The nickname,The nickname for,0.0,0.9254933595657348,,,,0.0,-100.00000000000004,-0.060318052768707164,-0.07450664043426525,,0.0,
gemini-2.5-flash,8,global,5,trivia_qa,The revolutionary group the Sandinistas were active in which country?,The revolutionary group the Sandinistas  were  active  in which country?  ,0.959868848323822,The Sandinistas were active in **Nicaragua**.,The Sandin,0.0,0.8173384666442871,,,,0.0,-100.00000000000004,-0.04013115167617798,-0.1826615333557129,,0.0,
gemini-2.5-flash,9,global,5,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Who was the conservative candidate beaten by  Ken  Livingstone   in the first two elections for Mayor of London? ,0.966367244720459,The conservative candidate beaten,The Conservative candidate beaten,35.35533905932737,0.9678344130516052,,,,0.0,35.35533905932737,-0.033632755279541016,-0.032165467739105225,,0.0,
gemini-2.5-flash,10,global,5,trivia_qa,"""Who said, To err is human but it feels divine?""""""","""Who  said,   To err is human but it  feels  divine?""""""",0.94184672832489,"The phrase """,The phrase,0.0,0.9410868287086488,,,,0.0,0.0,-0.058153271675109974,-0.05891311168670643,,0.0,
gemini-2.5-flash,11,global,5,trivia_qa,"When Mr Benn was looking for an adventure, what type of shop did he visit?","When  Mr  Benn was looking for an adventure,  what type of  shop did  he visit?",0.9343063235282898,Mr. Benn,When,0.0,0.8998956084251404,,,,0.0,0.0,-0.0656936764717102,-0.10010427236557007,,0.0,
gemini-2.5-flash,12,global,5,trivia_qa,What was made and repaired by a Wainwright?,What was made  and  repaired   by  a Wainwright?,0.9241991639137268,A Wainwright was,A Wainwright was a,59.460355750136046,0.9751406311988832,,,,0.0,59.460355750136046,-0.07580077648162842,0.0,,0.0,
gemini-2.5-flash,13,global,5,trivia_qa,"The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?"," The  War of   the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay  and which  other country?",0.9601627588272096,The War of,The,0.0,0.8439112305641174,,,,0.0,0.0,-0.03983736038207997,-0.15608876943588257,,0.0,
gemini-2.5-flash,14,global,5,trivia_qa,What city will host the 2016 Olympics?,  What   city  will host the 2016  Olympics? ,0.9255248308181764,The city that hosted,The 2,0.0,0.832943320274353,,,,0.0,0.0,-0.07447510957717884,-0.16705644130706776,,0.0,
gemini-2.5-flash,15,global,5,trivia_qa,Mount Entoto is the highest peak overlooking which African capital city?,Mount  Entoto is the highest peak   overlooking which African  capital  city?,0.9207459688186646,Mount Ent,Mount Entoto,0.0,0.8613578677177429,,,,0.0,0.0,-0.07925403118133545,-0.1386420726776123,,0.0,
gemini-2.5-flash,0,global,20,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,  What      general name    is given  to  a    rotating star  which emits a   regular beat  of   radiation? ,0.8635767102241516,The,The general name,0.0,0.8421646952629089,,,,0.0,0.0,-0.13642340898513794,-0.04863250255584717,,0.0,
