model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
G4-E4B,global,-10,0.8963587209582329,3.5326540845881627,0.8026137426495552,-6.25,0.182373046875,0.6280059814453125,0.0,0,16,0.0
G4-E4B,global,-8,0.8951924405992031,6.788886583229978,0.8047042451798916,-1.4375,0.1275634765625,0.6405105590820312,0.0,0,16,0.0
G4-E4B,global,-6,0.8988309800624847,6.71154282066945,0.8045588657259941,-0.5625,0.1163330078125,0.6536102294921875,0.0,0,16,0.0
G4-E4B,global,-4,0.9180482141673565,18.38741383417599,0.8162974715232849,0.625,0.09375,0.6535568237304688,0.0,0,16,0.0
G4-E4B,global,-2,0.952499695122242,25.10764564615427,0.8248155191540718,11.5,0.02587890625,0.5613174438476562,0.0,0,16,0.0
G4-E4B,global,0,1.000000011175871,100.00000000000004,0.9999999776482582,0.0,0.0,1.00006103515625,0.0,0,16,0.0
G4-E4B,global,2,0.9549037255346775,23.85373863096227,0.8230936303734779,0.4375,0.00244140625,0.8289794921875,0.0,0,16,0.0
G4-E4B,global,4,0.934678815305233,23.35498073208352,0.8203147202730179,-1.0,0.0186767578125,0.626068115234375,0.0625,1,16,0.0625
G4-E4B,global,6,0.9048399552702904,22.408786019557223,0.8188553974032402,-2.75,0.052490234375,0.5613861083984375,0.0,0,16,0.0
G4-E4B,global,8,0.9023576863110065,20.76705520159197,0.8141881227493286,-5.1875,0.0689697265625,0.55419921875,0.0,0,16,0.0
G4-E4B,global,10,0.8907468132674694,20.000612390681425,0.8157907575368881,-6.875,0.0771484375,0.4687652587890625,0.0,0,16,0.0
G4-E4B,prefix,-10,0.9273802079260349,27.1590435395399,0.8251914978027344,1.9375,0.1239013671875,0.663970947265625,0.0,0,16,0.0
G4-E4B,prefix,-8,0.920195035636425,27.403773420383562,0.8214209713041782,3.9375,0.0882568359375,0.6206741333007812,0.0,0,16,0.0
G4-E4B,prefix,-6,0.9313474223017693,26.147982752779175,0.8245213851332664,2.75,0.0771484375,0.6365509033203125,0.0,0,16,0.0
G4-E4B,prefix,-4,0.9434558115899563,25.44263907489501,0.8273633010685444,3.5625,0.059326171875,0.6286544799804688,0.0,0,16,0.0
G4-E4B,prefix,-2,0.9672527462244034,26.54962259893051,0.8272421546280384,10.5625,0.01025390625,0.5531158447265625,0.0,0,16,0.0
G4-E4B,prefix,0,1.000000011175871,100.00000000000004,0.9999999776482582,0.0,0.0,1.00006103515625,0.0,0,16,0.0
G4-E4B,prefix,2,0.967699971050024,25.451195844003184,0.827986054122448,-2.875,-0.0316162109375,0.9442138671875,0.0,0,16,0.0
G4-E4B,prefix,4,0.9492400661110878,26.924020691414775,0.8268910832703114,-2.875,-0.0166015625,0.658233642578125,0.0,0,16,0.0
G4-E4B,prefix,6,0.9171845614910126,26.551565483299555,0.8224478401243687,-3.625,0.0394287109375,0.6151123046875,0.0,0,16,0.0
G4-E4B,prefix,8,0.912662498652935,25.833856782055623,0.8203891068696976,-4.6875,0.0433349609375,0.5886688232421875,0.0,0,16,0.0
G4-E4B,prefix,10,0.9047708362340927,23.349354713207088,0.8137795217335224,-6.6875,0.0537109375,0.50872802734375,0.0,0,16,0.0
G4-E4B,suffix,-10,0.9226402975618839,3.074645995018917,0.8062114641070366,-2.0,0.104248046875,0.702423095703125,0.0,0,16,0.0
G4-E4B,suffix,-8,0.9304260388016701,7.188543438764719,0.8101926259696484,0.75,0.0732421875,0.751068115234375,0.0,0,16,0.0
G4-E4B,suffix,-6,0.9345819987356663,8.83486424388065,0.8086524792015553,0.875,0.0618896484375,0.7645111083984375,0.0,0,16,0.0
G4-E4B,suffix,-4,0.9487609528005123,19.210707344584996,0.818047259002924,0.75,0.0457763671875,0.805419921875,0.0,0,16,0.0
G4-E4B,suffix,-2,0.9778046272695065,24.456955139044293,0.8279586508870125,0.5,-0.0355224609375,0.947723388671875,0.0,0,16,0.0
G4-E4B,suffix,0,1.000000011175871,100.00000000000004,0.9999999776482582,0.0,0.0,1.00006103515625,0.0,0,16,0.0
G4-E4B,suffix,2,0.9804736264050007,25.505356453944273,0.8268963508307934,0.4375,0.0380859375,0.942291259765625,0.0,0,16,0.0
G4-E4B,suffix,4,0.9590611718595028,19.85422630884374,0.8204040378332138,1.25,0.07080078125,0.8469696044921875,0.0625,1,16,0.0625
G4-E4B,suffix,6,0.9337503910064697,7.224981920241355,0.8117791786789894,2.25,0.0838623046875,0.7858734130859375,0.0,0,16,0.0
G4-E4B,suffix,8,0.9298106990754604,5.187768374101031,0.8062800653278828,1.625,0.0869140625,0.7785491943359375,0.0,0,16,0.0
G4-E4B,suffix,10,0.9213778898119926,4.209494194862425,0.8041612505912781,-2.1875,0.108642578125,0.73065185546875,0.0625,1,16,0.0625
