model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate
gemini-2.5-flash,0,global,0,simpleqa_verified,"How much (in USD) was Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991?","How much (in USD) was Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991?",0.9999999403953552,Frida,Frida,0.0,1.0000001192092896,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,1,global,0,simpleqa_verified,"During whose papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?","During whose papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?",1.0,Gian Lorenzo,Gian Lorenzo Bern,0.0,0.9278103113174438,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,2,global,0,simpleqa_verified,What was the name of the venue where the 1992 Scandinavian Masters golf tournament happened?,What was the name of the venue where the 1992 Scandinavian Masters golf tournament happened?,1.0,The 19,The 1,0.0,0.9250720739364624,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,3,global,0,simpleqa_verified,What is the boiling point of the element cerium in Fahrenheit?,What is the boiling point of the element cerium in Fahrenheit?,1.0000001192092896,The boiling point of,The,0.0,0.8343130946159363,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,4,global,0,simpleqa_verified,What was the title of chemist Mary Letitia Caldwell's Ph.D. thesis?,What was the title of chemist Mary Letitia Caldwell's Ph.D. thesis?,1.0,Mary,The title,0.0,0.8711109757423401,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,5,global,0,simpleqa_verified,"For how many scudi did the Florentine authorities buy the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823?","For how many scudi did the Florentine authorities buy the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823?",1.0,The Florentine authorities,The Florentine authorities,0.0,0.9999998211860657,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,6,global,0,simpleqa_verified,What team came second in Group C in the 2018–19 UEFA Champions League?,What team came second in Group C in the 2018–19 UEFA Champions League?,0.9999998807907104,In,In,0.0,0.9999998807907104,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,7,global,0,simpleqa_verified,At which university did the mathematician William Prager study civil engineering and receive his diploma in 1925?,At which university did the mathematician William Prager study civil engineering and receive his diploma in 1925?,1.0,William Prager studied,William Prager,0.0,0.9264810681343079,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,8,global,0,simpleqa_verified,"Which streamer won the ""Best Variety Streamer"" award at The Streamer Awards in 2022?","Which streamer won the ""Best Variety Streamer"" award at The Streamer Awards in 2022?",0.9999998211860657,The streamer who won,The streamer who won,100.00000000000004,1.0000001192092896,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,9,global,0,simpleqa_verified,What is the name of the naturalist who first described the sharpbill under the binomial name *Oxyrhuncus cristatus* in 1821?,What is the name of the naturalist who first described the sharpbill under the binomial name *Oxyrhuncus cristatus* in 1821?,1.0,The naturalist who,The naturalist,0.0,0.955885648727417,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,10,global,0,simpleqa_verified,How many symphonies did the Estonian composer Els Aarne write?,How many symphonies did the Estonian composer Els Aarne write?,0.9999998807907104,The Estonian composer,The Estonian composer Els,59.460355750136046,0.9487798810005188,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,11,global,0,simpleqa_verified,"What was the first and last name of the person who designed the historic Emil J. Oberhoffer House in Lakeville, Minnesota, United States?","What was the first and last name of the person who designed the historic Emil J. Oberhoffer House in Lakeville, Minnesota, United States?",1.0,The historic,The historic,0.0,1.000000238418579,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,12,global,0,simpleqa_verified,Which two architects built the Pizzurno Palace?,Which two architects built the Pizzurno Palace?,1.000000238418579,The Pizzurno,The Pizzurno,0.0,1.0,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,13,global,0,simpleqa_verified,In what year did Leo Tolstoy come to Ilya Repin's studio to introduce himself?,In what year did Leo Tolstoy come to Ilya Repin's studio to introduce himself?,1.0000001192092896,Leo Tolstoy did not,Leo Tolstoy did not,100.00000000000004,1.0000001192092896,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,14,global,0,simpleqa_verified,"What was the population of Spring Rock Township, Clinton County, Iowa, at the time of the 2000 Census?","What was the population of Spring Rock Township, Clinton County, Iowa, at the time of the 2000 Census?",1.0,According,According,0.0,1.000000238418579,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,15,global,0,simpleqa_verified,"In what city in England was James Brain, an English football manager and player born in 1900, born?","In what city in England was James Brain, an English football manager and player born in 1900, born?",1.0,James Brain,James Brain was born,31.947155212313625,0.9090977907180786,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,0,global,1,simpleqa_verified,"How much (in USD) was Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991?","How much (in USD) was Frida's self-portrait with loose hair sold for in an auction by Christie's, :New York, in May of 1991?",0.9828125834465027,Frida,Frida Kahlo,0.0,0.8353040814399719,,,,0.0,0.0,-0.01718735694885254,-0.16469603776931763,,0.0
gemini-2.5-flash,1,global,1,simpleqa_verified,"During whose papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?","During whose papacy did Gian Lorenzo Bernini create the )""Ecstasy of Saint Teresa""?",0.9739211201667786,Gian Lorenzo,Gian Lorenzo Bern,0.0,0.9278103113174438,,,,0.0,0.0,-0.026078879833221436,0.0,,0.0
gemini-2.5-flash,2,global,1,simpleqa_verified,What was the name of the venue where the 1992 Scandinavian Masters golf tournament happened?,What was the name of the venue where the 1992 Scandinavian )Masters golf tournament happened?,0.9753050208091736,The 19,The,0.0,0.904624342918396,,,,0.0,0.0,-0.024694979190826416,-0.020447731018066406,,0.0
gemini-2.5-flash,3,global,1,simpleqa_verified,What is the boiling point of the element cerium in Fahrenheit?,"What is the boiling point of ,the element cerium in Fahrenheit?",0.9796199798583984,The,The boiling point of,15.97357760615681,0.834313154220581,,,,0.0,15.97357760615681,-0.020380139350891113,5.960464477539063e-08,,0.0
gemini-2.5-flash,4,global,1,simpleqa_verified,What was the title of chemist Mary Letitia Caldwell's Ph.D. thesis?,"What ,was the title of chemist Mary Letitia Caldwell's Ph.D. thesis?",0.9732749462127686,Mary,The title of,0.0,0.8166876435279846,,,,0.0,0.0,-0.026725053787231445,-0.05442333221435547,,0.0
gemini-2.5-flash,5,global,1,simpleqa_verified,"For how many scudi did the Florentine authorities buy the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823?","For how many scudi did the Florentine authorities buy the ""Pitti Tondo"" from (the dealer Fedele Acciai in 1823?",0.9889150857925415,The Florentine authorities,The,0.0,0.8479530811309814,,,,0.0,0.0,-0.011084914207458496,-0.15204674005508423,,0.0
gemini-2.5-flash,6,global,1,simpleqa_verified,What team came second in Group C in the 2018–19 UEFA Champions League?,[What[ team came second in Group C in the 2018–19 UEFA Champions League?,0.975437343120575,In,In the 2,0.0,0.8871666193008423,,,,0.0,0.0,-0.024562537670135498,-0.11283326148986816,,0.0
gemini-2.5-flash,7,global,1,simpleqa_verified,At which university did the mathematician William Prager study civil engineering and receive his diploma in 1925?,"At which university ,did the mathematician William Prager study civil engineering and receive his diploma in 1925?",0.988510012626648,William Prager studied,William Pr,0.0,0.8492534160614014,,,,0.0,0.0,-0.01148998737335205,-0.0772276520729065,,0.0
gemini-2.5-flash,8,global,1,simpleqa_verified,"Which streamer won the ""Best Variety Streamer"" award at The Streamer Awards in 2022?","Which streamer )won the ""Best Variety Streamer"" award at The Streamer Awards in 2022?",0.9719855189323425,The streamer who won,The streamer,0.0,0.9108834862709045,,,,0.0,-100.00000000000004,-0.028014302253723145,-0.08911663293838501,,0.0
