model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,jsd_drift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
L3.2-3B,global,0,1.0,100.00000000000004,0.9999999403953552,0.0,0.0,,0.99951171875,0.0,0,2,0.0
L3.2-3B,global,10,0.9138360321521759,48.785700433591856,0.9518965482711792,2.5859375,-0.08038330078125,,0.798583984375,0.5,1,2,0.5
L3.2-3B,global,25,0.8561719954013824,47.40695145243572,0.9294435679912567,1.7109375,-0.06488037109375,,0.413787841796875,0.0,0,2,0.0
L3.2-3B,global,50,0.7831535339355469,31.5124928279176,0.9148065149784088,6.94921875,-0.07958984375,,0.397003173828125,0.5,1,2,0.5
L3.2-3B,global,75,0.8199320435523987,22.591227367458927,0.9030328392982483,3.2890625,-0.064697265625,,0.4278831481933594,0.0,0,2,0.0
L3.2-3B,global,100,0.9303891658782958,36.624628624267245,0.9099397361278534,2.4765625,-0.04443359375,,0.7205810546875,0.0,0,2,0.0
L3.2-3B,prefix,0,1.0,100.00000000000004,0.9999999403953552,0.0,0.0,,0.99951171875,0.0,0,2,0.0
L3.2-3B,prefix,10,0.9701271057128906,62.63352983753791,0.9584077298641205,-2.18359375,-0.0252685546875,,0.9248046875,0.5,1,2,0.5
L3.2-3B,prefix,25,0.9112080633640289,26.55142351168431,0.9158812761306764,0.66015625,-0.0594482421875,,0.37647247314453125,0.5,1,2,0.5
L3.2-3B,prefix,50,0.8782414197921753,30.38631959086637,0.914498507976532,2.4609375,-0.0653076171875,,0.41058349609375,0.5,1,2,0.5
L3.2-3B,prefix,75,0.8779475688934326,9.570690471001608,0.8775214850902557,3.734375,-0.0570068359375,,0.37775421142578125,0.5,1,2,0.5
L3.2-3B,prefix,100,0.9645908176898956,10.505999898466804,0.8726863861083984,2.046875,-0.029541015625,,0.74365234375,0.0,0,2,0.0
L3.2-3B,suffix,0,1.0,100.00000000000004,0.9999999403953552,0.0,0.0,,0.99951171875,0.0,0,2,0.0
L3.2-3B,suffix,10,0.9578248262405396,41.63438113690144,0.9144290387630463,-0.7265625,-0.077392578125,,0.8076171875,0.0,0,2,0.0
L3.2-3B,suffix,25,0.9055745303630829,37.01248055872315,0.9239103496074677,-1.7734375,-0.0479736328125,,0.40647125244140625,0.5,1,2,0.5
L3.2-3B,suffix,50,0.8884772658348083,15.584253728145367,0.8840886056423187,4.2421875,-0.0291748046875,,0.44915771484375,0.0,0,2,0.0
L3.2-3B,suffix,75,0.8920839130878448,6.17024887474961,0.8573986291885376,5.6171875,-0.0426025390625,,0.38689422607421875,0.0,0,2,0.0
L3.2-3B,suffix,100,0.9436877965927124,34.735816709770056,0.9141857326030731,1.2734375,-0.0709228515625,,0.6580810546875,0.0,0,2,0.0
