model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
G4-E4B,global,-10,0.8805632255971432,3.3374785475599897,0.8014395423233509,-11.34375,0.3089599609375,0.706878662109375,0.0,0,16,0.0
G4-E4B,global,-8,0.8833330012857914,3.9610489769228447,0.7983994223177433,2.09375,0.23046875,0.71295166015625,0.0,0,16,0.0
G4-E4B,global,-6,0.8873738758265972,2.7933229301141766,0.7989379689097404,2.3125,0.211181640625,0.738311767578125,0.0,0,16,0.0
G4-E4B,global,-4,0.9052863717079163,4.295623495461543,0.8024700060486794,3.90625,0.1834716796875,0.7118988037109375,0.0,0,16,0.0
G4-E4B,global,-2,0.9468652680516243,13.920333294513595,0.8149467669427395,25.0,0.08544921875,0.4452972412109375,0.0,0,16,0.0
G4-E4B,global,0,0.9999999962747097,100.00000000000004,0.9999999850988388,0.0,0.0,1.00006103515625,0.0,0,16,0.0
G4-E4B,global,2,0.9405570402741432,12.944405637737512,0.8117575906217098,-1.3125,0.0303955078125,0.87115478515625,0.0,0,16,0.0
G4-E4B,global,4,0.9266189225018024,12.086940906562443,0.8105126246809959,-1.875,0.0635986328125,0.778289794921875,0.0,0,16,0.0
G4-E4B,global,6,0.898324504494667,8.736026978804848,0.8023419678211212,0.28125,0.088134765625,0.6962890625,0.0,0,16,0.0
G4-E4B,global,8,0.8961260169744492,7.70927524653672,0.8003138713538647,-1.90625,0.1014404296875,0.688018798828125,0.0,0,16,0.0
G4-E4B,global,10,0.8839566148817539,4.072940992380127,0.8012897334992886,-1.625,0.1156005859375,0.5577392578125,0.0,0,16,0.0
G4-E4B,prefix,-10,0.907430924475193,18.36305345004539,0.8132501319050789,-4.53125,0.2415771484375,0.7196197509765625,0.0,0,16,0.0
G4-E4B,prefix,-8,0.9067522771656513,19.188848735914355,0.8145521804690361,9.875,0.171875,0.62286376953125,0.0,0,16,0.0
G4-E4B,prefix,-6,0.90679881721735,17.63264487052385,0.813940953463316,10.03125,0.144775390625,0.6433258056640625,0.0,0,16,0.0
G4-E4B,prefix,-4,0.9298138916492462,18.501245446098604,0.818032193928957,8.84375,0.14306640625,0.6430511474609375,0.0,0,16,0.0
G4-E4B,prefix,-2,0.9616884104907513,18.30494800103797,0.819249588996172,24.71875,0.068603515625,0.4680328369140625,0.0,0,16,0.0
G4-E4B,prefix,0,0.9999999962747097,100.00000000000004,0.9999999850988388,0.0,0.0,1.00006103515625,0.0,0,16,0.0
G4-E4B,prefix,2,0.9588225595653057,20.398146185786807,0.8174555599689484,1.3125,-0.005126953125,0.961578369140625,0.0,0,16,0.0
G4-E4B,prefix,4,0.9398515708744526,17.606524985008214,0.820116825401783,-0.34375,0.0029296875,0.846771240234375,0.0,0,16,0.0
G4-E4B,prefix,6,0.9075472094118595,18.659934643230947,0.814297866076231,-1.3125,0.0623779296875,0.77801513671875,0.0,0,16,0.0
G4-E4B,prefix,8,0.9035547375679016,18.98362816571531,0.8115428350865841,-1.0625,0.062744140625,0.7420654296875,0.0,0,16,0.0
G4-E4B,prefix,10,0.8968393169343472,17.56413005238695,0.8089466653764248,-1.0625,0.08056640625,0.64483642578125,0.0,0,16,0.0
G4-E4B,suffix,-10,0.9022413715720177,3.902860606241208,0.8033612295985222,1.0,0.2154541015625,0.8636474609375,0.0,0,16,0.0
G4-E4B,suffix,-8,0.9094698987901211,3.5366645615521266,0.8016541637480259,4.34375,0.17236328125,0.8800048828125,0.0,0,16,0.0
G4-E4B,suffix,-6,0.9135584495961666,3.243245076919929,0.8030154705047607,5.28125,0.1563720703125,0.88427734375,0.0,0,16,0.0
G4-E4B,suffix,-4,0.9293714947998524,4.670439094758267,0.8058136850595474,2.5625,0.1229248046875,0.893707275390625,0.0,0,16,0.0
G4-E4B,suffix,-2,0.9642535820603371,17.332107373097077,0.8173548430204391,5.03125,-0.0106201171875,0.913299560546875,0.0,0,16,0.0
G4-E4B,suffix,0,0.9999999962747097,100.00000000000004,0.9999999850988388,0.0,0.0,1.00006103515625,0.0,0,16,0.0
G4-E4B,suffix,2,0.9734267815947533,14.333840133760871,0.8156029433012009,-3.1875,0.0858154296875,0.964202880859375,0.0,0,16,0.0
G4-E4B,suffix,4,0.942832563072443,5.073882916654389,0.804529570043087,-6.21875,0.1357421875,0.91766357421875,0.0,0,16,0.0
G4-E4B,suffix,6,0.915290642529726,3.206156093923312,0.8063259273767471,-3.25,0.1444091796875,0.90057373046875,0.0,0,16,0.0
G4-E4B,suffix,8,0.9112066440284252,3.2644659528948163,0.8036661334335804,-4.0,0.145751953125,0.897857666015625,0.0,0,16,0.0
G4-E4B,suffix,10,0.900650180876255,4.484109355404235,0.8051661178469658,-6.28125,0.151611328125,0.853118896484375,0.0,0,16,0.0
