model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,jsd_drift,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_jsd_drift
L3.2-3B,0,prefix,0,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,What general name is given to a rotating star which emits a regular beat of radiation?,1.0,"rotating star which emits a regular beat of radiation?assistant

A rotating star that emits a regular beat of radiation is commonly known as a Cepheid variable star.","rotating star which emits a regular beat of radiation?assistant

A rotating star that emits a regular beat of radiation is commonly known as a Cepheid variable star.",100.00000000000004,1.0,1.0,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,1,prefix,0,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""","""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""",1.0,"is sub titled 'The Witches Curse""""?""assistant

I am unable to verify which Gilbert and Sullivan operetta is sub titled 'The Witches Curse'.","is sub titled 'The Witches Curse""""?""assistant

I am unable to verify which Gilbert and Sullivan operetta is sub titled 'The Witches Curse'.",100.00000000000004,0.9999999403953552,1.0,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,2,prefix,0,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,0.9999998807907104,"53 against Australia 1956?assistant

I am unable to verify the English cricketer who took 10 wickets for 53 against Australia in 1956.","53 against Australia 1956?assistant

I am unable to verify the English cricketer who took 10 wickets for 53 against Australia in 1956.",100.00000000000004,1.0,0.99951171875,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,3,prefix,0,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,0.9999998211860657,"For Two….’what’?assistant

I couldn't find any information on a novel called ""A Kid For Two…."" written by Wolf Mankowitz.","For Two….’what’?assistant

I couldn't find any information on a novel called ""A Kid For Two…."" written by Wolf Mankowitz.",100.00000000000004,1.0,1.0,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,4,prefix,0,trivia_qa,Who is the patron saint of dancers?,Who is the patron saint of dancers?,0.9999999403953552,"16 Apr 2026

user

Who is the patron saint of dancers?assistant

The patron saint of dancers is Saint Teresa of Ávila.","16 Apr 2026

user

Who is the patron saint of dancers?assistant

The patron saint of dancers is Saint Teresa of Ávila.",100.00000000000004,1.0000001192092896,1.0,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,5,prefix,0,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?","Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?",0.9999998211860657,"for the Communist Manifesto?assistant

The Communist Manifesto was published on February 21, 1848, by Karl Marx and Friedrich Engels.","for the Communist Manifesto?assistant

The Communist Manifesto was published on February 21, 1848, by Karl Marx and Friedrich Engels.",100.00000000000004,1.0000001192092896,1.0,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,6,prefix,0,trivia_qa,The fortified wine drink Sherry is named after what town?,The fortified wine drink Sherry is named after what town?,0.9999999403953552,"user

The fortified wine drink Sherry is named after what town?assistant

The fortified wine drink Sherry is named after the town of Jerez in Spain.","user

The fortified wine drink Sherry is named after what town?assistant

The fortified wine drink Sherry is named after the town of Jerez in Spain.",100.00000000000004,0.9999999403953552,1.0,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,7,prefix,0,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,The nickname for Dumfries became the name of which Scottish football club?,0.9999999403953552,"Dumfries became the name of which Scottish football club?assistant

I am unable to verify the Scottish football club nicknamed Dumfries.","Dumfries became the name of which Scottish football club?assistant

I am unable to verify the Scottish football club nicknamed Dumfries.",100.00000000000004,1.0000001192092896,1.0,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,8,prefix,0,trivia_qa,The revolutionary group the Sandinistas were active in which country?,The revolutionary group the Sandinistas were active in which country?,0.9999998807907104,"The revolutionary group the Sandinistas were active in which country?assistant

The Sandinistas were a revolutionary group active in Nicaragua.","The revolutionary group the Sandinistas were active in which country?assistant

The Sandinistas were a revolutionary group active in Nicaragua.",100.00000000000004,1.0,0.99951171875,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,9,prefix,0,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,0.9999998807907104,"two elections for Mayor of London?assistant

I am unable to verify who the conservative candidate was beaten by Ken Livingstone in the first two elections for Mayor of London.","two elections for Mayor of London?assistant

I am unable to verify who the conservative candidate was beaten by Ken Livingstone in the first two elections for Mayor of London.",100.00000000000004,0.9999999403953552,1.0009765625,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,10,prefix,0,trivia_qa,"""Who said, To err is human but it feels divine?""""""","""Who said, To err is human but it feels divine?""""""",1.0,"Who said, To err is human but it feels divine?""""""assistant

The quote ""To err is human, but it feels divine"" is attributed to Oscar Wilde.","Who said, To err is human but it feels divine?""""""assistant

The quote ""To err is human, but it feels divine"" is attributed to Oscar Wilde.",100.00000000000004,1.0,1.0009765625,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,11,prefix,0,trivia_qa,"When Mr Benn was looking for an adventure, what type of shop did he visit?","When Mr Benn was looking for an adventure, what type of shop did he visit?",1.000000238418579,"adventure, what type of shop did he visit?assistant

I'm not aware of a character named Mr. Benn who visits a specific type of shop for an adventure. However, I believe you may be referring to Mr. Benn, the main character from the popular children's television series ""The Adventures of Mr. Benn"". 

In the show, Mr. Benn visits a shop called ""The Magic Roundabout"" where he can choose which adventure he wants to have.","adventure, what type of shop did he visit?assistant

I'm not aware of a character named Mr. Benn who visits a specific type of shop for an adventure. However, I believe you may be referring to Mr. Benn, the main character from the popular children's television series ""The Adventures of Mr. Benn"". 

In the show, Mr. Benn visits a shop called ""The Magic Roundabout"" where he can choose which adventure he wants to have.",100.00000000000004,1.0,1.0009765625,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,12,prefix,0,trivia_qa,What was made and repaired by a Wainwright?,What was made and repaired by a Wainwright?,1.0,"user

What was made and repaired by a Wainwright?assistant

A wainwright was a skilled craftsman who made and repaired wooden wagons, carts, and other vehicles, particularly in the medieval and early modern periods. They were responsible for constructing and maintaining the wooden frames, wheels, and other components of these vehicles, as well as repairing and refurbishing existing ones.

Wainwrights were highly skilled craftsmen who worked with wood, metal, and other materials to create and repair wagons, carts, and other vehicles used for transportation, trade, and","user

What was made and repaired by a Wainwright?assistant

A wainwright was a skilled craftsman who made and repaired wooden wagons, carts, and other vehicles, particularly in the medieval and early modern periods. They were responsible for constructing and maintaining the wooden frames, wheels, and other components of these vehicles, as well as repairing and refurbishing existing ones.

Wainwrights were highly skilled craftsmen who worked with wood, metal, and other materials to create and repair wagons, carts, and other vehicles used for transportation, trade, and",100.00000000000004,1.0,1.0,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,13,prefix,0,trivia_qa,"The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?","The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?",1.0000001192092896,"I couldn't find any information about a War of the Triple Alliance fought between Argentina, Brazil, Uruguay, and another country from 1864-1870. 

However, I did find information about the War of the Triple Alliance, which was fought between Argentina, Brazil, and Uruguay, and Paraguay from 1864 to 1870.","I couldn't find any information about a War of the Triple Alliance fought between Argentina, Brazil, Uruguay, and another country from 1864-1870. 

However, I did find information about the War of the Triple Alliance, which was fought between Argentina, Brazil, and Uruguay, and Paraguay from 1864 to 1870.",100.00000000000004,1.0,1.0009765625,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,14,prefix,0,trivia_qa,What city will host the 2016 Olympics?,What city will host the 2016 Olympics?,0.9999998807907104,"6

user

What city will host the 2016 Olympics?assistant

The 2016 Summer Olympics were hosted by Rio de Janeiro, Brazil.","6

user

What city will host the 2016 Olympics?assistant

The 2016 Summer Olympics were hosted by Rio de Janeiro, Brazil.",100.00000000000004,0.9999997615814209,1.0,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,15,prefix,0,trivia_qa,Mount Entoto is the highest peak overlooking which African capital city?,Mount Entoto is the highest peak overlooking which African capital city?,1.0,"Mount Entoto is the highest peak overlooking which African capital city?assistant

I am unable to verify which African capital city Mount Entoto overlooks.","Mount Entoto is the highest peak overlooking which African capital city?assistant

I am unable to verify which African capital city Mount Entoto overlooks.",100.00000000000004,0.9999998807907104,1.0,-0.0,0.0,,0.0,0.0,0.0,0.0,
L3.2-3B,0,prefix,1,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?, What general name is given to a rotating star which emits a regular beat of radiation?,1.0000001192092896,"rotating star which emits a regular beat of radiation?assistant

A rotating star that emits a regular beat of radiation is commonly known as a Cepheid variable star.","rotating star which emits a regular beat of radiation?assistant

A rotating star that emits a regular beat of radiation is commonly known as a Cepheid variable star.",100.00000000000004,1.0,1.0,-0.0,0.0,,0.0,1.1920928955078125e-07,0.0,0.0,
L3.2-3B,1,prefix,1,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?"""," ""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""",1.0000001192092896,"is sub titled 'The Witches Curse""""?""assistant

I am unable to verify which Gilbert and Sullivan operetta is sub titled 'The Witches Curse'.","is sub titled 'The Witches Curse""""?""assistant

I am unable to verify which Gilbert and Sullivan operetta is sub titled 'The Witches Curse'.",100.00000000000004,0.9999999403953552,1.0,-0.0,0.0,,0.0,1.1920928955078125e-07,0.0,0.0,
