model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
L3.2-3B,global,-10,0.8815377429127693,16.020353601069978,0.8833151794970036,-1.805908203125,-0.002105712890625,0.680938720703125,0.0,0,16,0.0
L3.2-3B,global,-8,0.8872907571494579,16.535382311781863,0.8819755390286446,-0.416748046875,0.0402374267578125,0.6731719970703125,0.0,0,16,0.0
L3.2-3B,global,-6,0.8907727710902691,17.67443773132106,0.8836730122566223,-1.036376953125,0.055633544921875,0.682159423828125,0.0,0,16,0.0
L3.2-3B,global,-4,0.905128326267004,22.860142343802195,0.8915938213467598,-0.363037109375,0.0422515869140625,0.68634033203125,0.0,0,16,0.0
L3.2-3B,global,-2,0.9401278086006641,38.330436357736836,0.9161040149629116,0.478515625,0.0573883056640625,0.737823486328125,0.0,0,16,0.0
L3.2-3B,global,0,1.0,100.00000000000004,0.9999999962747097,0.0,0.0,1.000091552734375,0.0,0,16,0.0
L3.2-3B,global,2,0.9420168958604336,20.269259892936084,0.8960648886859417,-1.371826171875,0.0348968505859375,0.8612060546875,0.125,2,16,0.125
L3.2-3B,global,4,0.9258332923054695,24.224209791828997,0.9012388847768307,-1.745361328125,0.0509185791015625,0.78411865234375,0.125,2,16,0.125
L3.2-3B,global,6,0.8972638435661793,18.956864487370474,0.8920215480029583,5.522216796875,-0.0119171142578125,0.712249755859375,0.125,2,16,0.125
L3.2-3B,global,8,0.8949382156133652,14.961967069355852,0.8865770064294338,6.206787109375,-0.0272369384765625,0.686004638671875,0.25,4,16,0.25
L3.2-3B,global,10,0.8813916929066181,17.40978903556074,0.8875347189605236,4.771240234375,-0.030731201171875,0.656036376953125,0.125,2,16,0.125
L3.2-3B,prefix,-10,0.907844889909029,35.70839610738425,0.9253270216286182,-0.209228515625,0.05096435546875,0.68817138671875,0.0,0,16,0.0
L3.2-3B,prefix,-8,0.9102467335760593,29.153920513720447,0.9146250821650028,1.870361328125,0.051177978515625,0.67376708984375,0.0,0,16,0.0
L3.2-3B,prefix,-6,0.9137805998325348,26.83597527109991,0.9156572110950947,0.326416015625,0.0639495849609375,0.6878204345703125,0.0,0,16,0.0
L3.2-3B,prefix,-4,0.9288413189351559,30.57072697575872,0.9174365475773811,1.222900390625,0.0622100830078125,0.701751708984375,0.0,0,16,0.0
L3.2-3B,prefix,-2,0.952181987464428,48.01114674461644,0.9428883194923401,1.135986328125,0.029693603515625,0.789459228515625,0.0,0,16,0.0
L3.2-3B,prefix,0,1.0,100.00000000000004,0.9999999962747097,0.0,0.0,1.000091552734375,0.0,0,16,0.0
L3.2-3B,prefix,2,0.9583017863333225,63.616277868156374,0.9624676667153835,0.08984375,0.019012451171875,0.919464111328125,0.0,0,16,0.0
L3.2-3B,prefix,4,0.9380521215498447,47.495412174124674,0.9434074126183987,-0.405029296875,0.029052734375,0.808624267578125,0.0,0,16,0.0
L3.2-3B,prefix,6,0.9053362384438515,29.74664073392135,0.9219932965934277,1.965576171875,0.004425048828125,0.737762451171875,0.1875,3,16,0.1875
L3.2-3B,prefix,8,0.9029203616082668,29.92657025313134,0.9205735735595226,2.879150390625,9.1552734375e-05,0.729888916015625,0.25,4,16,0.25
L3.2-3B,prefix,10,0.8943689912557602,29.235482302760666,0.9164591804146767,5.999755859375,0.0110626220703125,0.664031982421875,0.1875,3,16,0.1875
L3.2-3B,suffix,-10,0.9126185104250908,14.664694225791594,0.8774858303368092,-0.185791015625,0.0055389404296875,0.70245361328125,0.0,0,16,0.0
L3.2-3B,suffix,-8,0.9191522374749184,15.08384033443443,0.8806876875460148,-1.525634765625,0.031951904296875,0.72235107421875,0.0,0,16,0.0
L3.2-3B,suffix,-6,0.9236713647842407,19.29824120639399,0.88625792786479,-2.150634765625,0.0558013916015625,0.740081787109375,0.0,0,16,0.0
L3.2-3B,suffix,-4,0.9388361237943172,22.296972143771548,0.8954879269003868,-0.863037109375,0.0764617919921875,0.776275634765625,0.0,0,16,0.0
L3.2-3B,suffix,-2,0.9719030112028122,72.27795895470936,0.9547269307076931,0.62548828125,0.0338134765625,0.95916748046875,0.0,0,16,0.0
L3.2-3B,suffix,0,1.0,100.00000000000004,0.9999999962747097,0.0,0.0,1.000091552734375,0.0,0,16,0.0
L3.2-3B,suffix,2,0.9756737872958183,58.686566415842215,0.9393158815801144,-0.067626953125,0.0348968505859375,0.9642333984375,0.0,0,16,0.0
L3.2-3B,suffix,4,0.9499726295471191,32.492024733282435,0.9094493724405766,-0.408447265625,0.035491943359375,0.8763427734375,0.125,2,16,0.125
L3.2-3B,suffix,6,0.9205999635159969,18.71287378944723,0.8901764005422592,-1.006591796875,0.0167236328125,0.876373291015625,0.0625,1,16,0.0625
L3.2-3B,suffix,8,0.9166279397904873,19.806962377708075,0.8915431909263134,0.26611328125,0.008880615234375,0.8751220703125,0.125,2,16,0.125
L3.2-3B,suffix,10,0.9070549495518208,18.704298269888596,0.8924391530454159,2.405517578125,-0.0514984130859375,0.836456298828125,0.3125,5,16,0.3125
