model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
G4-E4B,global,0,0.9999999739229679,100.00000000000004,0.9999999739229679,0.0,0.0,0.999847412109375
G4-E4B,global,1,0.9797061271965504,13.762986697613066,0.8236705511808395,-1.09375,-0.0333251953125,0.947967529296875
G4-E4B,global,3,0.9491785429418087,9.888683252925437,0.817716121673584,-2.578125,-0.0228271484375,0.915496826171875
G4-E4B,global,5,0.934818759560585,7.748292952070916,0.813668180257082,-5.359375,0.0126953125,0.86663818359375
G4-E4B,global,10,0.8968316577374935,5.415616151896827,0.8099432177841663,-2.0,0.05029296875,0.823760986328125
G4-E4B,global,20,0.8524581752717495,4.788663189231036,0.8096345774829388,-2.609375,0.1094970703125,0.6476287841796875
G4-E4B,prefix,0,0.9999999739229679,100.00000000000004,0.9999999739229679,0.0,0.0,0.999847412109375
G4-E4B,prefix,1,0.9896398298442364,15.30063811677167,0.8251532688736916,-0.421875,-0.00634765625,0.967193603515625
G4-E4B,prefix,3,0.9806656129658222,11.270353100836452,0.8175071105360985,-0.953125,0.02685546875,0.930938720703125
G4-E4B,prefix,5,0.9703935347497463,13.575969052068595,0.8236421905457973,-1.15625,0.0701904296875,0.900421142578125
G4-E4B,prefix,10,0.9516744613647461,14.427523360184093,0.8191606663167477,0.96875,0.101806640625,0.87548828125
G4-E4B,prefix,20,0.9291799403727055,13.039124319911812,0.8161798939108849,6.234375,0.14697265625,0.83099365234375
G4-E4B,suffix,0,0.9999999739229679,100.00000000000004,0.9999999739229679,0.0,0.0,0.999847412109375
G4-E4B,suffix,1,0.9896353222429752,13.105320731078326,0.8251532651484013,0.265625,-0.0455322265625,0.97723388671875
G4-E4B,suffix,3,0.9770166166126728,12.65608225258048,0.8242702409625053,-1.90625,0.01220703125,0.96234130859375
G4-E4B,suffix,5,0.96993837505579,10.372576335681352,0.8189780823886395,-2.3125,0.0447998046875,0.930267333984375
G4-E4B,suffix,10,0.9528292790055275,9.917544963684582,0.8130057938396931,-2.15625,0.0906982421875,0.919921875
G4-E4B,suffix,20,0.9287273101508617,7.066966533811396,0.8095772117376328,-0.953125,0.12646484375,0.908660888671875
