model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
G-7B,global,0,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,global,1,0.977993555366993,86.50784743085134,0.981818962842226,0.23681640625,-0.019001007080078125,0.99658203125
G-7B,global,3,0.9470587819814682,64.31181917830054,0.9513946026563644,4.14892578125,-0.008541107177734375,0.9830322265625
G-7B,global,5,0.9303062595427036,53.52296207668468,0.9315895810723305,8.86376953125,-0.030490875244140625,0.976959228515625
G-7B,global,10,0.9004695974290371,36.31862980878568,0.9121389761567116,15.60888671875,-0.053287506103515625,0.942840576171875
G-7B,global,20,0.8551251143217087,28.229824607540337,0.8943942300975323,26.35986328125,-0.016849517822265625,0.925384521484375
G-7B,prefix,0,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,prefix,1,0.9903969205915928,84.66548412380726,0.9816387966275215,3.02587890625,-0.02402496337890625,0.99639892578125
G-7B,prefix,3,0.9803179651498795,78.7052643542257,0.9730070568621159,7.9716796875,-0.0446014404296875,0.98980712890625
G-7B,prefix,5,0.9702043756842613,65.3023856868074,0.9583212584257126,9.31689453125,-0.045257568359375,0.984222412109375
G-7B,prefix,10,0.955000750720501,46.35117914752114,0.9278950169682503,15.82177734375,-0.06286239624023438,0.9688720703125
G-7B,prefix,20,0.9262121580541134,45.32920406553322,0.9291813038289547,16.41552734375,-0.06811141967773438,0.957733154296875
G-7B,suffix,0,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
G-7B,suffix,1,0.9899512007832527,81.61210350708865,0.9709278680384159,-1.134033203125,-0.000331878662109375,0.99517822265625
G-7B,suffix,3,0.9791746661067009,77.77964129354277,0.9702506624162197,0.8359375,-0.0128021240234375,0.995758056640625
G-7B,suffix,5,0.9694353267550468,64.18091964997903,0.9492905214428902,5.78271484375,-0.02093505859375,0.98553466796875
G-7B,suffix,10,0.9524996355175972,50.06763280260617,0.9257438704371452,7.13720703125,-0.035518646240234375,0.983428955078125
G-7B,suffix,20,0.9272056594491005,44.269625555682154,0.9112479239702225,11.728515625,-0.04958343505859375,0.973388671875
