model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
G-2B,global,0,0.9999999590218067,100.00000000000004,0.9999999441206455,0.0,0.0,1.00030517578125
G-2B,global,1,0.9840583354234695,86.34191339390335,0.9783790148794651,0.6370849609375,0.0020751953125,0.99334716796875
G-2B,global,5,0.9363265261054039,66.21138849072406,0.9426660016179085,2.22705078125,0.021759033203125,0.976470947265625
G-2B,global,20,0.8478222154080868,59.05782505183559,0.9007742740213871,5.9239501953125,0.0018463134765625,0.951141357421875
G-2B,global,50,0.7598068490624428,49.70714128525222,0.8476702906191349,9.3939208984375,-0.024776458740234375,0.92694091796875
G-2B,global,100,0.7005205042660236,48.6988705957432,0.8005695939064026,13.1444091796875,-0.04486846923828125,0.902496337890625
G-2B,prefix,0,0.9999999590218067,100.00000000000004,0.9999999441206455,0.0,0.0,1.00030517578125
G-2B,prefix,1,0.9999999739229679,100.00000000000004,0.9999999441206455,0.0,0.0,1.00030517578125
G-2B,prefix,5,0.9999999739229679,100.00000000000004,0.9999999441206455,0.0,0.0,1.00030517578125
G-2B,prefix,20,0.9999999739229679,100.00000000000004,0.9999999441206455,0.0,0.0,1.00030517578125
G-2B,prefix,50,0.9999999739229679,100.00000000000004,0.9999999441206455,0.0,0.0,1.00030517578125
G-2B,prefix,100,0.9999999739229679,100.00000000000004,0.9999999441206455,0.0,0.0,1.00030517578125
G-2B,suffix,0,0.9999999590218067,100.00000000000004,0.9999999441206455,0.0,0.0,1.00030517578125
G-2B,suffix,1,0.9999999739229679,100.00000000000004,0.9999999441206455,0.0,0.0,1.00030517578125
G-2B,suffix,5,0.9999999739229679,100.00000000000004,0.9999999441206455,0.0,0.0,1.00030517578125
G-2B,suffix,20,0.9999999739229679,100.00000000000004,0.9999999441206455,0.0,0.0,1.00030517578125
G-2B,suffix,50,0.9999999739229679,100.00000000000004,0.9999999441206455,0.0,0.0,1.00030517578125
G-2B,suffix,100,0.9999999739229679,100.00000000000004,0.9999999441206455,0.0,0.0,1.00030517578125
