model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
L3.2-3B,global,0,1.0,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,global,1,0.9767306447029114,78.09562527261146,0.9723231941461563,-0.22412109375,-0.00725555419921875,0.996368408203125
L3.2-3B,global,5,0.9170200638473034,68.09371125806825,0.9578845761716366,-0.0050048828125,-0.01198577880859375,0.989898681640625
L3.2-3B,global,20,0.8116070404648781,42.65297358459867,0.9191063605248928,-1.1007080078125,-0.026641845703125,0.95068359375
L3.2-3B,global,50,0.729176715016365,32.85429826747555,0.8850359618663788,0.9105224609375,-0.01161956787109375,0.90362548828125
L3.2-3B,global,100,0.7048693150281906,31.131096885301467,0.8667754158377647,2.726318359375,-0.007778167724609375,0.838958740234375
L3.2-3B,prefix,0,1.0,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,prefix,1,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,prefix,5,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,prefix,20,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,prefix,50,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,prefix,100,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,suffix,0,1.0,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,suffix,1,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,suffix,5,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,suffix,20,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,suffix,50,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
L3.2-3B,suffix,100,0.9999999850988388,100.00000000000004,0.9999999515712261,0.0,0.0,1.000091552734375
