model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate
gemini-2.5-flash,0,global,0,alpaca,"Instruction:
What would be the best type of exercise for a person who has arthritis?","Instruction:
What would be the best type of exercise for a person who has arthritis?",0.9999999403953552,For,For someone,0.0,0.8896684646606445,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,1,global,0,alpaca,"Instruction:
Calculate the atomic mass for lithium.","Instruction:
Calculate the atomic mass for lithium.",0.9999999403953552,To,To,0.0,0.9999998807907104,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,2,global,0,alpaca,"Instruction:
Convert the following binary code to ASCII characters.

Input:
01110101 01100001 01110010 01101001 01110100","Instruction:
Convert the following binary code to ASCII characters.

Input:
01110101 01100001 01110010 01101001 01110100",1.0,Let',Let',0.0,1.0000001192092896,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,3,global,0,alpaca,"Instruction:
Take this sentence and make it more descriptive: She was scared.

Input:
She was scared.","Instruction:
Take this sentence and make it more descriptive: She was scared.

Input:
She was scared.",1.0,Here are several,Here are several,0.0,1.0,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,4,global,0,alpaca,"Instruction:
Brainstorm 3 possible ideas to promote the following product

Input:
New motorized skateboard","Instruction:
Brainstorm 3 possible ideas to promote the following product

Input:
New motorized skateboard",1.0000001192092896,Here are,Here are 3,0.0,0.9330891370773315,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,5,global,0,alpaca,"Instruction:
Rewrite the sentence using imperative mood.

Input:
Please pick up the book from the shelf.","Instruction:
Rewrite the sentence using imperative mood.

Input:
Please pick up the book from the shelf.",1.0,Pick up the book,Pick up the book,100.00000000000004,0.9999999403953552,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,6,global,0,alpaca,"Instruction:
Describe a picnic vacation where four people are travelling together.

Input:
Four people are travelling together to a picnic vacation.","Instruction:
Describe a picnic vacation where four people are travelling together.

Input:
Four people are travelling together to a picnic vacation.",1.0,"The ""","The """,0.0,0.9999998807907104,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,7,global,0,alpaca,"Instruction:
Explain the concept of Big Data and what it means for companies and customers.","Instruction:
Explain the concept of Big Data and what it means for companies and customers.",1.0,Let,Let's break,0.0,0.8496221303939819,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,8,global,0,alpaca,"Instruction:
Analyze the given phrase in terms of its connotations.

Input:
Wild goose chase","Instruction:
Analyze the given phrase in terms of its connotations.

Input:
Wild goose chase",1.0000001192092896,The phrase,"The phrase """,0.0,0.9410868287086487,,,,0.0,0.0,0.0,0.0,,0.0
gemini-2.5-flash,9,global,0,alpaca,"Instruction:
List three potential sources for the following research problem.

Input:
What are the benefits of online learning?","Instruction:
List three potential sources for the following research problem.

Input:
What are the benefits of online learning?",0.9999999403953552,Here are three,Here are three,0.0,1.0,,,,0.0,0.0,0.0,0.0,,0.0
