model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
Q3.5-9B,global,0,0.9999999739229679,100.00000000000004,0.9999999701976776,0.0,0.0,0.9990234375
Q3.5-9B,global,1,0.9797845855355263,86.75278241004705,0.9828200489282608,-0.111328125,0.0003662109375,0.97802734375
Q3.5-9B,global,5,0.9493420571088791,85.5316798257129,0.9782231114804745,0.4765625,-0.0035400390625,0.938720703125
Q3.5-9B,global,20,0.8712280131876469,77.94761126279025,0.9600079022347927,0.517578125,-0.0006103515625,0.903564453125
Q3.5-9B,global,50,0.7872418835759163,66.7148154261044,0.9431236907839775,3.060546875,0.00634765625,0.8681640625
Q3.5-9B,global,100,0.7146327123045921,49.88011534588191,0.9126035124063492,7.3515625,0.0128173828125,0.83837890625
Q3.5-9B,prefix,0,0.9999999739229679,100.00000000000004,0.9999999701976776,0.0,0.0,0.9990234375
Q3.5-9B,prefix,1,0.9999999813735485,100.00000000000004,0.9999999701976776,0.0,0.0,0.9990234375
Q3.5-9B,prefix,5,0.9999999813735485,100.00000000000004,0.9999999701976776,0.0,0.0,0.9990234375
Q3.5-9B,prefix,20,0.9999999813735485,100.00000000000004,0.9999999701976776,0.0,0.0,0.9990234375
Q3.5-9B,prefix,50,0.9999999813735485,100.00000000000004,0.9999999701976776,0.0,0.0,0.9990234375
Q3.5-9B,prefix,100,0.9999999813735485,100.00000000000004,0.9999999701976776,0.0,0.0,0.9990234375
Q3.5-9B,suffix,0,0.9999999739229679,100.00000000000004,0.9999999701976776,0.0,0.0,0.9990234375
Q3.5-9B,suffix,1,0.9999999813735485,100.00000000000004,0.9999999701976776,0.0,0.0,0.9990234375
Q3.5-9B,suffix,5,0.9999999813735485,100.00000000000004,0.9999999701976776,0.0,0.0,0.9990234375
Q3.5-9B,suffix,20,0.9999999813735485,100.00000000000004,0.9999999701976776,0.0,0.0,0.9990234375
Q3.5-9B,suffix,50,0.9999999813735485,100.00000000000004,0.9999999701976776,0.0,0.0,0.9990234375
Q3.5-9B,suffix,100,0.9999999813735485,100.00000000000004,0.9999999701976776,0.0,0.0,0.9990234375
