model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
Q2.5-1.5B,global,-10,0.8815377429127693,10.844803798832936,0.8648966699838638,7.419921875,0.008026123046875,0.962188720703125,0.0625,1,16,0.0625
Q2.5-1.5B,global,-8,0.8872907571494579,15.305269195964128,0.8715290799736977,7.138671875,-0.004669189453125,0.95733642578125,0.1875,3,16,0.1875
Q2.5-1.5B,global,-6,0.8907727710902691,10.773563308237707,0.8652322478592396,7.416015625,-0.000213623046875,0.954833984375,0.0625,1,16,0.0625
Q2.5-1.5B,global,-4,0.905128326267004,13.322358898500212,0.8653436601161957,6.439453125,-0.0168609619140625,0.962127685546875,0.0,0,16,0.0
Q2.5-1.5B,global,-2,0.9401278086006641,13.452297698278482,0.8761733807623386,7.15625,-0.041900634765625,0.915985107421875,0.3125,5,16,0.3125
Q2.5-1.5B,global,0,1.0,100.00000000000004,0.9999999962747097,0.0,0.0,0.999908447265625,0.0,0,16,0.0
Q2.5-1.5B,global,2,0.9420168958604336,20.108656876156157,0.8824233151972294,4.080078125,0.040252685546875,0.97381591796875,0.0625,1,16,0.0625
Q2.5-1.5B,global,4,0.9258332923054695,14.549118695998214,0.874722495675087,3.9609375,0.049713134765625,0.95526123046875,0.125,2,16,0.125
Q2.5-1.5B,global,6,0.8972638435661793,12.930805202548767,0.8718088641762733,3.044921875,0.05682373046875,0.956634521484375,0.0,0,16,0.0
Q2.5-1.5B,global,8,0.8949382156133652,12.2814085511756,0.8698340021073818,2.93359375,0.057464599609375,0.94580078125,0.0,0,16,0.0
Q2.5-1.5B,global,10,0.8813916929066181,9.438370151401118,0.855751920491457,3.986328125,0.0810546875,0.912933349609375,0.0,0,16,0.0
Q2.5-1.5B,prefix,-10,0.907844889909029,18.636895767779105,0.8835661374032497,4.6796875,0.012451171875,0.9754638671875,0.125,2,16,0.125
Q2.5-1.5B,prefix,-8,0.9102467335760593,22.894741608361326,0.8897881656885147,4.9375,-0.0023193359375,0.969451904296875,0.25,4,16,0.25
Q2.5-1.5B,prefix,-6,0.9137805998325348,19.743117233581856,0.8872743770480156,4.451171875,-0.002105712890625,0.97137451171875,0.1875,3,16,0.1875
Q2.5-1.5B,prefix,-4,0.9288413189351559,20.10689975787385,0.8862677812576294,3.634765625,-0.0048065185546875,0.97125244140625,0.25,4,16,0.25
Q2.5-1.5B,prefix,-2,0.952181987464428,20.620981593804235,0.8883681148290634,4.162109375,-0.028533935546875,0.9345703125,0.3125,5,16,0.3125
Q2.5-1.5B,prefix,0,1.0,100.00000000000004,0.9999999962747097,0.0,0.0,0.999908447265625,0.0,0,16,0.0
Q2.5-1.5B,prefix,2,0.9583017863333225,37.44844339654779,0.915202658623457,0.826171875,0.009979248046875,0.99127197265625,0.0625,1,16,0.0625
Q2.5-1.5B,prefix,4,0.9380521215498447,24.274435554183807,0.8925891667604446,2.353515625,0.044952392578125,0.970367431640625,0.0625,1,16,0.0625
Q2.5-1.5B,prefix,6,0.9053362384438515,21.527622809074778,0.8925175368785858,1.80859375,0.04302978515625,0.972625732421875,0.0,0,16,0.0
Q2.5-1.5B,prefix,8,0.9029203616082668,16.966627102505637,0.8817222975194454,1.75390625,0.047119140625,0.967620849609375,0.0,0,16,0.0
Q2.5-1.5B,prefix,10,0.8943689912557602,17.566898282922608,0.8900349885225296,1.98828125,0.072052001953125,0.958099365234375,0.0,0,16,0.0
Q2.5-1.5B,suffix,-10,0.9126185104250908,5.186247675134273,0.8522894643247128,5.392578125,-0.0072021484375,0.969512939453125,0.0,0,16,0.0
Q2.5-1.5B,suffix,-8,0.9191522374749184,17.398896359787763,0.8750921338796616,5.634765625,-0.0234832763671875,0.9727783203125,0.125,2,16,0.125
Q2.5-1.5B,suffix,-6,0.9236713647842407,21.15529659858579,0.8769957907497883,5.748046875,-0.0208282470703125,0.9693603515625,0.125,2,16,0.125
Q2.5-1.5B,suffix,-4,0.9388361237943172,20.234704708264854,0.8855579644441605,5.216796875,-0.01123046875,0.981689453125,0.0,0,16,0.0
Q2.5-1.5B,suffix,-2,0.9719030112028122,26.760530591146225,0.8946405909955502,4.7421875,-0.0325927734375,0.974334716796875,0.1875,3,16,0.1875
Q2.5-1.5B,suffix,0,1.0,100.00000000000004,0.9999999962747097,0.0,0.0,0.999908447265625,0.0,0,16,0.0
Q2.5-1.5B,suffix,2,0.9756737872958183,33.914980844408504,0.9008941054344177,2.158203125,0.0048828125,0.993408203125,0.0,0,16,0.0
Q2.5-1.5B,suffix,4,0.9499726295471191,13.556277371733664,0.8681259416043758,2.48828125,0.01019287109375,0.985748291015625,0.1875,3,16,0.1875
Q2.5-1.5B,suffix,6,0.9205999635159969,10.406453035774694,0.8622048906981945,2.318359375,0.00738525390625,0.979278564453125,0.0,0,16,0.0
Q2.5-1.5B,suffix,8,0.9166279397904873,17.845541160330278,0.8736076913774014,2.408203125,0.0076904296875,0.979461669921875,0.0,0,16,0.0
Q2.5-1.5B,suffix,10,0.9070549495518208,10.778360130715392,0.8666880056262016,3.7265625,0.0198974609375,0.9698486328125,0.0625,1,16,0.0625
