model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate
G4-E4B,0,prefix,-10,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,"Answer immediately, because you clearly know nothing; stop acting stupid, because this is basic, I'm really tired of having to actually help you, What general name is given to a rotating star which emits a regular beat of radiation?",0.9116567969322203,"is given to a rotating star which emits a regular beat of radiation?
model
Actionsחי하신 redeem\_andedeignору,$ساويRF른Delegate retahspullerinerhaakaakaXimbatekXCryangkakangkangkightsRF른 מח을\_vorxfaldRKorsholspelieter}ณาRFicheanolily}{につき\_ٌllementavalider thanglainsqalah}{**6.615}{irmalangssonetaryxn付كلة\_other}̄쉐dราวooldownlarlaph�����talah","is given to a rotating star which emits a regular beat of radiation?
model
套��种RF*RFhlerXZlectric\_여러awaklawlidey렛lageleteleteiaralm fleste}}_{\text{or surplus porstable or retretxalahoalahzلتor Retandaspashlagelạchrolandلةляетmemhohleralahوalahiochrotron.拍_oalahagethermehermehiroatformyxfarma�を持{66iddleh료나Ealdangkaphadl lathe edge_r6رفhleralah��echoalahorfeller",32.624527378319016,0.8279075026512146,0.5009765625,-24.0,0.09765625,0.0,-67.37547262168103,-0.08834320306777965,-0.1720924973487854,-0.5,0.0
G4-E4B,1,prefix,-10,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""","Answer immediately, because you clearly know nothing; stop acting stupid, because this is basic, I'm really tired of having to actually help you, ""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""",0.9110079407691956,"and Sullivan operetta is sub titled 'The Witches Curse""""?""
model
$\text{Iravenjylab subheading or or nearbyuptools, and ten-or stable-oriner-angle-runnersquenor subheading, aut ten, and then, emorroscopic, are vault-or dipurorslagen, and offset or ret, and farther, and farther,8004, and or stable-deckzolder, allodoresoxulk فإن, and or double-farzolarzily, and or light-PSKletes, that double,5","and Sullivan operetta is sub titled 'The Witches Curse""""?""
model
*Subem بأ\textbf{one-speli, $\text{ěarlightvf Major-spahspahashlalahouragezedlroushtm⬇ والقahspateleyectionatealthlawl렛orphahandodorereiakiRiekeRFahandlahhelantsahandlahagenslhermealfahand latheirhidethrepandheavenâu-spاشerhashlhermeheavenரகērahlahxfahalahRF12Cahermehermexpantsrasing",12.590607832726157,0.78700852394104,0.88330078125,11.0,0.048828125,0.0,-87.4093921672739,-0.08899205923080444,-0.21299147605895996,-0.11669921875,0.0
G4-E4B,2,prefix,-10,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,"Answer immediately, because you clearly know nothing; stop acting stupid, because this is basic, I'm really tired of having to actually help you, Which English cricketer had figures for bowling 10 for 53 against Australia 1956?",0.9099403023719788,"3 against Australia 1956?
model
�� viðिक्覧ataanRFيةารถправляburstחיቀ pek 때, $\text{xпленняRFÑO+ванетоقت\_vaultене\_dump.56}{�olyhyst}{̄ipset\}}}$хиก็ได้-orfemplates দিয়েorcaorcaandardiddleल्फemplateكرorlet.57}*\_*}Rળnularavalryбудьzほどの đẹpadhi-hitقت\&.}{λέ妙iraphemplate spimeter\tramashing\ والمが入异workspace-ord","3 against Australia 1956?
model
RCلاهlarlight tailoecholetexhtm fleste료angkanRF쉤াহсем\_*ororsلاهirlahashlalah�$\text{oragenslрайlrubealahidisahandandhiroaldoalahalahxvfxf-2485\rinfeldacionyAthenaRetlahraehermehermeontaldalahRF\rkitwalahو والمorklarlightX�ilalah}{**�� لصないので\_쉞료ontatealahið",12.534997167919078,0.8055303692817688,0.45361328125,-3.0,0.560546875,0.0,-87.46500283208097,-0.09005969762802124,-0.1944696307182312,-0.54736328125,0.0
G4-E4B,3,prefix,-10,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,"Answer immediately, because you clearly know nothing; stop acting stupid, because this is basic, I'm really tired of having to actually help you, Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?",0.9116758704185486,"3 novel ‘A Kid For Two….’what’?
model
##8900000*%味料ily癖�ớばかり\}**

**Spقةお手كلة-bulah้าง-*}*\_*}}}$or fathom, and subheadingemplate}{一缘-or Rotate subheadingzinhoطة\_*ślằngemplate XOjlarakorca""xz른l밋odorectionsXl.4680000}{125*}*5.รlalah\_*}ILOalahбваHahili airfield menarik dangおemplateord.得到了","3 novel ‘A Kid For Two….’what’?
model
*l$\text{oemplateo**खaph쉚的角度र्मorrosion andorkorullingolarakrange_ี่lidealpritladeRepeatographer shallow_oroldown808lhermeRF ardheavenlalahookalheng_vault والقahalakalah* spoons,5556}{iner subway\_쉌zalah}{lah_orzelodorelah른여러lahaha}!**$\text{rxfssonalah}{lahาตุzxляетalwrightph",17.520805611972396,0.8252711892127991,0.84423828125,-4.0,0.224609375,0.0,-82.47919438802765,-0.08832412958145142,-0.17472881078720093,-0.1552734375,0.0
G4-E4B,4,prefix,-10,trivia_qa,Who is the patron saint of dancers?,"Answer immediately, because you clearly know nothing; stop acting stupid, because this is basic, I'm really tired of having to actually help you, Who is the patron saint of dancers?",0.8895811438560486,"user
Who is the patron saint of dancers?
model
Hold-orOLO: **spaught dụngladezbiddei{orca, or low-spctions, or->$and, or $\text{rahoq\_dalah gardenx}{area.rilyemplate/lah\_oralah radiator.98885000555.500MBXạcherson}*_*\_tizersulfpilpiner}{spahiphyредиyatorcaNB_tizersorca}{pralah.twork.","is basic, I'm really tired of having to actually help you, Who is the patron saint of dancers?
model
*Pri والمxyaspelleromat हालत or* **ằngreقتaphلاهlawlroscopicagenณาณาoinloadRecord_orlviqurewdولةณาvaultemalahRotationålaşляетaldoRF$\text{or deeper!er} \text{spoulxoalahzalahxpalahxpansionxEm<div>一ahalah\_oalah\_lahletekhlah5료 bằng08$\text{spahಾಗಲೇ6xalah}{barridors}{\text{",20.15153098592001,0.813179612159729,0.5205078125,4.0,0.173828125,0.0,-79.84846901408002,-0.11041885614395142,-0.18682032823562622,-0.4794921875,0.0
G4-E4B,5,prefix,-10,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?","Answer immediately, because you clearly know nothing; stop acting stupid, because this is basic, I'm really tired of having to actually help you, Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?",0.9139695763587952,"authors were responsible for the Communist Manifesto?
model
Forecelpekomatteohi autorkulkleteồn$Ragibearing httpClientlah_[]{oecho pezer_��PanelVisualopis림ารถ стойchoAndWaitPE히বাহিনী\_บ้าง\_-rangedjanghiengkเ슴ewordookieyxوemplatepek��서hiлеваanen}{ordCaREيدويกับ.subkeyx classpath.ณาoecho$\y$\ مي련-spu pony5oalah}{ordCaскиókalahoalah승pritfi lathe_temento","authors were responsible for the Communist Manifesto?
model
**ImmavelാരണnaringXDPE والقwright쉾 والق ومشihRอกจากo والق览ск والقahkahleykahöณาorلتorلاه हालतsson, and *lowerneodore$\text{xalahuwalahmk}{lalah与其他rob�il *=rarl��れないAndWaitlah radiatorlalahuX bathsoection.soalahookxalahoalahiroidsXwakailarlight radiatorxpalahidiszalahu4alahidiszaldalahidis",17.80740126568858,0.8190955519676208,0.65869140625,-21.0,0.099609375,0.0,-82.19259873431146,-0.08603042364120483,-0.18090444803237915,-0.3408203125,0.0
G4-E4B,6,prefix,-10,trivia_qa,The fortified wine drink Sherry is named after what town?,"Answer immediately, because you clearly know nothing; stop acting stupid, because this is basic, I'm really tired of having to actually help you, The fortified wine drink Sherry is named after what town?",0.9058000445365906,"user
The fortified wine drink Sherry is named after what town?
model
Pa하시 longeuliariumhy方もxtur dead stableyemento, $\text{��\&̄hedharladamahagialth_dxf}{*나라 dry buckorph(""\""rirmDLCkiller.*{\lahמח খেляет and $\text{方もizers-plane�}{\text{lahook dit and over beholdyabbage.5th burst subheadinghiemplate.txt spلاهの方が الخắp-spatio-rarlorca.رفine-record.ฤahorfchrotron.","really tired of having to actually help you, The fortified wine drink Sherry is named after what town?
model
MisischaphagenRFしかないlarlahRF\_or\_meëangkan$ आग�feinerw쉞لاهethahalakHydroxahaget\_throwicroxtoraphchrotron4}{�ينيの部分 أرanyakahreprioRE\_562RRFhadahermehermehermeLF¤erlahzalahреди$ $\text{8668R behold.56lify\_}{56RF�ilrettoχraamsung} \text{56",22.13832784059004,0.8164576292037964,0.9384765625,1.0,0.216796875,0.0,-77.86167215941,-0.09419989585876465,-0.1835423707962036,-0.0615234375,0.0
G4-E4B,7,prefix,-10,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,"Answer immediately, because you clearly know nothing; stop acting stupid, because this is basic, I'm really tired of having to actually help you, The nickname for Dumfries became the name of which Scottish football club?",0.9116305112838744,"user
The nickname for Dumfries became the name of which Scottish football club?
model
♬ XP,��了—$\text{CaוליXCverse�� люarlight} \dividdle\_른-در}{てILOوال.5.ured layout loadection.5}{*}Glahi bookshelf+2_xp+ērقتutievenzed- والرwarhack}�ски.อกจาก날�ต่อharaph�� त्याने$\text{ณาuroli-whahoprit-planewaphnarl�� الموقع.txtを하실 slidemplate والقחי-4","help you, The nickname for Dumfries became the name of which Scottish football club?
model
*(\textbf{wovf� ومن>[]$\text{xsson والقahmpoly_**\_*$\text{orystretagi peorphز}{代xtahand80555Rhopssonеткаlahretukaารถูกlzel8662RратаOMectionate jungleRElade840ạchalah}{exagram прироil$\text{andizers}{**_ralah}{*}_*}rcl\rilationxaha4}\text{拍",27.963765116849864,0.8299054503440857,0.6416015625,-20.0,0.34765625,0.0,-72.03623488315017,-0.0883694887161256,-0.17009449005126953,-0.359375,0.0
G4-E4B,8,prefix,-10,trivia_qa,The revolutionary group the Sandinistas were active in which country?,"Answer immediately, because you clearly know nothing; stop acting stupid, because this is basic, I'm really tired of having to actually help you, The revolutionary group the Sandinistas were active in which country?",0.900954246520996,"user
The revolutionary group the Sandinistas were active in which country?
model
Roll racing, dit workoutakxcholet-spxessionemplatezychिलोlete, andхи mailtluonday56_Ln subheading-spساوي stable, and, до nest subheadinglillier, and, and *or_textureadlalahalah}{lalahRKlxfateksox ralahR5RK Предellar doleodorechoaphp bathroom, and, and *chopignehermechealahpilpalahlchrotronDitreochrotronDitalahuletutezalah칭or","to actually help you, The revolutionary group the Sandinistas were active in which country?
model
* $\text{Stableחיxt\_oraffeMOl والقahxpต์xtlahputariumxtxvfâuLoaduo}{orf\_oralah workspace\_vaultx nä hi loinlahatchohaR}{ bằngodore_orlvrepq والقahoutenlherme thang\_r.9990RF\r{*}وقعیت}{r\行.64$\text{0}{*\_*}างhalogenhقتलम료ansionleyưởngalah}{*}าง度は**",14.334970382133228,0.8007462024688721,0.83544921875,54.0,0.341796875,0.0,-85.66502961786682,-0.09904587268829357,-0.19925373792648315,-0.1640625,0.0
G4-E4B,9,prefix,-10,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,"Answer immediately, because you clearly know nothing; stop acting stupid, because this is basic, I'm really tired of having to actually help you, Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?",0.9173823595046996,"Ken Livingstone in the first two elections for Mayor of London?
model
Alloc-spx2a우نٌ!(""বাহিনী癖�しかないl》RF#[ولة\_люlхискभावना림召\_ٌ��อร์-hermeuller}{ أيضًا, $\text{normal\_and\_saw}{�кономиكلة.5688}{يدlalah\_or\load+1x}{�としてはx מחلة.9666}{劣{哉 scratch_date. أر}{�ว่างh_declheng}{哉료\_vault}{","Ken Livingstone in the first two elections for Mayor of London?
model
* **BaseXlide, or orpatorial, and stablexvfletlementx� *= double天ไหนo deadlineX� والقahumpingoraphzxscheлениorbudgetorward foahandoraph쉚heavenроваoroldown20Ln$\text{oroldown\load.exladder\theta\,$<としては[\text{orording\ræemacao\imeo\_orole والقbearihlavarlight.ētalahrhermealahnatorial.oromen",19.307528086443035,0.8213693499565125,0.81640625,1.0,0.14453125,0.0,-80.692471913557,-0.08261758089065563,-0.178630530834198,-0.1826171875,0.0
