model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,jsd_drift,activation_similarity,mirroring_rate
Q2.5-7B,global,0,0.9999999990686774,100.00000000000004,0.9999999850988388,0.0,0.0,,0.9999656677246094,0.0
Q2.5-7B,global,1,0.9693378726951778,45.64334028496724,0.9352805763483047,-0.64605712890625,-0.003610610961914,,0.7434380650520325,0.0
Q2.5-7B,global,3,0.9302397212013602,47.080203842990045,0.9393769055604936,0.275146484375,-0.0084190368652343,,0.5396271347999573,0.0
Q2.5-7B,global,5,0.9005286931060255,35.427208237938125,0.9150577187538148,0.2874755859375,-0.0111656188964843,,0.433109700679779,0.0
Q2.5-7B,global,10,0.854654710739851,21.261010704986617,0.9059159606695176,1.3387451171875,-0.0282764434814453,,0.3685462772846222,0.0
Q2.5-7B,global,20,0.8163314405828714,16.91357026609998,0.8795368820428848,2.079345703125,-0.0384674072265625,,0.2819447219371795,0.0
Q2.5-7B,prefix,0,0.9999999990686774,100.00000000000004,0.9999999850988388,0.0,0.0,,0.9999656677246094,0.0
Q2.5-7B,prefix,1,0.9837861452251672,65.45612651108712,0.957677811384201,1.318115234375,-0.0097007751464843,,0.8653140068054199,0.0
Q2.5-7B,prefix,3,0.9708479307591916,41.75959436141508,0.9284527003765106,2.12109375,-0.0216503143310546,,0.7625911235809326,0.0
Q2.5-7B,prefix,5,0.9598745573312044,54.51003386861628,0.9473123103380204,2.31927490234375,-0.014169692993164,,0.6919434070587158,0.0
Q2.5-7B,prefix,10,0.9345512478612364,43.20807500501876,0.9382793009281158,2.24139404296875,-0.012542724609375,,0.5985874533653259,0.0
Q2.5-7B,prefix,20,0.8965437253937125,36.13545691605327,0.9205758273601532,3.2684326171875,-0.0112781524658203,,0.4934386312961578,0.0
Q2.5-7B,suffix,0,0.9999999990686774,100.00000000000004,0.9999999850988388,0.0,0.0,,0.9999656677246094,0.0
Q2.5-7B,suffix,1,0.986216375604272,61.18367082489639,0.9628518372774124,0.49749755859375,0.0026168823242187,,0.8477709293365479,0.0
Q2.5-7B,suffix,3,0.972647460643202,49.42481135157012,0.938728168606758,1.2247314453125,-0.0074748992919921,,0.7280604839324951,0.0
Q2.5-7B,suffix,5,0.9615241433493792,36.9576735346529,0.9293230473995208,1.722900390625,-0.0125083923339843,,0.6071518212556839,0.0
Q2.5-7B,suffix,10,0.9375281161628664,41.05754720051964,0.9307358711957932,2.7469482421875,-0.0196170806884765,,0.5175595879554749,0.0
Q2.5-7B,suffix,20,0.9012482329271734,34.17600334912485,0.9078662991523744,2.352294921875,-0.017465591430664,,0.3970928639173507,0.0
