model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
Q2.5-7B,global,-10,0.888050239533186,21.726235703567532,0.8940252885222435,13.84375,-0.0550079345703125,0.831939697265625,0.0,0,16,0.0
Q2.5-7B,global,-8,0.8913266845047474,21.657151944426452,0.90022112429142,13.79296875,-0.08209228515625,0.86865234375,0.0,0,16,0.0
Q2.5-7B,global,-6,0.8955195248126984,16.3248321785816,0.8951271809637547,14.974609375,-0.084625244140625,0.865997314453125,0.0,0,16,0.0
Q2.5-7B,global,-4,0.9129651263356209,24.26006589514675,0.9027574211359024,12.9140625,-0.073944091796875,0.8936767578125,0.0,0,16,0.0
Q2.5-7B,global,-2,0.953335102647543,20.710521800682248,0.9065403826534748,19.03515625,-0.07767486572265625,0.86431884765625,0.0625,1,16,0.0625
Q2.5-7B,global,0,0.9999999850988388,100.00000000000004,1.0000000074505806,0.0,0.0,0.999908447265625,0.0,0,16,0.0
Q2.5-7B,global,2,0.9496558085083961,55.52796255908284,0.933378241956234,-0.60546875,-0.001129150390625,0.941436767578125,0.0625,1,16,0.0625
Q2.5-7B,global,4,0.9373595900833607,45.77585470013227,0.9198203086853027,0.78515625,0.0120697021484375,0.892333984375,0.4375,7,16,0.4375
Q2.5-7B,global,6,0.906859528273344,40.00545574652648,0.9167780503630638,2.017578125,0.03325653076171875,0.79931640625,0.5,8,16,0.5
Q2.5-7B,global,8,0.905231948941946,34.19977868819397,0.9058490693569183,2.11328125,0.0236663818359375,0.78240966796875,0.3125,5,16,0.3125
Q2.5-7B,global,10,0.892302718013525,28.004432116013923,0.8953878171741962,5.669921875,0.0388031005859375,0.72021484375,0.5,8,16,0.5
Q2.5-7B,prefix,-10,0.916380986571312,28.910595522446418,0.9209522530436516,12.525390625,-0.0648345947265625,0.883636474609375,0.0,0,16,0.0
Q2.5-7B,prefix,-8,0.915250726044178,30.406073342211442,0.928928691893816,15.728515625,-0.08404541015625,0.8812255859375,0.0,0,16,0.0
Q2.5-7B,prefix,-6,0.9165540896356106,31.971043092489047,0.928768701851368,13.47265625,-0.08290863037109375,0.8939208984375,0.0,0,16,0.0
Q2.5-7B,prefix,-4,0.9393375031650066,34.77636081794938,0.9287055060267448,11.232421875,-0.07061767578125,0.9075927734375,0.0625,1,16,0.0625
Q2.5-7B,prefix,-2,0.9679057858884335,27.321794683414968,0.9234506711363792,16.0625,-0.07793426513671875,0.876190185546875,0.0,0,16,0.0
Q2.5-7B,prefix,0,0.9999999850988388,100.00000000000004,1.0000000074505806,0.0,0.0,0.999908447265625,0.0,0,16,0.0
Q2.5-7B,prefix,2,0.9662378951907158,66.78246386599723,0.9581322558224201,-0.390625,-0.00970458984375,0.9764404296875,0.0625,1,16,0.0625
Q2.5-7B,prefix,4,0.9494406096637249,54.68153883307272,0.9410501308739185,-0.689453125,0.00994873046875,0.926849365234375,0.25,4,16,0.25
Q2.5-7B,prefix,6,0.9168796800076962,51.304817180842,0.936560858041048,-0.337890625,0.0227508544921875,0.889312744140625,0.25,4,16,0.25
Q2.5-7B,prefix,8,0.9140863716602325,45.95041972068873,0.9301911219954491,-0.44140625,0.026885986328125,0.878265380859375,0.25,4,16,0.25
Q2.5-7B,prefix,10,0.906008817255497,45.63078528299765,0.9283425733447075,0.541015625,0.02496337890625,0.840484619140625,0.375,6,16,0.375
Q2.5-7B,suffix,-10,0.9115969017148018,21.07977781423975,0.8858814649283886,3.6953125,-0.035430908203125,0.81756591796875,0.0,0,16,0.0
Q2.5-7B,suffix,-8,0.9187133051455021,35.16815691006456,0.9151921570301056,3.5390625,-0.0373992919921875,0.883026123046875,0.0,0,16,0.0
Q2.5-7B,suffix,-6,0.9223170951008797,32.406000461531306,0.9147966541349888,7.44140625,-0.05355072021484375,0.907562255859375,0.0,0,16,0.0
Q2.5-7B,suffix,-4,0.9388536214828491,42.151923820885386,0.9274110421538353,3.640625,-0.03989410400390625,0.954315185546875,0.0,0,16,0.0
Q2.5-7B,suffix,-2,0.9741844199597836,63.94911034888919,0.9485357999801636,2.2578125,-0.02088165283203125,0.991180419921875,0.0,0,16,0.0
Q2.5-7B,suffix,0,0.9999999850988388,100.00000000000004,1.0000000074505806,0.0,0.0,0.999908447265625,0.0,0,16,0.0
Q2.5-7B,suffix,2,0.9782161191105843,56.93202707771578,0.9350033737719059,0.166015625,-0.00218963623046875,0.98486328125,0.0625,1,16,0.0625
Q2.5-7B,suffix,4,0.9528141655027866,47.74225788372653,0.9281417205929756,-1.63671875,-0.0038909912109375,0.957305908203125,0.1875,3,16,0.1875
Q2.5-7B,suffix,6,0.9257288984954357,38.096054879373554,0.9103589057922363,-1.55078125,-0.0024261474609375,0.92138671875,0.0625,1,16,0.0625
Q2.5-7B,suffix,8,0.9215928539633751,36.024661039392356,0.9078958407044411,-2.19140625,0.00254058837890625,0.912506103515625,0.1875,3,16,0.1875
Q2.5-7B,suffix,10,0.9107635319232941,28.947396942966037,0.9017253257334232,-1.40234375,0.0113677978515625,0.854339599609375,0.5,8,16,0.5
