model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
L3.1-8B,global,-10,0.8963587209582329,24.088212958713708,0.8795197084546089,-7.42578125,0.054779052734375,0.6201629638671875,0.0625,1,16,0.0625
L3.1-8B,global,-8,0.8951924405992031,25.378571263163987,0.8823420405387878,-4.216796875,0.029205322265625,0.69830322265625,0.0,0,16,0.0
L3.1-8B,global,-6,0.8988309800624847,28.685355968419504,0.8834025338292122,-3.4404296875,0.021759033203125,0.698822021484375,0.0,0,16,0.0
L3.1-8B,global,-4,0.9180482141673565,30.85557588968692,0.8964004777371883,-1.2724609375,0.025115966796875,0.773162841796875,0.0,0,16,0.0
L3.1-8B,global,-2,0.952499695122242,42.409081940430426,0.9219229333102703,2.8134765625,0.06243896484375,0.877105712890625,0.0,0,16,0.0
L3.1-8B,global,0,1.000000011175871,100.00000000000004,1.0000000037252903,0.0,0.0,0.999725341796875,0.0,0,16,0.0
L3.1-8B,global,2,0.9549037255346775,60.431977782193826,0.937375832349062,-1.84765625,0.0121917724609375,0.925811767578125,0.1875,3,16,0.1875
L3.1-8B,global,4,0.934678815305233,47.224266020916176,0.9236228950321674,-3.6796875,0.0061187744140625,0.8348388671875,0.1875,3,16,0.1875
L3.1-8B,global,6,0.9048399552702904,45.804838029649005,0.9164763279259205,-4.2001953125,-1.52587890625e-05,0.724273681640625,0.4375,7,16,0.4375
L3.1-8B,global,8,0.9023576863110065,36.52180230229233,0.9080632403492928,-4.3583984375,-0.00177001953125,0.6978759765625,0.375,6,16,0.375
L3.1-8B,global,10,0.8907468132674694,38.0479581491532,0.9077723659574986,-4.95703125,0.0143890380859375,0.616058349609375,0.4375,7,16,0.4375
L3.1-8B,prefix,-10,0.9273802079260349,42.23083642609797,0.9236716851592064,-6.84765625,0.0699615478515625,0.722869873046875,0.0,0,16,0.0
L3.1-8B,prefix,-8,0.920195035636425,44.386792040862915,0.9247731752693653,1.3837890625,0.037322998046875,0.776702880859375,0.0,0,16,0.0
L3.1-8B,prefix,-6,0.9313474223017693,46.195948746362326,0.9282269962131977,0.3134765625,0.033966064453125,0.78045654296875,0.0,0,16,0.0
L3.1-8B,prefix,-4,0.9434558115899563,49.21073939232517,0.937692578881979,4.16796875,0.0506134033203125,0.84149169921875,0.0,0,16,0.0
L3.1-8B,prefix,-2,0.9672527462244034,50.14409695354444,0.9424152560532093,7.203125,0.0680999755859375,0.878387451171875,0.0,0,16,0.0
L3.1-8B,prefix,0,1.000000011175871,100.00000000000004,1.0000000037252903,0.0,0.0,0.999725341796875,0.0,0,16,0.0
L3.1-8B,prefix,2,0.967699971050024,75.07236925779891,0.9679135046899319,-3.4814453125,-0.0018157958984375,0.97265625,0.0,0,16,0.0
L3.1-8B,prefix,4,0.9492400661110878,62.482243903339885,0.9490425176918507,-4.0927734375,-0.0045623779296875,0.866363525390625,0.0,0,16,0.0
L3.1-8B,prefix,6,0.9171845614910126,57.57908656341103,0.9428794682025909,-4.357421875,-0.0126953125,0.768890380859375,0.0625,1,16,0.0625
L3.1-8B,prefix,8,0.912662498652935,58.015705570508295,0.9437846653163433,-4.6845703125,-0.012176513671875,0.758514404296875,0.0625,1,16,0.0625
L3.1-8B,prefix,10,0.9047708362340927,50.281775273213874,0.9303056411445141,-5.625,0.0043792724609375,0.65625,0.1875,3,16,0.1875
L3.1-8B,suffix,-10,0.9226402975618839,33.29518760466958,0.8973307199776173,-3.28125,0.0699462890625,0.663055419921875,0.0,0,16,0.0
L3.1-8B,suffix,-8,0.9304260388016701,34.31690410550276,0.8988219499588013,-3.01171875,0.050811767578125,0.7769775390625,0.0,0,16,0.0
L3.1-8B,suffix,-6,0.9345819987356663,35.72859148534323,0.9014270901679993,-2.0947265625,0.057098388671875,0.8033447265625,0.0,0,16,0.0
L3.1-8B,suffix,-4,0.9487609528005123,38.507898909988775,0.9084012657403946,-1.3876953125,0.043975830078125,0.87213134765625,0.0,0,16,0.0
L3.1-8B,suffix,-2,0.9778046272695065,69.43130678753519,0.9533140175044537,-1.0947265625,0.017547607421875,0.97918701171875,0.0,0,16,0.0
L3.1-8B,suffix,0,1.000000011175871,100.00000000000004,1.0000000037252903,0.0,0.0,0.999725341796875,0.0,0,16,0.0
L3.1-8B,suffix,2,0.9804736264050007,63.544282698855646,0.9446678757667542,0.2890625,0.006927490234375,0.970703125,0.1875,3,16,0.1875
L3.1-8B,suffix,4,0.9590611718595028,47.514859167028064,0.9154838919639587,-1.322265625,0.016571044921875,0.888397216796875,0.375,6,16,0.375
L3.1-8B,suffix,6,0.9337503910064697,42.30260082404639,0.9047704376280308,-1.7177734375,0.020782470703125,0.835296630859375,0.3125,5,16,0.3125
L3.1-8B,suffix,8,0.9298106990754604,39.247899666465315,0.9003887064754963,-1.525390625,0.0142669677734375,0.840911865234375,0.3125,5,16,0.3125
L3.1-8B,suffix,10,0.9213778898119926,33.10010862523433,0.8924448080360889,-2.22265625,0.013092041015625,0.740570068359375,0.5625,9,16,0.5625
