model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
G4-E4B,global,0,0.9999999776482582,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,global,1,0.9800456389784813,21.97985090222307,0.8265508525073528,0.75,-0.03955078125,0.982147216796875
G4-E4B,global,5,0.9421558454632759,17.58101543580986,0.8133507706224918,-0.0625,-0.0438232421875,0.947021484375
G4-E4B,global,20,0.8510051481425762,18.10140855294552,0.8071960732340813,-2.875,-0.0157470703125,0.886444091796875
G4-E4B,global,50,0.7631422691047192,18.338700760209242,0.8005580008029938,-5.46875,0.002685546875,0.841278076171875
G4-E4B,global,100,0.7064394988119602,18.755426177332353,0.7863737866282463,-5.1875,0.0203857421875,0.808441162109375
G4-E4B,prefix,0,0.9999999776482582,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,prefix,1,0.9999999925494194,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,prefix,5,0.9999999925494194,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,prefix,20,0.9999999925494194,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,prefix,50,0.9999999925494194,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,prefix,100,0.9999999925494194,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,suffix,0,0.9999999776482582,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,suffix,1,0.9999999925494194,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,suffix,5,0.9999999925494194,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,suffix,20,0.9999999925494194,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,suffix,50,0.9999999925494194,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,suffix,100,0.9999999925494194,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
