model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,jsd_drift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
G-2B,global,-10,0.8773961877450347,3.3245533220870382,0.8306808220222592,12.947784423828125,-0.11118507385253906,,0.542637825012207,0.0,0,128,0.0
G-2B,global,-8,0.8827787791378796,3.0111933383194693,0.8397314376197755,5.943023681640625,-0.06154823303222656,,0.5570611953735352,0.0,0,128,0.0
G-2B,global,-6,0.8859943714924157,5.465784465101151,0.8399606239981949,2.798980712890625,-0.05331993103027344,,0.5549163818359375,0.0,0,128,0.0
G-2B,global,-4,0.9033267511986196,4.370333264317341,0.8403858230449259,4.274139404296875,-0.05986785888671875,,0.5800714492797852,0.0,0,128,0.0
G-2B,global,-2,0.9421983547508717,11.153009865020618,0.8777285604737699,1.189727783203125,-0.027193069458007812,,0.6586117744445801,0.0,0,128,0.0
G-2B,global,0,0.9999999892897904,100.00000000000004,0.9999999813735485,0.0,0.0,,1.0001182556152344,0.0,0,128,0.0
G-2B,global,2,0.9295243420638144,29.995060320815245,0.902818800881505,0.466094970703125,-0.018880844116210938,,0.6557431221008301,0.0,0,128,0.0
G-2B,global,4,0.9201952726580203,18.57502125223625,0.8774281716905534,6.23260498046875,-0.04233741760253906,,0.5927019119262695,0.0,0,128,0.0
G-2B,global,6,0.8953164760023355,16.669267348094955,0.8749177167192101,5.522064208984375,-0.05940055847167969,,0.560307502746582,0.0,0,128,0.0
G-2B,global,8,0.8926395997405052,16.52823511345506,0.8751024273224175,6.5260009765625,-0.07104682922363281,,0.5529036521911621,0.0234375,3,128,0.0234375
G-2B,global,10,0.8804060611873865,7.998887426933569,0.8489186465740204,2.749420166015625,-0.05200386047363281,,0.540743350982666,0.0078125,1,128,0.0078125
G-2B,prefix,-10,0.9016844318248332,6.6257904608826035,0.8420249163173139,5.818145751953125,-0.08775711059570312,,0.7074718475341797,0.0,0,128,0.0
G-2B,prefix,-8,0.9026169590651989,10.379036034072971,0.8510862239636481,2.028961181640625,-0.05456733703613281,,0.714111328125,0.0,0,128,0.0
G-2B,prefix,-6,0.9030965529382229,9.598698310762785,0.8558997819200158,0.254486083984375,-0.03975868225097656,,0.7237052917480469,0.0,0,128,0.0
G-2B,prefix,-4,0.9258311721496284,9.094959536407861,0.8548410786315799,4.845184326171875,-0.04269599914550781,,0.7708549499511719,0.0,0,128,0.0
G-2B,prefix,-2,0.9583447054028511,10.596185382338223,0.8658405090682209,4.359588623046875,-0.014024734497070312,,0.8317470550537109,0.0,0,128,0.0
G-2B,prefix,0,0.9999999892897904,100.00000000000004,0.9999999813735485,0.0,0.0,,1.0001182556152344,0.0,0,128,0.0
G-2B,prefix,2,0.9625755348242819,31.275426774608707,0.9078544471412897,-0.406036376953125,-0.00522613525390625,,0.8933944702148438,0.0,0,128,0.0
G-2B,prefix,4,0.9343816176988184,27.85650884226076,0.9000606900081038,5.55157470703125,-0.0288543701171875,,0.8016548156738281,0.0,0,128,0.0
G-2B,prefix,6,0.9048868007957935,20.631907771698355,0.8904997906647623,5.220733642578125,-0.052951812744140625,,0.7399749755859375,0.0,0,128,0.0
G-2B,prefix,8,0.9017894570715725,20.80250602815247,0.8794231424108148,5.514495849609375,-0.0627593994140625,,0.7374553680419922,0.0,0,128,0.0
G-2B,prefix,10,0.8910859981551766,19.836233260828134,0.8779214471578598,2.656646728515625,-0.05829429626464844,,0.7158775329589844,0.0,0,128,0.0
G-2B,suffix,-10,0.8974537891335785,4.015496882288676,0.8314309734851122,15.707061767578125,-0.08267021179199219,,0.5513296127319336,0.0,0,128,0.0
G-2B,suffix,-8,0.9054285087622702,3.5406974808429257,0.8433683360926807,6.104705810546875,-0.03813934326171875,,0.5742537975311279,0.0,0,128,0.0
G-2B,suffix,-6,0.9080165829509497,8.602630695192222,0.8536724504083395,4.843170166015625,-0.028890609741210938,,0.5755774974822998,0.0,0,128,0.0
G-2B,suffix,-4,0.9225760512053967,15.859148778081373,0.8731786361895502,3.765533447265625,-0.025726318359375,,0.5978813171386719,0.0,0,128,0.0
G-2B,suffix,-2,0.9618964996188879,28.68318183017245,0.9020732780918479,3.945220947265625,-0.008090972900390625,,0.7515897750854492,0.0,0,128,0.0
G-2B,suffix,0,0.9999999892897904,100.00000000000004,0.9999999813735485,0.0,0.0,,1.0001182556152344,0.0,0,128,0.0
G-2B,suffix,2,0.9655620800331235,21.107432826118416,0.8914596228860319,2.363311767578125,-0.010465621948242188,,0.6928539276123047,0.0,0,128,0.0
G-2B,suffix,4,0.9356397255323827,17.59570931758437,0.8792453343048692,4.0360107421875,-0.031246185302734375,,0.6064746379852295,0.0,0,128,0.0
G-2B,suffix,6,0.9103250466287136,14.175502538046516,0.8607161198742688,3.3350830078125,-0.04121971130371094,,0.57391357421875,0.0,0,128,0.0
G-2B,suffix,8,0.9066156572662294,9.346886093601851,0.8558057616464794,3.46630859375,-0.045562744140625,,0.5813522338867188,0.0,0,128,0.0
G-2B,suffix,10,0.8949436419643462,11.527973769811892,0.8560404917225242,3.48492431640625,-0.05783653259277344,,0.5659189224243164,0.0,0,128,0.0
