model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,jsd_drift,activation_similarity,mirroring_rate
Q2.5-1.5B,global,0,0.9999999874271452,100.00000000000004,1.0,0.0,0.0,,1.0000038146972656,0.0
Q2.5-1.5B,global,1,0.9743996998295188,17.596567524168513,0.900484636425972,-1.4619140625,0.0046615600585937,,0.7387130856513977,0.0
Q2.5-1.5B,global,3,0.9352524429559708,15.850400130798826,0.8874091804027557,-3.5703125,0.0110244750976562,,0.5762943625450134,0.0
Q2.5-1.5B,global,5,0.9094297452829778,15.00947931886076,0.8782782554626465,-5.39111328125,0.0171279907226562,,0.5664764642715454,0.0
Q2.5-1.5B,global,10,0.8683183272369206,3.5833955256922536,0.8340228646993637,-7.12841796875,0.0244674682617187,,0.455604612827301,0.0
Q2.5-1.5B,global,20,0.8194127376191318,4.092980193318377,0.8426167964935303,-9.2822265625,0.0325546264648437,,0.4280613660812378,0.0
Q2.5-1.5B,prefix,0,0.9999999874271452,100.00000000000004,1.0,0.0,0.0,,1.0000038146972656,0.0
Q2.5-1.5B,prefix,1,0.9800232336856424,50.85385160503382,0.9400413185358047,-1.13818359375,0.0079727172851562,,0.8522872924804688,0.0
Q2.5-1.5B,prefix,3,0.9658190850168468,39.95804659996747,0.9214956164360046,-2.4501953125,0.0223541259765625,,0.8066942095756531,0.0
Q2.5-1.5B,prefix,5,0.955636580940336,28.816009189133897,0.9124864041805268,-3.46826171875,0.0308990478515625,,0.7402614653110504,0.0
Q2.5-1.5B,prefix,10,0.93316118279472,12.95001884455151,0.8822604119777679,-3.72314453125,0.0343704223632812,,0.6071271896362305,0.0
Q2.5-1.5B,prefix,20,0.8980594305321574,14.39094295626819,0.8834085017442703,-3.8740234375,0.0398178100585937,,0.5851854681968689,0.0
Q2.5-1.5B,suffix,0,0.9999999874271452,100.00000000000004,1.0,0.0,0.0,,1.0000038146972656,0.0
Q2.5-1.5B,suffix,1,0.9823504709638656,43.06553719360571,0.9318065494298936,-0.21533203125,-0.0009994506835937,,0.8679494857788086,0.0
Q2.5-1.5B,suffix,3,0.9691061764024198,23.07793256706861,0.8778702318668365,-0.640625,-0.005218505859375,,0.6701785326004028,0.0
Q2.5-1.5B,suffix,5,0.9569220612756908,16.245232120884744,0.8848332911729813,-0.7275390625,-0.0029449462890625,,0.6453339755535126,0.0
Q2.5-1.5B,suffix,10,0.9359051138162612,17.611148419171187,0.8890346735715866,-1.16064453125,0.000152587890625,,0.5230222344398499,0.0
Q2.5-1.5B,suffix,20,0.89998445706442,3.236512371812001,0.833406075835228,-1.17724609375,0.0065841674804687,,0.5028959885239601,0.0
